POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
210021234,0,0,0,20,11,0,0,0,0,17,10,0,0,0,0,7,12,4,3,0,0,15,10,6,0,0,0,21,15,4,9,0,0,27,6,3,3,4,0,17,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,23,15,5,0,148,46,0,0,0,0,52,28,0,0,0,0,24,12,0,0,0,0,11,10,0,0,0,0,14,10,0,9,0,0,18,22,0,0,3,0,23,20,0,0,0,0,20,27,5,5,0,0,28,25,4,3,0,0,34,9,0,8,0,0,17,4,5,0,0,0,7,5,0,0,0,0,3,0,0,3,0,0,0,211,14,28,11,0,267,28,5,5,0,0,30,6,0,0,0,0,10,350,38,50,15,5,455,8,0,0,0,0,8,35,3,0,0,0,39,32,0,3,0,0,38,31,3,4,0,0,34,33,13,8,0
210021235,3,0,0,62,33,0,7,0,0,38,14,3,0,0,0,24,25,9,8,8,3,54,28,6,8,0,0,47,50,11,14,6,0,77,28,6,7,0,0,40,15,7,6,0,0,30,7,3,4,0,0,12,0,0,0,0,0,3,0,0,0,0,0,3,292,48,49,21,3,408,69,0,0,0,0,69,55,0,0,0,0,55,33,0,5,0,0,45,36,4,5,0,0,40,41,6,12,0,0,60,45,0,13,7,0,67,67,11,15,4,0,89,41,10,16,0,0,62,33,6,12,0,0,56,31,5,12,8,0,52,17,0,10,6,0,33,9,0,4,0,0,9,0,6,0,0,0,11,472,46,97,38,6,662,56,3,7,5,3,75,9,0,3,3,3,17,824,105,159,58,14,1161,43,0,0,0,0,43,91,0,3,0,0,96,118,12,13,0,0,143,71,15,17,3,3,107,65,19,9,0
210031236,0,0,0,112,117,3,5,0,0,125,75,10,6,3,0,93,87,9,5,5,0,96,92,13,5,4,0,114,98,9,4,5,0,121,80,4,6,0,0,93,47,0,0,0,0,52,8,4,0,0,0,15,4,0,0,0,0,4,4,0,0,0,0,6,777,54,38,10,5,890,85,0,0,0,0,85,135,0,0,0,0,139,88,6,13,0,0,103,75,0,11,3,0,92,76,8,9,7,0,94,79,8,13,5,0,106,81,4,14,3,0,110,84,6,11,0,0,100,68,8,4,0,0,85,44,3,0,4,0,60,21,0,0,0,0,19,5,5,0,0,0,11,0,0,0,0,0,0,845,50,84,25,5,1009,82,5,6,0,0,98,23,0,0,0,0,26,1728,112,135,38,4,2023,33,0,0,0,0,33,187,3,11,0,0,205,331,24,13,0,0,374,365,30,16,0,0,419,298,49,24,3
210031237,0,0,0,56,53,0,3,0,0,58,32,0,5,0,0,39,30,6,8,4,0,46,60,5,3,0,0,71,64,8,6,0,0,75,57,5,3,0,0,59,18,0,3,0,0,21,4,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,409,19,39,6,0,471,43,0,0,0,0,44,61,0,0,0,0,64,34,0,0,0,0,39,42,5,3,3,0,57,58,0,9,3,0,73,72,0,4,0,0,78,66,0,9,6,0,78,56,0,3,0,0,67,50,8,5,0,0,57,36,0,5,6,0,45,11,3,0,0,0,15,12,0,0,0,0,14,0,0,0,4,0,4,541,20,42,22,4,627,51,0,3,0,0,62,17,3,3,0,0,23,1016,47,80,30,8,1180,13,0,0,0,0,13,64,5,0,0,0,75,126,7,12,0,0,145,115,16,16,0,0,144,99,9,20,0
210031439,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,10,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,9,0,0,0,0,7,3,0,3,0,0,4,5,0,4,0,0,9,3,0,5,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,10,0,0,50,3,0,3,0,0,5,0,0,0,0,0,0,56,7,16,0,0,89,4,0,0,0,0,4,3,5,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,5,3,6,9,0
210031440,0,0,0,42,42,0,0,0,0,41,34,0,0,0,0,36,38,3,4,0,0,42,27,0,0,0,0,36,29,0,0,0,0,33,20,0,0,0,0,29,9,0,0,0,0,12,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,266,14,12,3,0,293,16,0,0,0,0,16,29,0,4,0,0,35,14,0,3,0,0,14,37,4,0,0,0,42,29,0,4,0,0,34,26,0,5,0,0,29,28,0,0,0,0,30,22,0,3,0,0,25,20,0,0,0,0,19,9,4,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,250,10,21,0,0,282,26,0,0,0,0,33,8,0,0,0,0,6,556,21,33,6,0,612,8,0,0,0,0,8,44,0,0,0,0,45,102,0,7,0,0,113,116,3,8,0,0,133,110,12,3,0
210031535,0,0,0,98,70,3,0,0,0,82,61,0,7,0,0,66,61,0,3,0,0,63,50,0,0,0,0,55,57,0,4,0,0,65,47,0,8,0,0,52,36,0,0,0,0,36,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,511,8,21,3,0,545,10,0,0,0,0,5,39,0,3,0,0,42,58,5,8,0,0,71,72,4,8,3,0,81,95,0,6,3,0,109,69,5,7,0,0,81,67,3,10,0,0,85,54,0,5,0,0,62,40,0,0,0,0,44,30,4,0,0,0,37,17,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,560,16,49,14,4,644,67,3,12,0,0,77,21,0,0,0,0,23,1155,31,83,18,6,1287,6,0,0,0,0,6,53,0,0,0,0,56,162,5,10,0,5,178,136,20,14,0,0,169,105,23,16,0
210031536,9,0,0,77,41,4,0,0,0,43,36,6,4,0,0,41,35,4,6,0,0,38,29,6,6,0,0,33,29,6,5,0,0,34,26,0,0,0,0,29,24,0,0,0,0,19,5,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,321,16,20,0,0,362,34,0,0,0,0,34,41,0,5,0,0,42,31,0,5,0,0,32,50,0,3,0,0,54,42,0,3,3,0,53,42,0,5,0,0,49,32,7,6,0,0,41,39,0,10,0,0,50,39,0,0,0,0,45,29,0,4,0,0,34,14,0,4,0,0,18,3,0,0,0,0,7,0,0,4,0,0,3,395,15,44,4,4,464,45,5,5,5,0,61,13,0,0,0,0,18,775,40,72,9,8,904,13,0,0,0,0,13,50,0,0,0,0,50,102,11,10,0,0,120,66,10,8,0,0,82,83,19,7,0
210031537,0,0,0,32,23,0,0,0,0,30,20,3,0,0,0,26,12,0,4,0,0,16,14,4,0,0,0,16,17,0,3,0,0,19,9,4,0,0,0,11,7,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,153,16,16,0,0,183,42,0,0,0,0,42,36,0,0,0,0,35,10,0,0,0,0,14,21,0,7,0,0,28,25,0,0,0,0,26,14,0,3,0,0,21,16,0,5,3,0,18,14,6,0,0,0,16,19,0,3,0,0,29,12,0,0,0,0,15,7,0,0,0,0,12,7,0,0,0,0,8,0,0,0,0,0,0,220,14,25,4,0,266,28,0,0,0,0,29,5,0,0,0,0,5,403,32,39,4,0,478,3,0,0,0,0,3,22,0,0,0,0,28,47,6,5,0,0,54,51,10,5,0,0,66,45,13,5,0
210031538,0,0,0,67,86,6,4,0,0,96,64,9,9,0,0,75,49,7,5,0,0,52,57,4,6,0,0,77,42,5,6,4,0,57,53,6,5,0,0,65,32,3,5,0,0,38,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,478,40,48,11,6,576,33,0,0,0,0,33,70,0,0,0,0,76,47,4,6,0,0,56,66,9,8,4,0,88,53,6,12,0,0,72,54,4,10,6,0,78,53,7,10,0,0,72,62,9,13,3,0,80,65,4,3,0,0,77,40,5,7,0,0,50,17,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,572,37,83,12,0,702,72,6,17,0,0,94,10,0,0,0,0,10,1137,76,147,22,9,1388,11,0,0,0,0,11,65,5,5,0,0,76,118,9,9,0,0,140,145,32,19,0,0,199,106,28,20,0
210041240,7,0,0,82,58,0,0,0,0,58,42,8,8,0,0,60,61,0,0,0,0,61,46,5,8,0,0,48,49,5,8,0,0,56,47,10,0,0,0,56,35,6,4,0,0,39,14,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,5,440,31,30,6,0,502,26,0,0,0,0,26,35,0,0,0,0,39,26,0,4,3,0,26,47,0,7,0,0,55,47,5,14,3,0,69,43,0,3,0,0,52,41,4,17,0,0,64,53,11,3,5,0,70,45,4,13,6,0,64,34,3,11,0,0,51,11,6,6,5,0,23,6,0,0,0,0,14,0,0,0,0,0,6,417,34,74,18,3,552,63,0,15,3,3,80,11,0,4,5,0,22,935,68,125,31,3,1159,32,0,0,0,0,32,73,5,3,0,0,77,137,6,11,0,0,162,104,16,14,0,0,134,86,24,14,0
210041539,0,0,0,10,9,0,3,0,0,17,10,0,0,0,0,13,10,0,0,0,0,11,6,4,0,0,0,8,9,0,0,0,0,8,0,5,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,9,0,0,91,5,0,0,0,0,5,11,0,0,0,0,15,6,0,4,0,0,7,9,0,8,0,0,17,13,0,5,0,0,15,8,0,5,0,0,18,13,6,0,0,0,17,6,0,0,0,0,10,9,0,0,0,0,9,0,4,0,0,0,8,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,85,12,25,0,0,123,17,0,3,0,0,21,3,0,0,0,0,5,180,23,31,0,3,242,3,0,0,0,0,3,16,0,0,0,0,17,25,3,3,0,0,31,39,5,6,0,0,52,20,0,4,5
210041540,4,0,0,183,119,14,7,0,0,140,100,6,8,0,0,124,127,17,11,4,0,149,111,15,4,0,0,128,129,14,11,0,0,156,106,6,9,0,0,128,48,10,0,0,0,61,19,4,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,1094,87,50,13,7,1253,361,0,0,0,0,363,273,0,4,0,0,278,132,3,16,0,0,152,140,5,15,8,0,174,166,4,19,8,0,208,155,12,12,3,5,184,151,9,13,0,0,175,156,14,10,5,0,189,136,9,3,0,0,155,121,4,10,0,0,129,53,0,6,8,0,70,14,0,0,0,0,17,4,0,0,0,0,10,1873,64,127,35,9,2106,221,4,24,0,0,255,36,0,5,0,3,43,3228,159,209,45,19,3660,87,0,0,0,0,87,308,0,3,0,0,318,390,12,14,0,0,417,325,43,26,4,0,398,256,44,32,0
210041541,0,0,0,41,41,0,6,0,0,43,30,0,3,0,0,34,22,0,5,0,0,26,35,7,9,0,0,42,21,0,4,0,0,31,15,3,5,0,0,25,10,0,0,0,0,15,7,0,0,0,0,7,6,0,0,0,0,3,0,0,0,0,0,0,245,17,27,0,0,288,21,0,0,0,0,18,19,0,3,0,0,24,17,6,0,0,0,19,25,0,5,0,0,30,38,0,3,0,0,43,23,0,6,0,0,29,31,0,4,4,0,36,26,6,6,0,0,32,17,4,0,3,0,24,19,0,3,0,0,24,9,0,0,3,0,15,0,0,0,0,0,3,0,0,0,0,0,0,239,16,41,11,0,299,22,6,8,0,0,40,8,0,0,0,3,10,515,30,76,16,6,638,9,0,0,0,0,9,38,0,0,0,0,43,55,8,0,0,0,60,64,9,13,0,0,87,53,12,8,0
210051242,0,0,0,452,473,0,0,0,0,476,427,10,7,0,0,434,365,7,6,0,0,374,375,6,0,5,0,381,376,5,3,0,0,380,314,6,0,0,0,318,197,7,0,0,0,207,51,0,0,0,0,48,11,0,0,0,0,13,0,0,0,0,0,0,3242,35,20,9,6,3304,194,0,0,0,0,193,291,0,8,0,0,298,200,0,8,0,4,211,240,3,12,3,4,258,336,0,3,4,0,350,282,4,12,0,0,301,255,5,4,5,0,270,263,5,6,6,0,286,207,9,4,0,0,221,162,0,0,0,0,167,71,0,4,0,0,75,20,0,0,0,0,26,4,4,0,0,0,6,2536,44,59,18,11,2661,358,4,4,0,0,369,80,0,0,5,12,99,6210,81,84,32,36,6439,42,0,0,0,0,42,411,0,9,0,0,421,951,15,25,0,4,993,1127,31,15,0,6,1174,1106,30,12,0
210051243,6,0,0,461,398,12,8,7,0,417,396,34,3,0,0,432,417,18,9,4,4,451,447,32,10,4,4,495,428,39,10,3,3,480,303,31,8,0,0,337,178,24,4,0,3,211,69,9,0,3,0,71,9,3,0,0,0,14,0,0,0,0,0,0,3343,200,54,21,14,3629,248,4,0,0,0,254,293,3,7,0,5,306,225,7,9,3,0,243,261,6,8,7,0,278,309,14,14,15,4,358,297,25,10,4,5,346,293,20,9,3,0,331,233,28,9,7,0,282,223,37,13,6,0,275,136,15,4,0,0,164,56,3,0,0,0,69,16,9,0,3,0,31,3,3,0,0,0,10,2612,167,78,66,17,2932,235,13,3,3,7,270,135,8,6,4,9,163,6329,383,145,92,48,6991,227,0,0,0,0,227,1171,16,11,0,0,1198,2038,50,45,0,9,2146,2108,135,59,10,15,2326,2143,205,53,9
210051245,4,0,0,126,107,0,9,0,0,109,109,3,5,0,0,124,91,8,6,3,0,102,105,6,3,0,0,110,89,8,8,0,0,106,72,10,0,0,0,83,53,0,0,0,0,54,13,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,841,40,38,10,4,919,97,0,4,0,0,99,128,0,0,0,0,131,70,0,0,0,0,81,84,7,11,0,0,97,116,7,11,0,0,133,93,4,10,3,0,109,90,4,12,3,0,113,83,4,11,3,0,105,98,4,8,0,4,113,57,4,3,0,0,75,21,5,0,0,0,28,4,5,0,0,0,7,6,0,0,0,0,6,940,46,71,15,4,1079,126,6,0,3,0,140,23,3,0,3,0,32,1929,90,114,30,11,2172,29,0,0,0,0,29,147,0,4,0,0,154,230,11,12,0,0,250,232,21,15,0,0,271,246,32,20,0
210051246,0,0,0,99,60,5,0,0,0,68,57,0,4,0,0,67,72,9,3,0,0,85,57,3,3,0,0,69,63,13,10,0,0,81,51,6,7,0,0,66,36,0,3,0,0,38,7,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,3,539,44,45,6,0,632,53,0,0,0,0,56,84,0,0,0,0,83,49,0,3,0,0,54,38,4,17,3,0,58,62,6,14,4,5,82,63,12,16,0,0,90,55,10,5,5,0,74,53,8,10,3,0,75,38,8,11,3,0,57,31,9,0,3,0,44,14,0,3,0,0,19,0,0,0,3,0,8,0,0,0,0,0,0,540,52,85,21,8,703,62,4,5,6,0,75,13,0,0,0,0,22,1153,101,133,41,7,1439,17,0,0,0,0,23,91,7,12,0,0,114,188,7,5,0,0,210,167,25,13,0,0,210,146,24,13,0
210051247,3,0,0,26,13,0,0,0,0,16,17,4,0,0,0,22,15,0,0,0,0,21,19,0,0,0,0,19,19,4,0,0,0,24,11,0,9,0,0,20,14,0,0,0,0,12,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,161,7,17,0,0,184,6,0,0,0,0,12,20,0,0,0,0,23,18,0,7,0,0,22,18,0,4,0,0,29,27,0,3,0,0,33,26,0,0,0,0,27,26,4,6,0,0,31,18,0,8,0,0,21,30,0,0,0,0,36,15,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,202,8,27,9,0,248,9,3,4,0,0,21,13,0,0,0,0,17,389,18,50,9,5,472,0,0,0,0,0,0,23,0,5,0,0,21,51,3,6,0,0,60,21,7,8,0,0,38,32,11,0,0
210051248,0,0,0,379,305,0,0,0,0,311,343,0,0,0,0,345,285,0,0,0,0,287,374,0,0,0,0,377,366,3,0,0,0,372,251,0,0,0,0,258,139,0,0,0,0,139,34,0,0,0,0,37,5,0,0,0,0,5,0,0,0,0,0,0,2697,11,5,6,0,2719,78,0,0,0,0,81,243,0,0,0,0,243,247,0,0,0,0,254,227,0,4,0,0,227,211,0,3,0,3,218,238,0,3,0,6,251,221,0,0,0,0,222,222,0,0,0,0,225,143,5,0,0,0,145,98,0,3,0,0,97,25,0,0,0,0,25,8,0,0,0,0,8,0,0,0,0,0,3,1958,9,20,8,4,1999,791,4,0,3,3,800,98,4,0,8,7,118,5539,34,29,20,21,5642,52,0,0,0,0,52,478,0,0,0,0,479,985,15,9,0,0,1010,1110,35,12,0,0,1166,1287,53,18,0
210051250,0,0,0,121,109,0,4,0,0,115,118,6,6,0,0,127,108,0,9,0,0,117,112,4,0,0,0,120,86,10,0,0,0,92,65,9,5,0,0,73,30,5,3,0,0,33,8,0,0,0,0,8,0,5,0,0,0,3,0,0,0,0,0,0,808,40,17,0,0,871,30,0,0,0,0,30,48,4,0,0,0,56,31,0,4,0,0,34,54,0,3,0,0,59,59,3,7,0,0,68,56,8,6,0,0,70,65,0,0,0,0,68,50,7,0,3,0,60,42,5,0,0,0,52,23,6,5,0,0,38,13,4,0,0,0,18,4,0,0,5,0,5,0,0,0,0,0,0,466,33,32,17,0,550,60,6,0,0,0,68,20,3,3,0,4,36,1361,78,58,22,4,1524,44,0,0,0,0,44,232,3,5,0,5,234,351,13,6,0,0,372,349,27,12,0,0,389,392,26,11,0
210051441,0,0,0,44,27,0,4,0,0,34,27,8,3,0,0,33,22,4,4,0,0,23,27,3,4,0,0,30,21,0,4,0,0,34,6,4,4,0,0,20,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,210,23,18,6,0,255,79,0,0,0,0,79,65,0,0,0,0,65,27,0,0,0,0,30,51,3,3,3,0,57,37,5,5,0,0,46,23,3,4,0,0,30,30,6,0,3,0,37,23,0,0,0,0,26,32,0,0,0,0,31,12,0,3,0,0,17,8,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,391,15,22,9,0,428,45,0,4,0,0,48,11,5,0,0,0,11,656,38,44,7,0,748,5,0,0,0,0,5,48,0,0,0,0,50,75,3,3,0,0,87,68,10,9,0,0,93,75,15,3,0
210051442,0,0,0,81,47,0,6,0,0,52,56,0,0,0,0,53,54,3,0,0,0,59,35,6,0,0,0,37,29,0,0,0,0,41,25,3,0,0,0,30,15,0,0,0,0,19,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,385,15,12,0,0,417,46,0,0,0,0,52,65,0,0,0,0,67,25,0,8,0,0,33,62,4,6,6,0,75,52,0,5,0,0,66,54,3,6,0,0,63,35,0,8,0,0,45,38,5,3,0,0,47,18,0,0,0,0,20,23,0,0,0,0,31,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,439,22,41,10,3,511,44,0,0,0,0,53,18,0,0,5,4,25,886,35,52,13,3,1000,3,0,0,0,0,3,68,0,3,0,0,70,122,0,8,0,0,133,96,10,8,0,3,117,96,14,6,0
210051443,0,0,0,162,118,0,9,0,0,129,100,13,11,0,0,122,97,9,10,0,0,120,84,5,10,0,0,95,94,7,5,3,0,110,64,9,0,0,0,74,30,0,0,0,0,32,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,833,49,58,5,3,949,23,0,0,0,0,23,81,0,4,0,0,85,70,0,6,0,0,80,83,6,12,8,0,100,86,11,13,6,0,120,61,7,13,0,0,83,54,3,4,3,3,64,53,6,8,5,0,68,38,3,3,0,0,44,34,3,3,0,0,42,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,3,597,34,66,17,4,729,79,4,7,9,0,107,33,3,0,5,0,43,1544,95,135,38,10,1821,41,0,0,0,0,40,208,8,4,0,5,228,423,16,16,0,0,455,407,41,28,6,3,479,353,83,31,9
210051445,0,0,0,109,76,8,10,3,0,93,101,4,5,0,0,121,60,7,7,0,0,74,53,3,0,0,0,56,44,3,0,6,0,51,25,3,3,0,0,32,16,0,0,0,0,12,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,517,26,33,6,0,592,57,0,0,0,0,55,44,0,0,0,0,51,57,0,7,0,0,66,68,14,13,5,0,88,62,11,10,3,0,84,21,4,0,5,0,37,22,0,4,3,0,34,26,4,0,0,0,25,17,3,3,0,0,33,13,0,3,0,0,11,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,5,384,35,48,19,4,491,46,5,9,3,0,61,18,0,0,0,0,23,971,71,93,33,9,1170,22,0,0,0,0,19,86,3,4,0,0,95,187,14,14,0,0,215,188,38,34,5,4,268,197,61,32,3
210051542,0,0,0,22,23,0,0,0,0,26,14,0,3,0,0,26,16,3,9,0,0,26,10,0,0,0,0,15,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,10,14,0,0,137,4,0,0,0,0,4,13,0,0,0,0,9,8,0,0,3,0,16,20,11,4,4,0,29,12,7,4,0,0,24,12,0,0,0,0,11,9,0,0,0,0,6,11,0,5,0,0,12,3,0,8,0,0,9,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,89,17,23,9,0,135,21,0,3,0,0,26,8,0,0,0,0,8,231,25,42,10,0,306,4,0,0,0,0,4,13,0,0,0,0,19,40,0,4,0,0,45,43,10,11,0,0,63,34,19,13,0
