POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
213031351,0,0,0,0,3,0,4,0,0,8,0,0,0,0,3,0,8,0,0,14,0,0,0,0,3,0,6,5,0,23,0,0,0,0,3,0,4,6,0,7,3,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,4,0,0,7,4,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,0,12,3,25,6,20,12,0,96,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,0,5,5,0,0,5,0,0,16,4,0,7,3,8,0,4,6,0,26,7,3,13,13,4,0,4,10,0,43,7,0,13,12,9,6,25,14,0,86,6,0,37,13,19,13,39,17,4,147,11,0,70,7,14,11,53,16,0,189
213031352,0,0,0,0,0,6,0,4,0,5,0,0,3,3,3,5,0,0,0,14,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4,5,8,0,4,0,0,4,0,17,0,0,0,0,0,0,3,0,0,9,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,15,13,19,12,12,7,6,0,100,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,7,0,0,4,5,0,5,0,0,0,16,0,0,7,6,0,4,0,0,0,25,0,0,10,16,4,7,4,7,0,38,4,3,33,15,6,4,9,6,0,84,6,0,39,22,11,5,12,7,5,109,12,5,56,16,21,8,13,22,5,156
213041353,3,0,0,9,6,3,0,0,0,23,0,0,0,8,0,4,0,0,0,19,3,0,0,3,0,6,6,0,0,12,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,4,6,27,18,13,10,10,0,103,0,0,3,0,0,0,0,0,0,15,0,0,0,4,0,4,0,0,0,13,0,0,4,6,3,10,0,6,4,32,3,0,8,14,4,3,0,5,0,42,0,3,17,16,7,8,9,10,0,70,3,4,38,33,22,14,10,10,0,133,10,3,47,56,30,19,16,18,0,195,12,6,73,54,26,9,23,20,3,217,23,16,113,40,27,10,27,18,8,282
213041358,0,0,0,5,0,5,0,0,0,8,4,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,13,8,14,7,3,6,59,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,12,0,0,5,10,6,11,0,0,0,25,0,7,8,4,0,7,3,3,0,31,0,0,6,4,4,8,0,9,0,35,4,0,11,24,0,15,0,10,0,64,0,6,20,48,12,14,7,3,0,103,11,5,12,37,10,11,8,11,0,105,17,4,27,23,20,7,0,10,0,104
213041359,0,0,0,0,4,4,3,0,0,17,4,0,4,0,7,0,10,4,3,23,0,0,5,9,11,4,4,5,0,37,0,0,0,10,5,0,0,0,0,24,0,0,3,3,4,0,0,3,0,21,0,0,0,7,5,0,0,0,0,22,5,0,6,6,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,18,10,23,40,40,15,33,13,4,197,0,0,7,0,0,0,3,0,0,12,0,0,0,0,0,9,3,5,0,20,0,0,6,0,0,0,3,0,0,21,0,0,8,3,5,3,9,6,0,32,3,0,20,11,6,5,12,7,0,54,3,3,43,15,14,10,13,16,0,111,6,7,57,17,28,8,25,24,5,181,14,10,115,30,41,12,72,38,5,326,27,17,173,61,47,31,98,43,6,506
213041360,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,3,5,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,8,0,0,4,6,0,0,0,5,0,16,5,0,3,10,0,4,5,0,0,20,0,3,6,6,0,5,0,5,0,34,5,0,10,12,7,0,0,3,0,30,0,0,10,10,3,0,3,4,0,32,0,0,22,4,3,0,3,3,0,41
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,12,0,0,9,12,3,0,0,0,0,20,0,0,0,4,0,0,0,0,0,12,0,0,3,5,0,5,0,3,0,14,3,0,5,7,0,0,0,0,0,16
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,3,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6
213041463,0,0,0,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,13,13,13,0,5,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,13,0,3,0,3,5,5,0,4,0,20,0,0,6,4,4,5,0,4,0,19,0,0,17,7,4,5,0,9,0,43,0,0,19,18,4,9,5,8,0,66,6,0,20,17,6,15,0,5,0,67,3,0,22,13,10,5,0,0,0,60
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,9,0,0,5,5,0,0,3,0,0,15,0,0,0,3,0,0,0,0,0,11,0,0,11,11,0,0,0,6,0,29
213041572,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,7,0,0,4,4,0,4,0,0,0,11,0,0,6,0,0,3,3,0,0,9,0,0,11,8,3,0,0,4,0,26,0,0,6,6,0,0,5,3,0,30,0,0,20,0,4,0,7,6,0,37
213041573,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,9,0,3,0,0,0,0,17
213041574,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,4,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,4,0,4,0,0,11,3,0,6,3,0,6,0,4,0,20,0,0,13,5,4,0,0,3,0,24,6,0,28,4,3,3,9,13,0,60
213041575,0,0,0,4,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,3,8,10,0,0,3,0,38,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,8,0,0,0,0,0,9,0,0,10,3,4,0,0,4,0,17,0,3,12,12,5,0,3,0,0,30,0,0,11,10,4,0,0,0,0,33,0,0,18,8,0,0,0,0,0,34,4,5,20,5,9,3,3,0,0,49
213041576,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,3,0,3,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,4,5,0,3,3,3,0,3,0,0,10,0,0,3,12,3,0,0,0,0,21,0,0,13,12,7,0,3,5,0,47,3,3,17,9,7,0,0,4,0,44,8,4,14,12,4,0,4,3,0,52
213041577,0,0,0,4,3,4,0,0,0,22,3,0,4,3,0,4,0,4,0,23,0,0,3,0,5,10,0,0,4,21,3,0,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,3,10,23,12,24,6,6,3,109,0,0,3,0,3,4,0,0,0,14,0,0,6,3,0,0,0,3,0,15,0,0,0,7,0,7,0,9,0,26,0,0,11,11,0,11,5,5,3,48,0,0,17,8,12,19,3,4,0,63,6,6,27,23,14,18,4,5,3,103,6,4,52,26,21,8,5,13,0,146,19,3,72,33,32,26,9,20,4,224,16,6,87,24,30,20,18,15,0,217
213041578,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,4,0,10,0,33,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,17,0,0,6,13,3,5,0,3,0,27,0,0,6,26,0,3,0,8,0,45,0,0,6,33,6,0,4,5,0,55,6,0,15,30,8,0,7,5,5,72,4,0,11,15,4,5,5,0,0,44
213051361,0,0,3,0,3,0,6,0,0,25,0,0,4,3,7,3,3,4,0,22,0,0,0,5,6,4,7,0,0,18,0,0,3,0,3,0,0,0,0,12,3,0,0,0,5,3,0,0,0,9,4,0,0,0,0,4,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,15,13,27,24,16,15,0,128,0,0,10,0,4,0,0,0,3,25,0,0,0,0,4,6,0,0,0,15,0,0,5,5,0,7,0,5,0,27,0,0,11,3,6,7,4,7,0,40,7,0,20,11,8,8,3,0,0,57,3,0,39,19,19,20,4,11,0,122,7,4,56,21,19,17,26,16,4,169,19,0,124,11,26,40,42,31,6,300,36,3,177,12,41,41,45,20,0,378
213051362,0,0,0,5,0,5,0,0,0,11,0,0,0,9,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,4,8,22,10,14,4,3,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,13,0,0,3,8,4,16,0,4,0,38,4,0,7,14,0,14,0,3,0,46,0,0,9,5,0,15,0,5,0,42,4,0,13,20,9,21,3,3,0,72,6,0,13,22,3,27,8,16,0,98,10,0,20,23,4,21,6,3,0,95,9,8,24,12,13,6,4,4,0,81
213051363,5,0,7,4,4,5,17,8,0,36,0,5,4,4,7,0,30,10,0,59,0,0,0,0,17,3,25,6,4,65,7,5,4,0,3,3,22,5,0,56,9,5,7,0,4,3,10,6,3,51,4,5,0,0,6,0,6,0,0,23,8,3,5,0,4,3,10,4,4,33,0,0,0,0,0,6,0,3,0,11,5,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,46,20,31,17,53,29,126,46,13,380,0,0,10,0,0,0,0,0,6,20,0,0,0,5,0,0,0,3,0,5,0,0,7,5,4,5,0,3,0,24,0,0,6,10,8,3,10,11,0,46,0,0,7,4,3,3,12,20,4,58,9,4,15,16,9,9,29,22,5,118,0,10,40,27,23,10,75,45,3,230,21,13,101,18,59,16,197,78,11,513,27,13,187,25,98,25,251,96,9,732
213051368,3,0,8,7,3,3,0,0,0,24,4,0,4,3,7,4,3,0,0,35,6,4,4,13,10,0,0,3,0,39,5,4,0,0,4,3,3,0,0,17,0,5,5,3,5,0,0,0,0,18,3,0,3,3,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,13,22,50,54,18,13,20,0,213,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,10,4,0,6,8,0,0,0,5,0,21,0,0,4,17,15,10,0,10,0,55,0,3,13,30,16,4,0,14,0,81,5,8,24,61,21,12,8,19,0,155,3,11,48,76,25,12,11,24,5,213,9,7,94,68,39,21,18,23,5,291,33,19,101,70,43,16,18,30,11,339
213051464,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,3,0,5,3,21,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,5,0,0,5,5,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,15,0,4,9,16,0,0,9,3,0,35,0,3,10,10,0,0,0,0,0,33,3,0,11,6,3,0,3,0,0,37
213051466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,6,6,5,5,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,4,0,12,3,0,11,14,0,0,0,0,0,32,0,0,3,12,3,0,3,3,0,24,0,3,12,4,7,0,0,5,0,30
213051467,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,23,9,0,0,0,0,53,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,5,4,0,3,0,22,0,0,9,10,3,0,0,0,0,22,0,0,4,16,6,0,0,5,0,28,5,0,12,22,9,0,0,5,0,49,4,5,22,32,8,3,0,0,0,65,0,4,22,24,7,6,0,4,0,74,4,3,27,17,9,0,3,3,0,71
213051468,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,4,4,6,3,3,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,6,0,0,5,0,0,0,0,4,0,8,0,0,3,0,0,0,0,7,0,15,0,0,7,5,0,0,6,12,0,33,0,0,15,14,7,3,0,7,0,49,0,0,29,18,8,0,5,8,0,67,0,4,24,8,4,6,10,7,0,60
213051579,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,15,0,0,4,13,0,0,0,0,0,22,0,0,4,13,4,0,0,0,0,25,0,4,11,3,6,0,0,0,0,21
