POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
205051104,24,0,4,4,4,0,7,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,13,9,0,4,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,9,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,8,0,4,5,3,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8
206011106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,7,0,3,12,12,0,0,67,3,0,0,3,5,0,0,0,0,10,7,4,4,8,15,10,13,0,0,60,3,4,0,0,4,0,5,0,0,21,21,3,6,8,22,21,20,0,0,103,12,4,6,17,19,34,105,0,8,209,5,0,0,3,0,0,7,0,0,17,5,4,5,0,9,6,0,0,0,20,7,6,0,0,3,0,0,0,0,18,0,0,0,3,5,0,0,0,0,4,45,3,13,11,13,27,22,0,4,143,6,0,4,0,14,10,29,0,0,67,0,0,0,0,0,0,0,0,0,8,26,0,5,15,18,19,18,0,0,95,19,10,9,5,14,17,18,0,0,94,9,3,4,0,9,4,4,0,0,22,17,4,8,6,11,3,7,0,0,52,19,0,6,8,9,10,10,0,6,72
206011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,12,7,3,3,7,6,4,0,0,43,5,0,3,0,0,0,0,0,0,6,12,3,9,5,7,11,16,0,0,62,20,0,3,3,7,16,39,0,0,89,4,0,0,0,9,9,5,0,0,24,4,0,0,4,3,0,6,0,0,18,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,8,12,3,0,4,9,13,8,0,0,43,7,0,4,5,0,3,15,0,0,30,4,0,0,0,0,0,0,0,0,3,14,3,3,13,8,18,14,0,0,69,39,8,9,10,32,27,37,0,0,164,4,0,8,0,0,0,5,0,0,22,11,0,0,6,9,8,6,0,0,34,3,0,0,3,3,6,5,0,7,33
206011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,20,3,4,3,4,4,0,0,3,46,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,5,8,0,0,31,11,3,0,0,3,3,9,0,0,29,10,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,15,0,8,4,3,5,0,0,0,41,4,0,0,0,0,0,4,0,0,13,3,0,0,0,0,0,0,0,0,6,22,7,7,4,17,13,9,0,0,82,25,6,7,6,24,27,56,0,3,157,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,12,3,0,0,0,6,4,3,0,0,18
206011495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,9,5,9,12,22,0,0,112,4,0,0,0,0,0,0,0,0,8,17,7,5,10,13,11,22,0,0,85,11,0,4,3,3,4,0,0,0,28,60,11,19,11,21,23,36,0,0,185,34,7,7,16,33,45,100,0,0,253,65,11,9,13,13,11,11,0,0,137,0,4,0,0,0,0,0,0,0,11,8,0,0,0,5,6,0,0,0,18,12,0,0,3,0,0,0,0,0,14,27,0,10,13,9,24,22,0,0,113,9,3,5,3,7,4,19,0,0,49,42,0,4,18,22,7,9,0,3,103,21,0,4,9,10,9,11,0,0,66,67,23,9,28,64,65,60,0,4,315,0,4,5,4,4,0,0,0,0,17,24,7,9,3,6,10,9,0,0,63,18,8,8,12,12,17,22,0,3,101
206011496,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,92,21,25,35,53,40,58,0,3,331,3,0,0,0,4,0,0,0,0,12,30,8,13,11,18,19,26,3,4,121,46,7,4,7,13,9,22,0,0,113,74,15,23,37,50,52,68,0,8,321,36,7,10,27,73,116,208,0,6,493,12,9,11,8,0,8,20,0,0,66,15,0,3,0,0,4,5,0,0,29,5,3,0,0,3,5,0,0,0,19,8,0,0,0,3,0,3,0,0,16,54,10,20,15,32,56,54,18,0,244,13,5,0,3,12,6,28,0,0,74,22,0,8,4,5,9,6,0,0,61,45,18,19,16,32,23,45,0,0,202,90,16,27,35,91,83,77,4,0,427,15,0,7,3,8,12,13,0,3,65,37,12,5,11,26,19,24,0,0,142,48,9,9,23,33,39,47,8,8,216
206011497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,7,7,8,17,12,0,0,69,0,0,0,0,0,0,0,0,0,3,30,9,7,16,20,13,25,0,4,113,11,0,0,5,4,10,7,0,0,48,67,13,26,27,42,29,72,0,4,273,34,8,11,5,33,36,86,0,3,213,17,3,8,0,3,6,17,0,0,60,9,0,3,6,4,0,0,0,0,16,13,4,6,5,11,5,7,0,0,37,6,0,0,0,5,4,0,0,0,19,41,4,19,24,27,21,14,0,0,144,10,0,5,10,10,15,20,0,0,68,113,18,20,18,22,17,13,0,0,229,71,22,19,37,41,39,26,0,0,251,107,42,36,41,74,80,91,0,3,477,3,0,0,0,0,3,0,0,0,18,30,7,9,9,26,11,17,0,0,109,24,5,7,9,18,11,24,0,3,99
206011498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,5,4,6,11,7,0,0,0,47,0,0,0,0,0,0,3,0,0,15,3,0,0,4,3,4,11,0,0,28,3,0,3,0,6,8,13,0,0,43,6,3,0,0,5,0,9,0,0,26,0,0,6,0,0,0,0,0,0,4,8,0,0,0,0,3,3,0,0,16,3,0,0,0,0,0,0,0,0,3,19,3,6,5,0,3,0,0,0,44,0,0,0,0,0,0,3,0,0,10,9,0,4,3,3,6,0,0,0,21,15,6,0,4,16,12,12,0,0,60,83,21,19,37,85,70,58,3,3,376,3,0,0,0,3,0,3,0,0,10,9,4,0,0,0,0,3,0,0,14,8,0,4,5,3,7,12,0,0,37
206021110,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,10,17,24,38,30,28,0,3,200,4,0,0,0,0,3,4,0,0,16,35,9,9,8,25,30,18,0,0,136,28,9,12,20,8,16,20,0,0,118,56,11,10,36,37,31,44,0,3,231,21,10,8,17,22,27,57,0,0,169,7,4,0,3,3,8,13,0,0,36,3,0,0,0,3,0,3,0,0,9,3,0,0,5,5,6,0,0,0,13,0,0,0,0,3,0,0,0,0,11,21,6,6,12,16,11,3,0,0,78,10,0,4,0,0,10,8,0,0,30,4,0,4,0,6,7,8,0,4,40,12,4,5,0,13,4,10,0,0,52,52,6,20,18,31,20,35,0,0,187,10,0,0,3,0,0,0,0,0,19,17,0,4,6,4,12,4,0,0,38,34,6,11,21,25,18,31,0,4,145
206021112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,48,19,0,4,24,23,15,0,0,137,0,0,0,0,0,0,0,0,0,3,33,8,10,11,10,16,11,0,0,99,18,4,7,4,10,4,4,0,0,47,46,10,12,14,18,20,34,0,0,148,29,10,6,8,26,27,81,0,0,177,10,0,4,0,6,7,5,0,0,32,6,0,0,0,3,3,3,0,0,17,3,0,0,0,0,3,0,0,0,16,3,0,0,0,0,0,0,0,0,11,38,3,8,12,16,17,17,0,0,122,16,0,4,13,13,5,33,0,0,78,18,4,0,3,0,0,5,0,0,33,81,23,28,38,36,39,32,0,0,280,95,11,13,28,93,104,79,0,3,425,10,5,0,4,0,12,3,0,0,32,32,0,7,10,19,22,26,0,0,113,31,8,8,9,12,12,20,0,5,109
206021499,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,11,5,0,0,0,0,0,0,0,0,4,20,6,3,4,4,15,7,0,0,59,0,0,0,5,0,0,0,0,0,5,29,4,3,15,19,25,17,0,5,117,15,3,11,12,22,42,51,0,0,161,5,0,0,0,4,3,0,0,0,13,3,4,0,4,0,6,0,0,0,22,4,0,3,3,3,0,0,0,0,14,15,0,0,0,0,0,0,0,0,12,44,5,9,12,13,23,11,0,5,122,19,6,0,7,8,7,20,0,0,71,13,7,0,12,11,5,0,0,0,49,22,5,7,9,19,26,29,0,0,123,38,9,16,25,38,35,38,0,3,210,9,3,3,0,6,3,0,0,0,22,11,3,0,0,10,15,7,0,0,51,12,0,4,5,8,11,6,0,4,51
206021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,17,3,9,8,4,10,15,0,0,60,0,0,0,0,0,0,3,0,0,9,28,4,8,21,26,17,26,0,0,131,10,10,11,11,27,51,74,0,3,201,4,0,0,0,0,0,12,0,0,23,0,0,0,0,0,4,3,0,0,14,3,4,0,0,0,0,0,0,0,9,8,0,0,0,0,3,0,0,0,14,23,3,16,9,11,3,16,0,0,82,5,0,0,0,5,0,11,0,0,27,9,0,0,0,0,3,0,0,0,19,33,5,7,11,11,17,21,0,5,102,38,11,12,12,31,26,31,0,0,173,15,5,3,4,6,4,6,0,0,45,25,6,5,4,12,13,11,0,0,85,4,5,3,0,8,8,14,0,6,55
206031113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,12,3,0,0,31,0,0,0,0,0,0,0,0,0,0,21,3,0,13,16,25,28,0,0,104,13,4,0,12,21,25,45,0,0,122,11,0,4,3,3,3,13,0,0,43,0,0,0,0,3,0,0,0,0,7,27,0,0,0,9,9,7,0,0,55,7,0,0,0,4,0,0,0,0,18,34,6,3,8,11,13,7,0,0,85,5,3,4,7,7,9,20,0,4,48,11,0,0,0,0,0,8,0,0,18,20,0,10,8,12,0,17,0,0,70,21,8,8,9,20,24,25,0,3,122,8,0,0,5,3,7,3,0,0,17,11,3,8,7,11,14,9,0,0,57,7,0,0,3,8,6,5,0,0,42
206031115,5,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,26,4,5,3,20,25,26,0,0,110,0,0,0,0,0,0,0,0,0,0,8,3,4,4,3,8,10,0,0,37,9,0,0,0,3,0,0,0,0,16,17,5,14,13,25,21,20,0,0,108,17,6,14,14,24,30,73,0,5,172,44,9,14,14,20,14,13,0,0,122,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,5,5,0,0,20,0,0,3,0,0,0,0,0,0,6,16,0,6,6,14,13,16,0,0,76,3,4,5,0,7,5,23,0,0,43,18,6,5,8,14,8,0,0,0,63,32,6,8,0,9,14,8,0,0,63,50,18,22,30,59,52,32,0,4,258,4,0,5,0,0,9,14,0,0,40,6,7,0,4,0,5,5,4,0,27,16,3,3,13,13,11,12,0,9,65
206031116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,3,11,0,0,41,4,0,0,0,0,0,0,0,0,5,33,0,3,11,6,9,5,0,0,70,0,0,0,0,0,0,5,0,0,6,72,7,12,20,45,37,44,0,4,255,42,15,13,34,63,49,146,0,3,358,7,4,0,0,3,0,8,0,0,19,9,0,4,0,4,0,8,0,0,21,25,5,0,5,8,5,0,0,0,59,4,0,0,5,4,0,7,0,4,26,59,14,13,12,37,28,29,0,4,189,24,14,13,12,23,29,43,0,0,153,216,51,47,78,97,32,19,0,3,541,37,3,4,13,13,23,15,0,0,105,111,22,44,51,104,112,115,0,8,565,5,0,0,4,3,5,0,0,0,18,37,4,6,10,19,19,14,0,3,112,24,3,0,15,19,25,21,0,8,120
206031501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,9,8,0,0,28,0,0,0,0,0,0,0,0,0,6,32,6,4,4,7,15,26,0,0,96,0,0,0,0,7,0,4,0,0,12,21,4,5,13,12,14,19,0,3,91,22,3,8,10,26,19,36,0,3,135,0,0,6,0,0,0,6,0,0,12,6,0,0,4,0,0,0,0,0,17,17,4,0,4,4,4,4,0,0,47,5,0,0,0,0,0,0,0,0,9,35,3,5,6,11,8,14,0,0,79,10,0,5,4,5,7,14,0,0,46,15,3,0,3,4,5,5,0,0,37,48,7,8,14,24,25,19,0,4,145,41,12,20,27,55,42,50,0,0,239,9,0,4,0,0,0,3,0,0,13,5,0,4,8,3,8,10,0,0,43,16,0,0,0,9,17,10,0,6,52
206031502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,7,0,0,21,3,0,0,0,0,0,0,0,0,4,27,3,3,6,10,15,13,0,0,67,0,0,0,0,0,0,4,0,0,5,24,3,7,7,12,10,18,0,4,87,22,3,3,6,30,23,86,0,0,178,7,0,0,0,0,7,3,0,0,22,0,0,0,0,0,0,3,0,0,8,16,8,7,4,5,3,0,0,0,41,12,0,0,5,5,3,0,0,0,34,30,3,9,11,28,25,11,0,3,125,7,0,0,0,0,5,20,0,0,32,3,0,0,3,0,0,0,0,0,16,58,9,3,12,19,24,16,0,0,145,43,6,27,18,39,39,47,0,4,221,6,0,0,3,5,0,3,0,0,15,21,3,9,14,9,10,9,0,0,71,6,4,0,8,9,8,12,0,0,42
206041117,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,13,21,8,9,10,16,15,14,0,0,95,3,0,0,0,0,0,3,0,0,3,33,8,13,15,26,26,30,0,0,154,15,4,7,5,8,13,11,0,0,54,47,12,12,21,27,47,73,0,0,254,97,22,52,82,133,214,493,8,22,1111,4,3,4,5,8,8,32,0,3,75,19,9,4,13,7,18,17,0,5,87,39,7,8,26,23,16,10,6,0,135,16,3,5,11,15,28,16,0,0,98,148,47,64,82,129,142,196,6,5,819,38,6,12,16,25,41,107,0,3,248,91,33,44,44,59,60,44,0,0,370,348,131,137,223,340,404,503,13,11,2111,246,78,97,114,194,200,228,6,9,1171,45,12,16,11,15,18,26,0,3,157,106,17,25,29,65,81,59,0,5,388,38,16,13,16,39,41,81,0,8,261
206041118,4,0,9,6,4,5,9,0,0,33,36,10,16,18,25,11,14,0,0,119,96,34,56,67,92,103,115,7,0,574,287,118,132,287,396,354,236,4,17,1827,90,22,38,51,94,82,105,6,5,487,188,69,81,122,158,158,142,8,0,920,144,44,70,109,213,201,278,6,12,1072,99,31,45,99,186,175,426,4,13,1070,360,84,115,217,334,265,242,7,6,1632,281,89,120,240,365,458,264,3,8,1821,2647,971,1416,2286,3096,3194,2831,46,81,16559,57,11,23,42,59,49,48,0,0,290,860,298,510,807,1172,1560,2295,59,33,7586,96,23,57,81,136,166,474,0,4,1040,825,267,283,336,388,248,148,6,17,2521,57,15,20,44,85,130,78,4,0,430,46,10,22,42,72,70,76,0,0,346,84,24,25,44,69,63,74,0,5,391,23,6,7,9,35,32,47,0,4,163,116,35,60,113,190,183,266,4,57,1019
206041119,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,38,10,9,17,21,21,18,0,0,130,0,0,0,3,5,0,0,0,0,9,47,12,7,21,20,28,32,0,0,172,7,3,5,5,6,3,3,0,0,21,9,0,7,3,10,20,11,0,0,60,61,17,29,57,91,111,152,0,4,527,6,0,0,7,0,6,0,0,0,30,24,16,14,26,18,23,26,0,0,146,49,17,16,27,27,31,24,3,0,189,7,0,4,9,11,13,16,0,0,61,128,41,57,77,99,131,123,0,0,662,34,6,5,8,29,32,102,0,0,212,474,106,138,177,233,231,153,0,12,1525,142,36,37,62,101,80,102,4,4,569,514,125,141,213,297,264,264,3,13,1834,69,15,25,32,56,82,55,5,3,344,75,21,17,50,67,54,46,4,0,334,37,8,19,15,37,40,64,0,14,228
206041120,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,11,11,0,0,40,10,0,0,9,10,3,7,0,0,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,9,4,3,0,0,26,0,0,0,0,4,0,9,0,0,23,0,0,0,0,0,0,3,0,0,8,0,0,6,0,3,4,0,0,0,15,5,0,0,4,5,13,12,0,0,44,36,4,9,9,18,34,19,0,3,135,0,0,0,3,0,0,0,0,0,5,4,0,0,0,3,0,5,0,0,16
206041121,0,0,4,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,57,19,13,24,33,30,56,3,0,232,0,0,0,0,6,4,3,0,0,14,26,4,4,14,19,24,28,0,0,136,11,3,7,13,12,3,0,0,0,56,28,9,12,21,22,19,42,0,0,155,14,3,8,17,25,51,86,0,0,209,25,7,13,20,30,25,33,0,0,149,4,0,0,6,5,6,0,0,0,19,0,0,5,0,0,0,0,0,0,13,9,0,0,0,5,6,3,0,0,16,69,21,32,45,59,80,51,4,3,368,25,0,5,11,13,15,22,0,0,97,23,4,3,6,7,5,4,0,3,56,18,6,7,8,10,9,9,0,0,70,51,21,9,22,33,30,23,0,0,175,0,0,0,5,0,4,0,0,0,14,12,8,4,3,10,7,8,0,0,58,29,10,8,16,20,20,25,0,6,133
206041124,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,172,52,62,87,146,134,112,4,7,770,0,0,0,0,0,0,0,0,0,0,19,5,5,6,12,16,6,0,3,67,17,5,4,3,14,6,6,0,0,60,6,4,3,0,9,12,4,0,0,39,46,8,28,44,57,52,113,0,4,358,6,0,0,6,3,3,5,0,0,21,5,0,0,3,3,0,0,0,0,11,22,0,5,5,6,8,8,0,0,57,3,0,0,0,7,0,0,0,0,12,196,61,72,132,169,215,171,13,4,1039,45,12,3,11,26,27,118,0,0,247,47,16,11,22,46,36,22,0,0,194,558,171,229,366,526,664,693,19,13,3243,1415,416,570,808,1250,1064,955,69,42,6583,21,5,7,7,19,17,14,0,4,102,25,6,11,9,27,7,24,0,4,119,36,15,26,21,57,68,82,0,21,327
206041125,0,0,0,3,4,0,5,0,0,11,3,0,0,0,0,0,0,0,0,0,6,0,4,3,3,0,4,0,0,18,9,4,5,5,3,15,22,0,0,67,53,13,24,38,59,42,68,0,3,300,52,8,14,33,49,65,62,0,0,290,82,16,19,50,69,72,78,0,4,384,60,13,32,39,97,86,201,0,8,526,16,11,6,7,8,11,8,0,0,62,18,6,0,9,12,13,12,0,0,68,106,30,66,64,122,124,123,0,3,643,18,3,9,7,10,3,13,0,0,53,136,46,69,103,143,228,341,8,6,1076,101,36,63,91,151,192,242,0,10,893,15,9,16,10,23,18,19,0,0,108,125,29,42,70,95,109,81,0,0,555,575,177,229,334,587,612,627,7,19,3169,10,6,5,0,8,4,0,0,0,30,23,5,6,6,19,13,17,0,0,100,47,13,20,22,47,42,78,0,13,275
206041127,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,7,3,9,6,17,9,10,0,0,54,4,4,0,0,6,11,5,0,0,32,12,7,7,17,15,19,29,0,0,104,45,13,8,14,28,16,13,0,0,142,10,0,0,5,21,17,25,0,0,77,3,3,0,0,0,4,0,0,0,12,242,41,55,85,198,116,93,0,13,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,13,3,12,0,0,49,4,5,5,10,18,7,11,0,0,50,6,4,3,4,3,4,5,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,4,0,0,22,20,4,4,15,17,17,25,0,4,102
206041503,6,0,0,0,5,6,6,0,0,20,18,6,6,8,7,15,13,0,4,79,72,33,30,47,75,64,76,0,0,406,110,37,53,121,189,158,116,0,0,783,191,71,88,120,211,208,199,11,4,1110,75,24,31,50,70,69,97,3,4,416,272,91,135,282,458,510,602,3,13,2356,307,144,241,396,650,894,1977,19,53,4681,403,98,150,235,339,310,371,11,12,1928,706,199,303,585,724,678,515,5,20,3738,1400,423,653,1040,1291,1169,899,36,44,6954,189,48,79,114,184,145,112,9,4,872,1122,418,648,1011,1445,1955,2408,72,56,9132,188,51,80,97,178,240,598,5,8,1446,1948,502,650,888,1066,965,706,14,52,6797,286,81,128,231,350,381,312,3,5,1773,323,77,109,173,237,253,259,0,9,1435,39,9,21,25,39,33,69,0,4,236,113,34,54,68,126,142,202,0,4,732,176,63,67,143,255,256,436,7,79,1485
206041504,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,16,3,6,10,13,14,28,0,0,95,0,0,3,5,3,3,3,0,0,20,69,22,26,39,75,76,96,4,4,413,3,0,5,6,12,12,14,0,0,54,111,40,51,92,168,178,291,7,8,946,76,22,45,111,225,298,867,8,12,1666,19,0,7,18,15,15,62,3,0,141,99,22,42,66,100,91,68,0,5,492,268,95,129,211,278,298,236,9,17,1540,41,14,22,58,84,85,59,0,0,362,348,97,162,222,332,428,473,9,12,2089,65,14,22,39,63,84,215,4,0,499,203,72,62,82,142,101,60,0,4,725,387,144,203,316,408,450,393,8,12,2332,40,9,20,40,42,40,69,0,4,268,9,3,9,12,9,8,29,0,0,75,44,16,18,41,57,60,84,0,5,324,42,19,26,31,77,94,175,0,28,492
206041505,9,4,11,13,9,18,18,0,0,79,22,5,6,16,14,9,12,0,0,94,75,26,30,57,76,65,117,10,0,462,203,55,105,145,255,242,185,3,8,1209,298,81,146,220,384,344,314,6,8,1793,53,20,36,46,62,81,63,3,0,357,106,33,50,88,136,158,229,0,4,818,145,58,112,221,419,512,1075,8,14,2560,337,98,115,174,301,226,316,4,20,1596,209,67,109,211,261,261,266,9,13,1405,1688,538,757,1153,1555,1569,1191,27,58,8540,133,42,64,132,242,210,131,5,5,954,2488,840,1241,1817,2770,3535,4145,92,114,17043,428,130,192,275,514,660,1319,12,20,3568,854,202,273,379,484,344,260,4,30,2832,264,77,142,255,370,488,443,8,6,2058,219,59,110,134,210,251,248,7,13,1247,50,29,39,41,82,129,118,0,3,491,121,45,34,107,142,145,140,0,0,747,232,74,140,179,314,347,591,12,85,1978
206041506,3,0,0,0,0,3,8,0,0,16,0,0,0,0,0,0,0,0,0,0,26,4,6,12,26,20,21,0,0,111,12,0,4,11,13,7,22,0,0,73,88,22,35,35,59,78,104,0,8,432,26,10,4,12,11,12,24,0,0,104,54,3,19,27,43,48,77,3,0,275,48,20,30,43,67,86,195,3,11,488,53,11,10,25,39,29,30,0,0,198,8,6,0,0,7,0,6,0,0,27,24,0,4,9,12,6,3,0,0,65,22,5,9,10,10,7,6,0,0,77,118,28,39,55,97,128,117,3,4,596,56,8,25,25,60,49,128,0,4,359,34,5,13,16,21,15,18,0,0,126,58,15,29,31,41,75,56,0,0,308,115,34,35,64,81,89,85,5,3,508,18,0,9,3,8,5,8,0,0,62,97,26,38,35,59,88,68,6,4,412,46,14,13,25,30,64,67,0,12,269
