POW_SA2_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
210021233,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,258,64,57,11,8,398,261,30,46,13,9,357,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
210021234,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,200,86,73,10,0,368,296,33,47,11,5,382,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021235,0,0,0,4,0,0,0,0,0,0,13,3,0,0,0,17,14,3,0,0,3,21,699,201,161,46,32,1138,732,86,126,47,11,1004,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,5,6,6,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0
210031236,0,0,0,9,66,3,3,0,0,71,188,32,17,4,0,237,6,4,6,0,0,13,2582,462,302,44,30,3414,1104,66,95,17,3,1285,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,39,5,7,3,0,50,3,0,0,0,0,4,7,0,0,0,0,4,10,0,0,0,0,10,6,0,0,0,0,9,18,4,0,0,0,20,0,0,0,0,0,3,89,0,0,4,0,94,5,0,0,0,0,5,4,0,0,0,0,6,7,5,0,0,0,10,4,0,0,0,0,4,34,3,0,0,0,42,4,0,0,0,0,4,8,0,0,0,0,8,11,0,7,0,0,12,17,0,0,0,0,17,35,0,0,0,0,35,0,0,0,0,0,0,22,6,3,0,0,33,6,0,0,0,0,7,30,0,0,0,0,28,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0
210031237,0,0,0,4,10,0,0,0,0,14,67,6,13,5,0,92,0,0,0,0,0,3,881,157,204,31,13,1285,546,17,33,10,8,621,4,0,0,0,0,4,13,0,5,0,0,15,3,0,0,0,0,3,0,3,5,0,0,13,3,0,0,0,0,3,5,0,5,0,0,7,0,0,0,0,0,6,3,0,0,0,0,3,11,0,0,0,0,12,0,0,0,0,0,0,65,4,3,3,0,73,3,0,0,0,0,7,4,0,0,0,0,4,11,5,0,0,0,13,0,0,0,0,0,0,16,0,4,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,4,0,22,0,0,0,0,0,0,21,0,0,0,0,18,0,0,0,0,0,0,19,0,0,0,0,20,52,8,11,4,0,71,38,0,0,0,0,38,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0
210031439,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,41,20,23,0,0,89,44,7,14,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,5,3,0,3,0,0,3,25,4,4,0,0,36,6,0,0,0,0,8,620,58,83,9,0,770,400,5,16,6,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,12,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,10,3,0,0,0,0,10,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031535,0,0,0,3,14,3,4,0,0,18,54,18,12,0,0,89,0,0,0,0,0,3,610,141,163,15,9,950,690,14,36,5,0,752,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,17,0,4,0,0,16,3,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,62,0,5,4,0,71,3,0,0,0,0,3,6,0,0,0,0,6,11,0,5,0,0,16,3,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,7,3,0,0,0,0,5,21,0,3,0,0,25,4,0,0,0,0,8,46,0,4,0,0,49,0,0,0,0,0,0,13,0,0,0,0,13,18,0,5,0,0,29,35,0,0,0,0,36,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0
210031536,0,0,0,0,4,3,0,0,0,15,32,20,8,0,0,70,0,0,0,0,0,0,391,106,100,14,6,617,410,14,36,4,3,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,70,9,0,0,0,79,0,0,0,0,0,0,5,0,0,0,0,10,8,0,5,0,0,15,0,0,0,0,0,0,13,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,59,0,0,0,0,57,0,0,0,0,0,0,13,0,0,0,0,11,5,3,0,0,0,9,18,0,0,0,0,21,3,0,0,0,0,5,0,0,0,0,0,3,5,0,0,0
210031537,0,0,0,0,0,0,0,0,0,6,16,4,12,0,0,31,0,0,0,0,0,0,250,76,49,9,3,384,279,22,22,7,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
210031538,0,0,0,0,11,3,4,0,0,14,28,13,15,3,0,57,3,0,0,0,0,4,595,206,188,15,4,1015,736,44,95,17,5,899,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,16,3,7,0,0,26,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,69,6,0,0,0,72,3,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,10,4,0,0,0,0,9,15,4,3,0,0,21,6,0,0,0,0,6,3,0,0,0,0,8,8,0,0,0,0,6,0,0,4,0,0,3,38,4,0,0,0,40,0,0,0,0,0,0,19,0,10,0,0,23,8,0,0,0,0,12,25,0,0,0,0,29,9,0,0,0,0,9,4,0,0,0,0,4,6,0,0,0
210041240,0,0,0,3,0,0,0,0,0,4,27,8,4,3,0,38,0,4,0,0,0,3,585,159,136,26,4,911,732,43,96,21,5,894,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,9,3,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,6,7,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,15,0,3,0,0,20,0,0,0,0,0,6,14,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
210041539,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,13,4,0,0,0,0,0,115,50,57,6,3,231,127,10,22,5,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
210041540,6,0,0,5,21,3,4,0,0,30,63,10,11,5,5,98,9,0,0,0,0,12,2308,324,235,37,20,2917,2628,120,161,32,10,2943,3,0,0,0,0,3,10,5,0,0,0,14,4,0,0,0,0,4,17,3,4,0,0,28,4,0,0,0,0,4,7,3,0,0,0,9,11,0,0,0,0,11,7,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,112,3,0,0,0,121,4,0,0,0,0,7,3,0,0,0,0,8,7,0,0,0,0,5,8,0,0,0,0,11,11,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,7,4,0,0,0,0,7,11,0,3,0,0,12,9,0,0,0,0,9,0,0,0,0,0,0,44,4,3,0,0,53,4,0,0,0,0,7,45,0,0,0,0,48,3,0,0,0,0,6,6,0,0,0,0,6,14,0,0,0
210041541,0,0,0,0,0,0,0,0,0,4,10,4,5,0,0,15,4,0,0,0,0,4,245,90,74,4,4,421,435,22,64,14,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0
210051242,0,0,0,19,203,11,4,0,0,214,555,41,34,6,11,645,28,0,0,0,9,34,5813,296,240,18,44,6411,3562,44,35,13,10,3654,8,0,0,0,0,8,15,0,0,0,0,15,15,0,0,0,0,18,117,0,0,3,0,126,17,0,0,0,0,17,23,0,0,0,0,26,34,0,0,0,0,37,19,0,0,0,0,19,26,4,0,0,0,26,20,0,0,0,0,20,437,3,5,0,0,450,20,0,0,0,4,23,39,3,0,0,0,38,141,0,5,0,0,151,27,0,0,0,0,27,57,0,0,3,0,56,9,0,0,0,0,7,0,0,0,0,0,4,51,0,9,0,0,57,47,0,0,0,0,47,67,0,0,0,3,73,7,0,0,0,0,7,95,0,0,0,0,99,23,0,8,0,0,34,152,0,0,0,0,152,12,0,0,0,0,12,18,0,0,0,0,18,14,0,0,0
210051243,0,0,0,43,531,20,11,3,8,566,1916,210,119,27,22,2296,73,6,3,0,10,96,16636,1725,733,137,148,19384,3493,193,61,37,22,3814,10,0,0,0,0,10,7,0,0,0,0,10,9,0,0,0,0,9,147,20,11,8,4,178,21,5,0,0,0,26,27,0,0,3,0,35,43,6,0,0,0,47,20,0,0,0,0,21,25,9,0,0,0,33,19,0,0,0,0,20,367,15,4,4,7,392,21,0,0,0,0,21,34,0,0,0,0,36,134,6,6,4,0,150,6,0,0,0,0,6,62,9,0,0,0,71,6,0,4,0,0,5,4,0,0,0,0,4,68,13,9,5,3,92,49,7,3,0,0,62,44,0,0,0,0,49,6,0,0,0,0,7,126,6,3,0,4,140,39,3,5,0,0,51,174,5,0,0,0,177,9,0,0,0,0,9,23,4,3,0,0,27,11,3,0,0
210051245,0,0,0,4,32,0,3,5,0,37,134,19,30,0,0,187,4,0,0,0,0,0,1568,212,202,23,18,2022,1283,55,73,17,10,1436,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,30,3,5,3,0,42,4,5,0,0,0,7,4,0,3,0,0,11,15,0,0,0,0,16,3,0,0,0,0,4,0,0,5,0,0,5,0,0,0,0,0,0,123,0,0,0,0,125,10,0,0,0,0,8,5,0,0,0,0,5,35,0,0,0,0,42,3,0,0,0,0,3,13,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,17,8,0,3,0,0,6,26,0,0,0,0,26,0,0,0,0,0,0,30,0,0,0,0,26,10,0,0,0,0,10,40,0,0,5,0,45,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0
210051246,0,0,0,4,5,0,0,0,0,5,58,44,38,5,0,146,9,0,0,0,0,9,880,289,223,35,18,1437,791,62,88,22,8,971,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,73,0,0,3,0,80,5,0,0,0,0,0,4,0,0,0,0,5,32,4,11,5,0,49,3,0,0,0,0,3,9,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,0,0,22,0,0,0,0,0,5,14,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,18,4,5,0,0,0,7,4,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,10,6,0,0,0
210051247,0,0,0,0,0,0,0,0,0,5,40,23,36,0,6,107,4,0,0,0,0,5,195,82,109,12,6,409,197,0,17,6,0,222,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,27,0,0,0,0,0,4,0,0,0,0,0,0,15,0,7,0,0,30,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,20,5,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,10,0,10,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
210051248,0,0,0,32,163,8,8,0,0,177,779,31,22,0,11,843,40,0,0,0,5,53,9852,361,164,10,60,10444,3654,22,12,6,13,3710,5,0,0,0,0,5,12,0,0,0,0,12,11,0,0,0,0,8,105,0,0,0,0,106,12,0,0,0,0,12,15,0,0,0,0,15,30,0,0,0,0,36,15,0,0,0,0,19,15,0,0,0,0,14,18,0,0,0,0,18,242,0,0,0,0,244,11,0,0,0,0,13,11,0,0,0,0,14,18,0,0,0,0,22,3,0,0,0,0,3,33,0,0,0,0,33,22,0,0,0,0,20,17,0,0,0,0,17,14,0,0,0,0,18,33,0,0,0,0,33,23,0,0,0,0,25,0,0,0,0,0,0,209,0,0,0,0,212,13,0,0,0,0,10,170,0,0,0,0,167,21,0,0,0,0,21,11,0,0,0,0,11,18,0,0,0
210051250,0,0,0,7,55,6,0,0,0,56,159,26,27,0,0,210,17,0,0,0,0,15,2326,280,162,31,15,2808,851,45,38,14,4,952,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,34,5,0,0,0,35,4,0,0,0,0,4,0,0,0,0,0,4,7,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,74,6,0,0,0,86,10,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,10,4,0,0,0,0,4,10,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,9,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,40,5,0,0,0,37,6,0,0,0,0,10,34,0,0,0,0,34,10,0,0,0,0,10,0,0,0,0,0,7,4,0,0,0
210051441,0,0,0,0,3,0,0,0,0,6,38,5,10,0,0,51,4,0,0,0,0,7,533,78,70,10,7,687,424,12,30,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,9,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,8,0,0,0,0,10,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051442,0,0,0,8,0,4,0,0,0,4,27,14,10,0,0,54,0,0,0,0,0,0,448,90,94,13,8,657,568,14,17,7,0,609,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,97,3,8,0,0,110,4,0,0,0,0,4,0,0,0,0,0,3,28,0,3,0,0,30,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,5,7,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,23,5,0,0,0,0,11,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051443,0,0,0,7,23,0,3,0,0,31,214,59,42,4,0,327,12,0,0,0,0,13,2341,421,265,38,14,3078,938,41,58,15,3,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,7,0,0,19,0,0,0,0,0,3,3,0,0,0,0,5,6,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,4,158,22,21,0,4,206,0,0,0,0,0,0,7,3,0,0,0,6,52,4,15,3,0,72,7,0,0,0,0,7,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,11,9,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,33,0,6,0,0,36,7,0,16,3,0,24,35,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0
210051445,0,0,0,0,19,0,0,0,0,21,74,26,23,0,0,124,0,0,0,0,0,5,921,285,220,29,11,1471,523,26,39,20,3,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,28,26,6,3,243,3,0,0,0,0,3,0,0,0,0,0,0,22,0,7,0,0,28,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,34,13,0,11,0,0,24,22,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051542,0,0,0,0,0,0,0,0,0,0,6,9,7,0,0,26,0,0,0,0,0,0,117,66,68,0,7,257,142,3,12,0,0,151,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,13,17,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,0,0,0,0,7,0,0,0,0,11,64,25,14,0,0,107,0,0,0,0,5,3,820,158,111,14,8,1120,930,9,30,3,4,982,3,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,10,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,222,13,7,7,3,255,4,0,0,0,0,5,4,0,0,0,0,5,76,5,6,0,0,90,0,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,10,4,0,0,0,13,7,0,0,0,0,8,27,0,0,0,0,25,0,0,0,0,0,0,39,0,0,0,0,39,24,0,15,0,0,38,29,0,0,0,0,28,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0
