POW_SA2_CODE_2021,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_or_LR_15_24,M_M1_Tram_or_LR_25_34,M_M1_Tram_or_LR_35_44,M_M1_Tram_or_LR_45_54,M_M1_Tram_or_LR_55_64,M_M1_Tram_or_LR_65_74,M_M1_Tram_or_LR_75ov,M_M1_Tram_or_LR_Tot,M_M1_Taxi_or_RSS_15_24,M_M1_Taxi_or_RSS_25_34,M_M1_Taxi_or_RSS_35_44,M_M1_Taxi_or_RSS_45_54,M_M1_Taxi_or_RSS_55_64,M_M1_Taxi_or_RSS_65_74,M_M1_Taxi_or_RSS_75ov,M_M1_Taxi_or_RSS_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_or_LR_15_24,M_M2_TrnTrm_or_LR_25_34,M_M2_TrnTrm_or_LR_35_44,M_M2_TrnTrm_or_LR_45_54,M_M2_TrnTrm_or_LR_55_64,M_M2_TrnTrm_or_LR_65_74,M_M2_TrnTrm_or_LR_75ov,M_M2_TrnTrm_or_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_or_LR_15_24,M_M2_BusTrm_or_LR_25_34,M_M2_BusTrm_or_LR_35_44,M_M2_BusTrm_or_LR_45_54,M_M2_BusTrm_or_LR_55_64,M_M2_BusTrm_or_LR_65_74,M_M2_BusTrm_or_LR_75ov,M_M2_BusTrm_or_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
209031214,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,83,75,76,62,20,0,382,5,0,0,0,0,0,0,10,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,5,0,19,73,86,84,82,75,21,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209031215,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,127,165,164,141,110,39,9,759,52,3,0,3,0,0,0,61,0,5,7,3,5,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,17,5,4,7,4,0,0,33,206,182,178,157,127,39,9,893,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041216,5,7,3,5,0,0,0,12,5,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,122,372,391,355,304,72,7,1628,21,3,5,0,0,0,0,36,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,8,0,4,0,0,0,0,0,8,0,4,3,0,0,0,0,7,9,7,3,0,4,0,0,18,160,403,419,374,312,73,5,1748,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041217,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,16,6,0,0,0,0,0,0,0,84,99,110,61,54,18,4,436,31,4,0,5,0,0,0,37,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,5,0,3,0,0,22,136,122,123,73,58,18,4,533,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041220,11,6,4,5,0,0,0,21,13,12,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,245,372,265,206,148,52,0,1285,101,22,4,0,3,0,0,131,0,4,3,5,4,0,0,18,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,5,0,0,4,5,3,0,0,11,12,4,0,5,0,4,0,25,388,422,279,219,172,52,4,1538,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
209041221,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,54,38,31,5,0,180,3,5,0,0,0,0,0,13,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,3,24,52,66,41,32,9,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041223,17,34,17,8,3,3,0,93,15,18,4,15,10,0,0,56,0,6,0,0,0,0,0,6,5,5,0,0,0,0,0,7,10,7,10,10,8,0,0,44,870,2154,2105,2079,1659,443,40,9349,221,80,44,38,28,5,0,416,7,24,31,44,25,5,3,140,0,9,9,10,3,0,0,37,6,10,24,27,11,0,0,75,8,7,8,9,5,6,0,42,12,11,12,3,11,3,0,39,1164,2354,2265,2238,1762,467,48,10299,13,12,6,9,8,3,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,8,4,0,0,0,0,0,0,5,0,3,3,0,0,0,0,10,18,23,13,12,7,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,5,0,0,3,3,0,0,0,5
209041224,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,290,237,170,103,39,4,1036,89,22,9,0,0,0,0,118,0,12,15,7,3,4,3,46,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,5,5,0,0,13,18,0,10,0,7,3,0,40,313,330,270,180,113,49,6,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041225,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,108,206,164,137,114,32,4,771,47,7,8,4,0,0,0,66,4,4,12,13,11,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,3,8,3,6,3,5,5,4,24,169,227,186,155,127,37,10,913,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041431,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,32,85,93,66,69,10,0,361,3,5,4,0,3,0,0,9,0,3,9,8,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,3,3,0,0,15,0,0,0,0,0,0,0,5,38,102,112,74,82,12,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041432,14,14,12,7,3,4,0,57,25,18,6,5,4,0,0,57,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,10,4,3,0,0,0,14,624,1460,1306,1020,771,134,18,5324,190,47,22,18,18,3,0,294,0,6,19,11,10,3,0,48,8,9,6,0,3,0,0,22,4,10,7,6,3,0,0,33,4,8,8,6,5,0,0,33,5,4,4,0,8,0,0,27,884,1580,1395,1071,819,146,16,5912,16,15,9,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,9,9,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
209041433,9,7,0,3,0,0,0,22,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,11,270,522,387,268,156,34,5,1648,52,18,7,5,0,0,0,95,0,6,9,6,3,0,0,23,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,4,0,0,5,3,0,0,0,12,4,5,0,0,0,0,0,12,350,573,418,295,165,40,5,1837,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,56,36,24,4,0,200,3,6,4,0,0,0,0,9,0,4,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,30,65,59,49,27,11,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041436,8,4,4,0,0,0,0,16,5,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,110,228,184,187,97,35,8,847,29,7,0,0,0,0,0,41,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,7,6,0,0,0,4,0,0,9,154,255,199,201,106,44,8,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041437,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,114,293,251,137,71,11,0,873,36,9,3,0,0,0,0,53,5,8,19,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,19,0,0,0,0,4,0,0,5,156,327,278,146,83,18,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041527,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,185,166,120,55,21,0,637,25,8,0,0,0,0,0,34,0,0,7,4,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,7,3,0,0,3,0,0,0,9,127,201,179,126,66,19,0,714,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041528,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,34,70,62,34,18,8,0,228,30,0,3,0,0,0,0,36,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,69,78,75,36,23,8,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041529,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,37,103,79,62,63,23,4,360,10,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,10,58,111,88,66,68,21,7,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041530,0,0,5,0,4,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,7,118,322,307,277,202,62,9,1297,23,23,5,3,6,0,0,62,0,8,8,5,10,3,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,0,3,0,0,7,3,0,3,3,0,0,0,7,146,368,346,292,217,69,9,1443,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041531,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,82,59,29,20,3,0,244,20,6,3,0,0,0,0,27,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,75,100,65,35,25,11,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041532,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,55,106,93,69,44,10,0,374,31,7,5,3,6,0,0,45,0,0,3,4,4,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,9,96,115,103,76,48,10,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011226,3,6,0,0,0,0,0,7,7,4,0,6,0,0,0,17,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,17,0,0,0,0,0,0,0,6,324,501,420,389,356,91,12,2092,92,18,5,8,5,0,0,124,0,7,3,6,6,5,0,31,0,3,0,0,0,0,0,11,3,8,0,7,0,0,0,18,0,5,8,0,4,0,0,14,9,3,7,6,7,0,0,22,452,547,444,410,383,96,12,2345,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011227,0,3,4,0,4,0,0,21,4,5,5,3,0,0,0,16,0,0,0,0,0,0,0,0,3,4,9,5,0,0,0,17,0,0,0,0,0,0,0,0,245,511,542,414,314,58,6,2097,32,12,8,6,0,0,0,51,0,0,0,3,0,0,0,10,0,7,4,3,9,0,0,18,3,0,3,3,6,0,0,16,0,0,0,4,0,0,0,6,3,0,3,0,5,0,0,9,301,548,573,441,336,60,6,2271,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,5,12,4,17,0,0,0,40,11,14,4,5,0,5,0,35,0,0,0,0,0,0,0,5,10,0,4,0,0,0,0,13,3,7,3,3,0,0,0,17,1099,2473,2336,2346,1671,360,43,10331,149,72,25,36,23,7,0,315,7,52,32,36,25,10,0,151,3,18,13,5,8,0,0,52,0,10,8,17,8,0,0,39,3,22,16,15,13,0,0,68,10,0,3,0,0,0,0,24,1299,2679,2450,2475,1757,391,41,11092,6,5,4,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,10,8,0,5,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
210011230,6,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,4,0,0,0,3,91,156,117,117,90,30,3,604,30,10,9,3,8,0,0,53,0,0,0,0,0,0,0,5,0,4,4,5,0,0,0,9,0,9,0,6,3,0,0,16,0,0,0,0,0,0,0,5,7,0,3,0,4,0,0,18,134,182,138,130,109,32,3,731,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011231,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,78,72,45,41,15,0,280,5,4,0,0,0,0,0,12,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,17,45,91,79,59,45,14,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
