POW_SA2_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
206021500,0,10,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,8,4,0,0,0,0,0,0,15,0,10,5,0,0,0,0,0,0,26,0,5,8,0,0,4,0,0,0,22,0,4,5,4,12,7,0,0,0,40,0,3,4,0,20,8,0,0,0,36,0,7,6,4,5,9,0,0,0,26,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,59,42,10,41,18,3,8,3,197,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031113,0,14,0,0,0,0,0,0,0,13,3,10,0,0,0,0,0,0,0,11,0,5,7,0,0,0,0,0,0,7,0,8,9,0,0,0,0,0,0,21,0,4,5,0,0,0,0,0,0,17,0,3,13,7,0,0,0,0,0,18,0,0,3,0,5,4,0,4,0,18,0,0,7,0,5,0,0,0,0,10,0,0,4,0,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,35,6,11,14,0,4,3,142,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5
206031115,3,30,0,0,0,0,0,0,0,39,3,24,3,0,0,0,0,0,0,30,0,9,7,0,0,0,0,0,0,23,3,13,10,0,0,0,0,0,0,29,3,17,28,3,0,0,0,0,0,52,3,4,10,5,17,6,0,0,0,51,0,6,6,0,22,9,0,3,0,56,0,0,7,8,13,13,5,4,0,52,0,3,6,0,4,8,0,0,0,17,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,17,117,77,23,66,37,11,11,3,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
206031116,5,43,0,0,0,0,0,0,0,50,6,43,3,0,0,0,0,0,0,54,4,33,6,0,0,0,0,5,0,50,0,21,19,0,0,0,0,0,0,42,3,25,29,3,12,3,0,0,0,72,7,11,24,13,9,3,0,0,0,58,0,5,9,8,13,6,0,0,0,46,0,6,6,12,16,8,4,4,0,49,0,4,0,0,11,11,0,0,0,24,0,0,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,191,98,35,68,44,11,15,4,487,4,5,0,0,0,0,0,0,4,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
206031501,4,52,0,0,0,0,0,0,0,60,0,29,0,0,0,0,0,0,0,31,0,11,3,0,0,0,0,0,0,17,0,10,14,4,0,0,0,0,0,24,0,11,18,0,0,0,0,0,3,26,3,13,10,7,3,0,0,0,0,33,4,6,7,4,4,3,0,0,0,30,0,0,7,5,6,7,0,5,0,34,3,0,3,0,3,4,0,0,0,18,0,0,0,0,0,5,0,0,0,14,0,0,0,0,3,0,0,0,0,9,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,146,58,15,25,31,4,10,7,307,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
206031502,0,11,0,0,0,0,0,0,0,17,6,16,0,0,0,0,0,0,0,15,4,10,6,0,0,0,0,0,0,21,0,8,8,0,0,0,0,0,0,17,4,6,10,7,0,0,0,0,0,25,0,8,10,8,4,0,0,0,0,35,0,3,0,4,11,7,0,3,0,30,0,3,4,4,6,5,0,6,0,28,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,69,46,22,31,14,5,11,0,212,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4
206041117,3,23,4,0,0,0,0,0,0,28,7,32,9,0,0,0,0,0,0,45,8,34,13,4,0,0,0,0,0,52,4,28,31,0,0,0,0,0,0,73,9,34,62,5,4,0,0,0,0,114,9,27,39,10,23,3,0,0,0,123,7,15,31,10,24,13,4,0,0,103,0,4,18,8,15,8,0,3,0,59,0,0,4,4,16,6,0,0,3,35,0,0,0,0,3,8,0,5,0,16,0,0,0,0,4,7,0,8,0,20,0,0,0,4,0,6,3,3,0,19,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,46,206,208,45,88,64,16,34,12,719,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,5,5
206041118,20,18,0,0,0,0,0,0,0,40,16,33,4,0,0,0,0,0,5,59,16,46,19,0,3,3,0,0,0,86,26,46,70,7,4,0,0,0,9,150,14,58,133,13,9,7,0,0,6,245,16,16,65,24,37,13,4,4,4,181,5,18,47,14,56,25,0,0,6,180,12,14,34,12,37,21,8,14,5,154,6,4,12,4,27,22,4,10,0,97,0,0,0,4,22,18,3,8,0,63,0,0,0,4,15,17,8,9,0,58,0,7,0,4,18,27,9,30,3,96,0,0,0,0,9,8,0,6,0,18,0,0,0,0,0,3,0,8,0,21,0,0,4,5,0,3,0,0,0,14,144,270,387,93,244,177,37,89,35,1474,9,4,0,0,0,3,0,0,18,34,13,12,0,0,0,0,0,0,16,45,6,12,0,0,0,0,0,0,0,24,10,5,3,0,0,0,0,0,18,41
206041119,16,3,0,0,0,0,0,0,0,26,23,10,4,0,0,0,0,0,0,36,11,14,10,0,4,0,0,0,0,39,20,25,13,0,0,0,0,0,5,53,13,25,39,6,10,0,0,0,0,93,8,26,30,7,15,3,0,0,8,107,12,12,20,8,29,16,0,4,4,104,5,7,3,0,25,10,5,0,0,70,0,4,9,4,3,14,0,5,0,35,0,0,0,5,7,10,3,0,0,26,3,0,0,4,5,4,3,5,0,22,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,5,0,0,0,0,5,0,0,0,0,8,122,135,119,42,104,64,15,33,16,651,0,0,0,0,0,0,0,0,3,9,3,8,0,0,0,0,0,0,0,14,4,5,0,0,0,0,0,0,7,20,8,5,6,0,0,0,0,0,0,20
206041120,0,5,0,0,0,0,0,0,0,8,5,3,3,0,0,0,0,0,0,10,4,8,3,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,10,0,3,8,3,0,0,0,0,0,20,4,5,10,8,7,4,4,9,0,49,0,5,8,4,12,13,3,9,0,49,0,3,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,37,20,24,27,8,14,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,12,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,16,3,24,4,0,0,0,0,0,0,30,0,18,9,0,0,0,0,0,0,25,0,15,25,6,0,0,0,0,0,51,0,11,22,19,22,16,0,0,0,89,3,10,18,9,36,31,4,0,3,105,0,0,4,0,23,30,4,6,3,75,0,0,5,0,3,15,0,8,0,37,0,0,0,0,0,8,0,4,0,23,3,0,0,0,3,4,3,4,0,25,0,0,0,0,4,9,7,7,3,32,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,19,110,91,41,97,111,26,33,12,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041124,3,50,0,0,0,0,0,0,0,60,8,48,6,0,0,0,0,0,0,56,3,30,7,0,0,0,0,0,0,46,3,31,46,0,0,0,0,0,0,86,4,23,56,6,14,6,0,0,0,112,5,21,45,23,38,32,0,12,0,178,15,11,32,24,79,51,5,4,5,218,0,10,13,14,49,45,7,0,3,150,4,3,5,0,19,35,8,6,0,79,6,0,0,0,18,12,3,8,0,61,3,0,0,0,5,21,0,8,0,38,4,5,0,0,9,7,0,4,0,37,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,11,58,249,212,74,232,217,33,43,14,1141,0,0,0,0,0,0,0,0,9,16,0,6,0,0,0,0,0,0,5,10,0,4,0,0,0,0,0,0,7,6,0,9,4,0,0,0,0,0,0,14
206041125,3,22,0,0,0,0,0,0,0,26,4,20,0,0,0,0,0,0,3,21,8,13,6,0,0,0,0,0,0,26,8,26,30,0,0,7,0,0,3,73,6,23,52,0,5,4,0,0,3,95,12,27,41,19,28,4,0,0,10,146,0,15,22,19,40,26,3,0,0,133,3,10,11,7,31,23,4,5,7,101,0,0,5,3,13,10,3,0,0,43,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,5,0,9,8,0,0,0,0,7,5,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,0,0,0,0,0,0,0,5,4,61,158,166,56,129,86,17,25,26,732,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,3,9,0,5,0,0,0,0,0,0,4,7
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,8,0,4,8,8,0,0,0,0,0,16,0,3,3,8,3,4,0,0,4,25,4,3,3,6,14,5,0,7,0,34,0,7,0,0,10,20,3,6,3,47,0,8,0,7,15,18,8,3,0,63,3,0,5,8,10,11,3,4,5,55,3,8,4,7,23,27,7,8,0,90,6,12,8,18,50,58,20,23,0,189,3,0,0,0,9,12,7,11,0,32,0,0,0,0,5,5,7,15,0,24,0,0,0,0,0,0,0,0,0,4,34,50,34,66,131,151,52,78,17,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3
206041503,22,61,5,0,0,0,0,0,0,87,26,96,9,0,0,4,0,0,4,143,34,92,47,3,5,0,0,0,3,188,31,78,109,10,3,3,0,0,3,243,55,109,211,27,19,8,0,0,8,441,50,79,136,46,63,26,5,0,12,409,22,47,57,38,88,40,8,3,3,317,14,27,55,23,49,40,5,9,10,232,3,14,10,5,28,21,0,8,5,105,5,3,10,0,17,25,3,12,3,76,3,4,7,6,17,20,7,6,5,76,4,5,8,7,8,35,18,29,0,108,3,0,0,0,0,6,3,11,0,31,0,0,0,0,5,5,0,23,0,35,0,0,0,0,0,0,0,0,14,18,274,629,663,174,308,238,45,116,62,2512,10,5,6,0,3,3,0,8,45,73,10,16,0,0,0,0,0,5,12,42,3,12,0,0,0,0,0,0,17,37,9,14,9,3,0,0,0,0,24,50
206041504,7,49,0,0,0,0,0,0,0,62,14,53,13,0,0,0,0,0,0,83,12,44,22,3,5,0,0,0,0,80,18,61,49,0,0,0,0,0,0,131,10,54,71,13,0,4,0,0,0,162,16,31,41,15,41,5,0,5,0,151,7,28,37,18,37,8,0,6,0,152,9,3,18,14,22,13,3,10,4,94,0,8,8,0,14,7,0,3,0,48,0,0,7,3,16,11,6,3,0,49,0,0,0,0,5,10,5,13,0,37,0,4,0,0,9,12,14,29,0,66,0,0,3,0,0,5,0,15,0,26,0,0,0,0,0,4,6,13,0,25,0,0,3,0,0,0,0,0,4,10,98,331,274,73,146,93,38,104,24,1183,7,4,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,0,0,0,3,13,6,9,0,4,0,0,0,0,5,21
206041505,22,63,3,0,0,0,0,3,0,93,9,75,17,0,0,0,0,0,0,110,10,77,40,7,4,5,0,0,5,139,21,104,136,10,3,0,0,3,7,300,30,112,239,20,17,15,3,0,17,458,22,76,122,42,84,29,0,5,0,381,17,52,104,26,92,49,3,5,8,359,9,31,50,22,79,47,3,10,9,256,10,6,21,10,25,19,10,16,4,119,3,8,6,4,20,23,8,7,0,89,3,3,5,0,15,23,16,11,0,82,3,5,8,5,13,36,28,39,0,139,0,0,0,0,0,0,3,16,0,27,0,0,3,0,0,3,9,30,0,50,5,6,3,0,5,0,0,4,13,31,182,621,764,145,366,265,84,154,78,2658,10,4,4,0,4,0,0,3,34,59,6,8,5,0,0,0,0,0,10,24,9,9,3,0,0,0,0,0,23,40,6,6,7,4,0,0,0,0,19,40
206041506,0,15,3,0,0,0,0,0,0,17,7,17,5,0,0,0,0,0,0,30,3,20,16,3,0,0,0,0,0,46,0,17,18,3,0,3,0,0,0,49,0,19,46,18,6,0,0,0,0,91,11,24,27,20,34,16,0,0,3,126,3,18,23,19,60,20,7,0,0,147,0,7,7,6,35,27,4,3,6,107,0,5,0,3,17,21,7,8,0,63,4,3,3,4,12,22,0,8,0,56,0,0,6,0,5,22,9,7,0,49,0,0,0,0,7,23,12,28,0,70,0,0,0,0,0,6,5,13,0,21,0,0,0,0,0,0,0,8,0,13,0,3,0,0,0,6,0,0,4,12,37,161,157,65,178,164,49,81,22,915,0,0,0,0,0,4,0,6,5,6,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,11
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,11,12,0,0,0,0,0,0,0,22,14,32,0,0,0,0,0,0,0,53,26,40,12,0,0,0,0,0,0,84,34,29,39,6,0,0,0,0,3,113,41,60,59,18,14,0,0,0,3,202,56,48,48,30,18,17,0,3,6,226,42,39,31,20,55,25,3,7,7,231,28,22,26,9,39,21,6,3,0,162,12,7,3,3,17,14,0,3,0,65,4,3,3,0,9,13,0,6,0,43,5,0,0,0,13,11,5,4,0,38,8,0,0,0,7,15,5,6,0,42,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,3,0,5,0,9,0,3,0,0,0,0,0,0,0,7,286,296,229,99,183,125,22,44,32,1302,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,9,16
206041509,9,26,6,0,0,0,0,0,0,34,0,19,3,0,0,0,0,0,0,22,3,15,8,0,0,0,0,0,3,29,7,19,14,0,0,3,0,0,0,44,0,32,18,3,0,0,0,0,4,60,6,14,20,6,4,0,0,0,3,58,3,9,14,3,14,4,0,0,3,46,0,0,4,6,10,3,0,4,0,28,0,4,0,0,6,8,0,3,0,28,0,0,0,0,4,5,3,6,0,22,0,0,0,0,5,7,3,0,0,11,0,0,6,0,9,11,0,10,0,34,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,39,136,89,17,54,37,7,23,18,425,3,0,0,0,0,0,0,0,8,15,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,0,6
206041510,5,6,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,5,13,0,11,7,0,0,0,0,0,0,23,0,14,18,0,0,5,0,0,0,34,0,5,9,0,3,0,0,0,0,21,0,7,13,4,11,7,0,0,0,46,0,5,8,0,6,7,6,4,0,41,0,4,4,0,0,0,0,0,0,10,0,0,0,0,6,8,0,3,0,15,0,0,0,0,0,11,0,0,3,20,0,0,0,0,5,3,5,13,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,16,55,64,13,40,42,18,21,9,284,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
206051128,4,16,0,0,0,0,0,0,0,24,5,10,3,0,0,0,0,0,0,23,11,18,3,0,0,0,0,0,0,33,0,19,9,0,0,0,0,0,3,30,3,21,27,5,0,4,0,0,3,62,5,12,18,6,15,3,6,0,0,59,5,9,14,4,16,9,0,3,3,54,3,0,14,3,18,11,0,4,0,52,0,0,5,0,8,0,5,3,0,19,5,0,5,0,11,5,0,5,0,29,0,0,0,0,0,6,0,3,0,14,0,4,0,0,0,3,4,8,0,23,0,0,0,0,0,3,3,6,0,12,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,4,33,113,96,28,74,41,21,29,12,448,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11
206051129,4,17,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,10,3,3,6,0,3,0,0,0,0,10,0,7,3,4,5,4,0,0,0,21,0,0,3,0,6,0,0,0,0,16,0,6,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,26,8,20,16,0,3,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206051130,9,16,0,0,0,0,0,0,0,18,0,13,0,0,0,0,0,0,0,14,0,11,6,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,25,0,6,10,0,0,0,0,0,0,23,0,8,16,3,4,4,0,0,0,40,3,9,3,0,18,0,0,0,0,36,0,7,0,3,8,6,0,4,0,33,0,0,0,0,4,6,6,0,0,10,0,0,3,4,0,5,0,0,0,16,0,0,0,0,0,4,0,0,0,10,0,0,0,0,6,4,0,4,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,16,80,51,21,36,28,7,17,9,259,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206051134,0,8,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,16,7,14,4,0,0,0,0,0,0,25,6,8,5,0,0,0,0,0,0,16,0,9,10,3,0,4,0,0,0,32,0,9,18,0,7,0,0,0,0,41,4,3,10,9,14,0,3,0,0,39,0,4,4,0,3,9,0,0,0,26,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,73,57,19,30,26,5,3,0,230,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3
206051511,8,23,0,4,0,0,0,0,0,30,8,25,3,0,0,0,0,0,0,42,4,29,9,3,4,0,0,0,0,45,8,37,27,8,3,5,0,0,4,84,7,33,66,19,9,6,0,0,0,155,6,33,59,22,55,25,4,0,0,205,8,34,45,23,108,63,10,13,3,303,20,13,32,25,125,92,17,15,3,350,13,7,15,9,60,67,20,20,0,200,3,0,7,5,47,59,17,27,8,176,7,3,4,6,24,35,13,25,0,117,19,3,10,3,16,64,27,104,3,244,6,0,0,0,4,8,10,39,0,58,4,0,5,0,6,6,4,11,0,33,0,0,3,0,0,3,3,3,3,14,102,248,279,130,471,435,116,260,40,2074,7,0,0,0,0,0,0,3,7,23,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,8,0,5,0,0,0,0,0,0,3,9
