POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
209041224,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,9,0,7,0,0,0,0,0,22,0,5,8,4,4,0,3,0,0,23,4,6,3,8,8,8,4,0,0,38,0,12,10,3,5,7,0,4,0,44,4,21,9,11,0,9,0,0,0,60,3,29,7,31,18,7,6,3,0,110,3,53,17,9,7,5,3,3,0,104,10,84,3,12,3,3,0,4,0,114,10,75,0,8,3,0,0,0,0,95,13,47,6,4,4,0,0,0,0,79,25,70,0,8,5,4,0,4,0,116,9,12,0,0,0,0,0,0,0,20,13,25,0,0,0,0,0,0,0,41,0,5,0,0,0,0,0,0,0,7,96,459,56,108,68,42,18,24,11,885,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12
209041225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,4,7,0,0,0,0,0,19,3,9,0,7,3,6,0,3,0,25,4,10,6,4,3,0,0,5,0,32,3,15,6,13,7,9,3,3,0,49,3,22,0,15,0,0,0,6,0,53,4,35,6,11,8,3,4,0,0,70,3,53,4,3,10,0,3,0,3,87,3,42,4,5,3,0,0,0,0,59,4,32,3,8,3,0,0,0,0,53,6,64,0,12,3,0,0,0,0,91,8,10,0,0,0,0,0,0,0,23,3,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,52,314,31,79,50,22,17,22,4,588,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
209041431,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,8,0,0,0,4,0,0,0,6,0,11,0,6,0,11,0,0,3,3,0,24,0,5,0,12,0,0,0,4,0,31,0,17,0,18,0,0,4,3,0,49,0,26,7,29,5,0,0,8,0,73,0,63,7,21,5,0,0,4,7,102,3,63,4,5,4,0,4,0,0,88,6,80,0,3,7,0,0,0,0,102,3,58,0,3,0,0,0,0,0,69,13,77,0,3,0,0,0,0,0,97,0,7,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,41,420,25,113,25,6,12,21,13,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
209041432,0,7,0,0,3,5,0,0,0,9,0,9,0,4,0,8,0,0,4,29,4,15,7,15,7,13,0,6,0,63,4,14,5,11,5,21,6,10,0,76,13,24,11,19,10,31,4,19,0,117,8,57,16,32,18,44,7,22,0,201,17,104,24,39,26,41,9,38,9,299,36,239,46,53,65,43,18,52,8,558,59,489,58,38,87,26,32,49,10,854,48,522,33,29,56,19,9,23,3,742,55,617,21,37,28,9,9,16,3,798,55,462,4,20,19,13,4,0,0,587,141,748,12,39,36,7,15,0,6,1001,34,118,4,0,3,0,3,0,0,166,66,277,0,0,9,0,0,0,0,354,0,16,0,5,0,4,0,0,9,33,542,3706,247,329,379,284,113,231,51,5894,0,0,4,4,4,0,0,0,3,13,0,0,0,4,0,7,0,7,0,17,4,5,0,6,3,12,0,3,0,34
209041433,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,3,3,7,0,0,0,0,0,17,4,7,0,6,0,9,0,0,0,25,4,3,7,12,0,3,4,4,0,44,5,9,4,17,7,10,10,5,0,67,5,21,8,20,15,8,8,7,6,97,10,24,10,33,21,14,18,8,5,142,20,52,13,17,24,15,24,6,0,172,11,89,4,4,16,6,10,0,0,156,23,80,3,0,10,7,5,0,0,128,11,35,5,0,7,3,5,0,4,68,32,68,0,0,3,4,3,0,0,114,18,6,0,0,0,0,0,0,0,25,22,9,0,0,5,0,0,0,0,38,0,4,0,0,0,0,0,0,0,6,169,427,65,117,114,77,95,46,15,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,3,6,0,14
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,3,0,3,0,0,0,0,0,5,5,9,0,0,0,0,5,0,0,18,0,7,0,5,3,0,0,0,0,21,6,5,0,5,5,0,0,0,0,22,0,10,0,6,5,0,4,0,0,25,4,25,5,5,3,3,0,0,0,47,3,21,0,0,4,0,0,0,0,32,0,25,0,0,4,0,0,0,0,38,0,28,0,0,3,0,0,0,0,28,7,30,0,0,0,0,0,0,0,43,0,7,0,0,0,0,0,0,0,10,6,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,30,180,15,31,24,9,15,3,3,318,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
209041436,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,3,0,0,0,10,0,4,0,0,0,3,0,0,0,17,0,0,8,13,5,3,0,3,0,29,3,3,0,16,0,5,0,3,0,33,3,17,6,16,7,8,3,7,3,64,8,26,8,27,10,8,0,5,0,85,7,43,7,39,15,10,3,4,0,129,15,79,8,26,21,8,0,3,5,159,9,88,8,19,21,6,4,0,0,147,13,105,3,13,13,4,0,0,0,151,15,91,0,13,6,4,0,0,3,138,44,120,7,0,26,3,0,0,0,203,13,10,0,0,3,0,0,0,0,25,13,13,0,0,0,0,0,0,0,32,0,5,0,0,3,0,0,0,4,9,140,601,51,186,126,50,15,28,18,1210,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,12
209041437,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,5,3,0,0,3,5,4,0,7,0,24,0,0,6,0,3,6,10,4,0,31,3,3,5,8,0,11,9,0,0,47,4,23,4,11,7,7,17,9,4,85,0,8,8,22,0,3,21,3,6,70,8,31,7,17,11,6,18,0,5,99,7,44,9,0,4,0,12,0,0,85,11,26,5,9,5,0,3,0,0,56,6,25,3,0,4,3,3,0,0,50,26,49,0,0,0,3,0,0,0,81,5,3,0,0,0,0,0,0,0,8,9,12,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,98,236,45,76,42,39,107,18,20,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,0,0,5
209041527,5,0,0,0,0,0,0,0,0,5,3,0,0,3,3,0,0,0,0,9,0,4,0,0,3,3,0,5,0,14,0,3,0,7,0,5,6,0,0,26,3,3,0,3,5,4,0,0,0,22,0,18,0,18,0,7,0,8,0,54,0,15,3,23,6,0,0,10,0,69,3,27,3,23,10,4,3,21,0,93,3,46,5,8,7,5,0,22,0,107,12,82,5,3,10,0,6,3,0,127,8,100,0,6,4,0,0,3,0,110,3,44,0,0,3,0,0,0,0,63,20,80,0,0,0,0,0,0,0,105,7,10,0,0,0,0,0,0,0,16,10,16,0,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,12,80,470,20,103,55,31,17,68,5,846,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,12
209041528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,7,0,5,0,8,0,0,0,0,0,11,5,3,4,6,0,0,0,0,0,17,3,10,4,6,4,0,0,3,0,20,5,18,6,19,3,0,5,3,0,51,3,20,0,0,0,0,0,0,0,29,6,22,0,3,0,0,0,0,0,24,0,18,0,0,6,0,0,0,0,27,0,18,0,0,0,0,0,0,0,24,11,44,0,0,0,0,0,0,3,55,0,8,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,25,172,21,44,22,5,9,10,10,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7
209041529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,3,4,0,0,0,9,5,0,0,23,0,4,4,3,0,10,0,0,0,21,0,10,3,3,3,8,3,4,0,34,4,18,5,6,4,3,8,0,0,45,3,12,5,6,4,5,0,0,0,35,5,34,9,9,0,3,4,0,0,55,0,46,0,3,0,0,0,0,0,56,4,58,0,5,0,0,0,0,0,68,3,42,0,0,0,0,0,0,0,43,3,60,0,0,4,0,0,0,0,67,0,4,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,31,316,15,33,23,33,23,13,9,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
209041530,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,0,3,3,0,0,0,0,19,3,5,0,0,3,0,0,0,0,18,4,0,0,6,0,3,3,5,0,26,10,10,0,5,0,0,10,8,0,41,9,15,3,11,9,0,10,12,0,64,13,17,7,19,13,10,11,11,0,103,15,50,12,14,24,5,17,9,0,140,16,39,4,0,18,4,9,0,0,104,14,55,3,0,4,8,6,0,0,96,4,32,0,0,9,0,5,0,0,61,31,49,0,0,5,10,0,0,0,98,12,6,0,0,0,0,0,0,0,20,20,5,0,0,0,0,0,0,0,33,3,5,0,0,0,0,0,0,0,10,156,303,40,73,99,42,70,48,9,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
209041531,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,5,0,0,0,13,0,3,0,0,6,0,0,0,0,6,0,4,0,7,3,0,0,0,0,18,0,11,0,5,5,5,4,5,0,29,6,12,0,4,0,4,0,0,0,29,6,17,4,8,0,5,4,4,0,48,5,38,3,5,0,0,7,0,0,59,5,48,3,0,9,4,0,0,0,64,0,31,4,5,0,0,0,0,0,40,0,25,0,0,0,3,0,0,0,35,7,30,0,0,7,0,0,0,0,42,0,8,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,40,234,17,40,27,34,16,12,4,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,11
209041532,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,16,0,5,0,7,0,0,4,3,0,14,0,8,0,3,0,8,0,0,0,19,0,8,3,7,0,0,0,0,0,23,6,11,0,14,5,7,3,0,0,36,6,7,0,14,10,5,3,0,0,59,3,23,3,13,5,6,3,6,0,55,6,52,0,13,4,0,4,0,0,75,0,57,0,11,0,0,0,4,0,75,7,19,0,4,0,0,0,0,0,41,9,45,0,13,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,5,44,251,20,107,22,23,17,19,7,517,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
210011226,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,7,3,4,0,31,0,7,0,4,3,9,0,6,0,26,4,7,4,10,16,10,6,3,0,53,12,3,4,12,6,21,0,11,0,72,6,22,0,14,7,18,0,8,3,83,13,27,12,13,14,14,10,0,0,97,16,49,16,14,23,10,0,8,5,144,22,41,8,0,21,11,4,6,0,119,20,67,9,0,13,3,0,3,0,118,8,45,0,0,3,0,3,0,0,70,39,53,4,0,10,0,3,0,0,105,9,16,0,0,0,0,0,0,0,33,15,36,0,0,5,0,0,0,0,52,0,6,0,0,0,0,0,0,0,10,165,380,65,68,117,107,39,51,14,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,5,0,3,0,17
210011227,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,7,0,0,0,15,0,0,0,4,7,16,0,0,0,27,0,6,0,0,9,17,0,0,0,28,3,10,0,11,17,14,0,6,0,62,7,8,0,17,50,25,3,3,4,122,18,18,11,13,80,24,3,7,7,185,35,63,17,36,59,18,4,6,3,237,28,64,14,30,38,3,3,3,8,179,31,59,8,21,31,12,0,0,0,151,20,78,11,10,9,6,0,0,0,140,92,181,25,31,27,17,0,0,0,376,55,51,0,9,4,5,0,0,0,127,117,57,0,10,17,0,0,0,0,205,0,0,0,0,0,3,0,0,0,8,407,592,87,179,350,176,16,39,36,1881,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,8
210011228,0,3,0,0,3,3,0,0,3,17,3,0,0,5,0,0,0,4,0,19,3,5,0,11,6,5,3,3,3,37,8,5,0,9,13,3,7,7,0,54,3,11,4,9,10,5,13,18,4,81,18,21,9,15,39,12,15,25,0,162,22,43,24,24,66,17,33,45,6,276,23,86,51,34,108,19,61,65,7,455,72,161,46,34,146,24,65,50,17,619,85,200,59,18,128,21,44,23,9,589,118,206,30,8,88,19,17,14,4,510,107,145,26,15,46,21,12,8,0,385,270,324,34,13,51,26,4,5,3,733,96,61,7,3,9,3,0,0,0,175,186,77,3,0,21,3,0,5,6,300,3,3,0,0,7,0,0,0,7,27,1024,1362,288,196,733,184,294,278,74,4438,0,0,0,4,0,0,0,0,4,18,0,0,0,4,0,0,0,0,0,5,0,6,0,7,10,0,0,0,0,20
210011230,0,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,10,0,7,0,7,4,3,0,0,0,20,0,9,0,3,0,3,0,0,0,22,0,3,4,9,4,9,0,0,0,28,4,7,4,5,11,8,0,7,0,51,0,29,7,14,10,3,0,0,0,68,3,40,7,12,10,4,0,3,0,75,13,68,0,3,11,0,0,0,0,102,9,64,0,8,4,6,0,5,0,105,4,95,6,7,7,3,0,3,0,120,9,73,0,3,6,0,0,0,0,96,28,129,3,6,12,0,0,0,0,178,6,29,0,0,6,0,0,0,0,40,27,38,0,0,4,0,0,0,0,70,0,3,0,4,3,0,0,0,0,9,117,602,34,77,92,39,0,26,3,986,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
210011231,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,0,18,3,7,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,15,0,16,0,8,3,3,0,0,0,37,3,20,0,9,0,3,0,0,0,35,11,29,9,5,0,4,0,0,0,45,3,44,0,3,7,0,0,0,0,61,11,73,0,0,3,0,0,0,0,89,4,72,4,0,7,0,0,5,0,91,7,48,0,0,3,0,0,0,0,59,12,86,4,0,8,3,0,0,0,108,6,11,0,0,3,0,0,0,0,28,14,14,0,0,0,0,0,0,0,38,0,5,0,0,0,3,0,0,0,13,80,447,13,34,45,17,4,16,5,656,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
210011533,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,11,0,8,0,5,5,0,0,3,0,16,3,3,0,7,7,0,0,4,0,23,5,7,0,10,0,0,0,0,0,26,0,10,6,21,0,5,0,5,0,42,3,14,4,18,3,0,0,4,0,44,4,10,3,21,4,4,0,0,0,47,5,27,4,18,5,3,0,5,0,61,6,39,8,3,5,0,0,0,0,65,9,27,0,8,0,0,0,4,0,44,0,34,0,4,4,3,0,0,0,46,10,47,0,5,0,0,0,0,0,63,3,15,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,51,243,22,103,33,19,4,23,4,526,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
210011534,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,12,0,4,0,3,0,3,0,0,0,14,0,5,0,3,0,6,0,0,0,25,0,6,0,3,9,5,0,3,0,31,5,9,0,12,5,4,3,4,0,44,7,19,3,15,10,7,0,4,0,69,5,28,3,27,4,4,0,0,0,75,3,53,6,12,8,4,0,5,0,102,8,48,5,3,8,3,4,0,0,76,5,75,0,7,10,3,0,0,0,90,0,74,0,8,0,0,0,0,0,82,19,165,0,0,5,0,0,0,3,201,6,20,0,0,4,0,0,0,0,27,11,47,0,0,0,0,0,0,0,60,0,3,0,0,3,0,0,0,3,9,85,557,23,101,73,45,12,23,4,924,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
210021232,3,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,9,0,8,0,11,0,0,0,5,0,32,3,7,3,7,0,3,0,0,0,36,5,10,0,6,4,4,0,0,0,35,6,24,3,15,15,3,0,4,0,79,4,43,3,21,5,3,0,3,0,87,9,57,8,7,10,8,0,0,0,101,18,69,7,16,18,5,0,4,3,136,15,89,3,7,17,6,7,3,0,135,22,104,0,5,12,3,0,0,3,146,14,87,4,5,4,0,0,0,0,116,36,118,6,16,10,5,0,6,0,196,18,20,0,0,3,0,0,0,0,47,23,43,0,0,7,0,0,0,0,68,0,3,0,0,0,0,0,0,0,4,179,683,53,118,104,49,11,25,9,1237,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,5,0,5,0,0,0,0,0,16
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,7,0,0,5,0,0,0,0,16,3,9,0,0,0,0,0,0,0,14,0,10,0,3,0,0,0,0,0,20,6,10,0,6,4,0,0,0,0,24,4,25,4,5,0,0,0,0,0,32,3,23,3,4,7,0,0,0,0,32,4,28,5,0,0,0,0,0,0,38,0,29,0,0,4,0,0,0,0,38,14,37,0,0,0,0,0,0,0,52,4,10,0,0,0,0,0,0,0,18,10,20,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,54,217,15,22,20,7,0,10,4,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210021234,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,6,0,0,0,3,0,5,0,0,0,8,0,0,0,6,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,17,0,5,0,4,5,0,0,0,0,20,3,4,3,4,3,3,0,0,0,24,3,15,0,7,0,3,0,0,0,28,4,10,0,0,0,0,0,0,0,12,6,14,0,3,0,0,0,0,0,18,5,12,0,0,0,0,0,0,0,13,10,13,3,0,0,0,0,0,0,25,3,9,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,95,14,27,14,14,0,3,4,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210021235,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,4,21,4,5,5,0,7,3,0,0,0,20,6,5,4,4,3,0,0,0,0,25,5,3,3,3,5,0,0,5,0,22,11,25,7,8,4,0,0,11,0,52,8,16,3,10,8,4,0,7,0,56,12,31,6,3,8,3,7,3,0,58,9,37,0,0,12,0,0,0,0,63,6,36,0,3,4,0,0,5,0,58,5,24,3,4,4,0,0,0,0,42,24,43,0,4,3,0,0,3,0,82,15,13,0,0,0,0,0,0,0,31,17,13,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,121,263,30,45,57,19,8,32,8,583,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9
210031236,0,3,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,12,0,3,0,5,0,8,3,0,0,28,4,8,3,5,3,8,0,5,0,39,4,7,3,6,3,17,0,4,0,47,10,22,5,20,15,18,3,18,6,108,12,32,22,15,15,19,8,20,0,142,19,44,13,18,22,18,17,22,4,182,39,81,24,14,11,13,11,15,0,206,33,61,17,7,28,7,4,10,0,159,23,76,12,4,19,3,0,3,0,143,18,61,3,4,5,6,0,4,0,101,63,100,5,6,5,0,4,4,5,196,21,16,0,0,3,0,0,0,4,48,40,17,3,0,0,0,0,0,0,56,0,3,0,0,3,0,0,0,0,18,279,537,110,107,142,122,55,102,24,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,3,0,4,0,14
210031237,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,14,3,5,0,6,6,4,0,0,0,26,0,5,3,12,6,5,5,3,0,42,9,15,6,21,8,4,14,10,0,89,4,18,6,19,7,12,14,8,0,82,4,34,9,20,10,4,17,4,4,99,6,60,6,11,3,8,14,4,0,120,14,62,5,6,9,0,3,5,0,101,8,75,5,4,4,5,0,0,0,108,8,62,4,4,0,0,0,0,0,83,35,75,0,6,4,0,0,4,4,125,8,10,0,0,0,0,0,0,0,19,23,19,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,121,450,41,120,66,44,79,39,12,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,13
