POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
205041096,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,5,0,6,4,4,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,13,0,3,7,4,0,4,0,0,0,19,5,0,3,5,11,5,6,12,0,51,4,0,4,6,26,18,6,10,0,81,4,0,5,9,32,32,5,17,0,111,6,0,4,4,33,28,7,17,0,97,6,3,0,3,24,21,17,23,0,101,4,4,3,8,32,24,16,27,0,107,10,5,0,4,56,71,39,64,0,240,7,0,0,0,6,19,5,35,0,64,0,3,3,0,10,22,13,41,0,89,0,0,0,0,3,0,0,0,3,8,49,38,41,40,240,237,114,248,9,1021,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,6,3,24,6,26,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205041493,0,0,0,0,0,3,0,3,0,7,0,8,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,0,5,0,6,0,0,0,3,0,10,0,4,6,0,0,0,0,0,0,20,3,5,10,5,7,3,3,0,0,41,3,7,19,7,3,9,0,10,0,61,6,3,11,8,29,23,9,10,0,97,8,4,11,7,39,29,9,15,0,131,3,0,4,0,30,39,8,15,0,108,0,0,9,8,25,36,12,23,0,111,0,3,5,0,17,19,3,25,0,66,4,4,0,0,20,45,21,46,0,146,0,0,0,3,6,10,5,3,0,29,3,0,0,0,0,4,8,26,0,46,0,0,0,0,3,0,0,3,0,7,32,52,77,49,180,228,88,183,5,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6
205041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,12,0,0,0,0,0,5,0,3,0,13,5,0,0,3,3,7,0,4,0,22,0,3,0,0,6,5,0,9,0,26,0,5,4,3,4,8,0,4,0,33,0,3,0,0,14,12,3,10,0,44,0,0,0,3,7,24,0,11,0,46,6,0,0,4,16,53,19,26,0,126,0,0,0,0,6,11,3,13,0,35,0,0,0,0,3,3,0,20,0,39,0,0,0,0,0,0,0,0,0,4,15,13,23,23,60,126,37,107,3,414,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,3,0,11
205051099,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,7,0,4,0,4,0,0,0,6,0,11,0,4,8,0,0,0,0,6,0,17,0,4,0,5,0,3,0,4,0,17,0,0,0,0,3,8,4,9,0,30,3,0,4,0,0,12,0,8,0,30,0,4,0,0,6,9,9,20,0,57,0,3,5,0,12,16,0,12,0,49,5,6,3,0,12,28,10,18,0,78,0,3,0,0,11,13,4,18,0,45,8,0,0,3,11,29,15,40,0,108,0,0,0,0,0,3,9,4,0,18,5,0,0,0,6,8,6,18,0,45,0,0,0,0,0,0,0,3,0,3,23,25,26,21,58,137,59,188,4,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
205051101,0,3,0,0,0,4,0,16,0,27,0,0,3,0,0,0,0,0,0,3,4,11,9,3,3,5,0,4,0,36,0,11,4,0,4,4,0,9,0,33,0,4,0,0,0,4,0,14,0,29,0,4,13,3,3,4,6,14,4,52,8,0,12,9,6,8,4,14,0,55,0,3,11,8,8,17,3,24,0,75,0,3,8,3,10,28,9,38,0,108,0,3,7,7,8,16,9,26,0,90,0,0,0,0,3,10,7,22,0,51,0,3,0,4,4,8,7,23,4,57,0,0,3,0,9,16,9,35,0,83,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,3,28,0,36,0,0,0,0,0,0,0,10,0,13,26,48,80,44,76,130,58,306,12,771,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
205051102,0,0,0,0,0,0,0,9,0,15,0,0,0,3,0,0,0,6,0,12,0,0,0,0,0,5,0,3,0,4,3,3,0,3,0,4,0,9,0,20,0,3,0,0,0,0,0,11,0,17,0,9,3,0,6,5,3,10,4,39,0,5,0,0,6,3,0,8,0,22,0,5,0,3,6,8,7,13,3,51,0,6,0,0,3,7,7,34,0,63,0,4,4,0,4,8,0,25,0,46,0,0,3,0,4,12,0,18,0,46,0,0,0,0,0,7,0,14,0,29,0,3,0,0,5,6,4,27,0,44,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,4,11,0,20,0,0,0,0,0,0,0,8,0,11,12,31,24,23,32,80,23,211,16,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051103,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,12,0,3,4,0,0,0,0,6,4,16,0,6,8,0,0,0,0,0,0,21,3,7,10,4,4,4,0,5,0,43,0,3,11,11,8,8,3,4,0,55,4,3,11,7,27,12,5,15,0,83,5,0,8,5,35,18,6,13,0,99,0,6,4,3,19,20,12,20,0,73,0,0,3,5,17,25,7,18,0,68,0,0,3,0,14,18,6,20,0,58,8,0,3,3,28,40,19,52,0,149,4,0,0,0,7,6,3,8,0,35,0,0,0,0,3,9,4,38,4,62,0,0,0,0,6,0,0,4,0,5,30,35,72,33,165,171,65,209,8,790,0,0,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,0,12,0,10,0,4,0,0,0,0,0,21
205051104,0,3,0,0,0,0,0,13,0,17,0,3,0,0,0,3,0,0,0,10,4,0,0,0,0,3,0,8,0,19,0,9,4,4,0,0,6,16,0,30,0,7,10,0,0,0,5,10,0,33,0,3,0,3,0,6,0,16,0,34,0,3,4,0,3,7,0,22,0,42,0,0,0,3,6,8,0,20,0,44,0,6,5,0,4,16,0,26,0,52,0,0,0,3,10,8,3,13,0,37,0,5,0,0,5,6,0,13,0,35,0,0,0,0,0,5,0,13,0,24,0,0,0,0,0,8,3,11,0,24,0,4,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,19,0,27,0,0,0,5,0,0,0,0,3,5,10,43,31,31,29,75,26,202,6,449,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011106,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,17,0,3,8,9,7,6,0,0,0,32,3,0,11,0,10,13,0,3,0,55,3,6,0,5,11,9,3,5,0,55,3,3,7,9,16,25,4,3,0,72,0,5,0,5,16,9,6,15,0,59,4,0,3,4,10,13,6,6,0,53,0,0,0,7,8,20,13,18,0,67,0,0,0,0,0,8,0,10,0,24,0,0,0,6,0,4,0,19,0,29,0,0,0,0,0,0,0,0,0,3,14,37,37,43,93,117,46,99,4,491,0,0,0,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,16,0,10,4,0,0,5,0,5,0,20
206011107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,13,0,0,4,0,0,5,0,6,0,19,0,3,4,3,3,0,0,3,0,15,0,0,0,3,5,8,0,8,0,31,0,0,6,0,11,14,0,4,0,31,0,0,0,3,4,0,0,9,0,17,0,0,0,0,3,4,0,8,0,9,0,0,0,0,9,3,0,7,0,25,0,0,0,0,3,0,0,5,0,15,0,0,0,4,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,3,4,17,19,16,44,51,11,52,0,211,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,12,0,0,0,5,0,4,0,18
206011109,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,4,0,13,4,0,0,5,4,6,0,3,0,15,0,0,0,0,7,4,0,0,0,17,0,0,0,0,0,5,0,0,0,7,0,0,0,6,8,7,0,3,0,14,0,0,0,0,0,5,0,4,0,12,0,0,4,0,5,12,0,8,0,31,0,0,0,0,0,0,5,5,0,16,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,8,11,19,15,17,40,7,39,0,164,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8
206011495,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,17,0,7,3,0,5,4,0,4,0,23,4,0,8,6,5,8,0,3,0,36,0,5,8,6,14,14,4,10,0,57,0,0,11,6,18,16,4,6,0,67,0,6,6,4,11,12,5,7,0,57,4,0,3,0,13,10,6,13,0,60,0,4,0,0,10,5,0,13,0,39,0,0,5,10,25,21,11,25,0,93,0,0,0,0,5,7,5,10,0,25,0,0,0,0,10,11,5,12,0,34,0,0,0,0,0,0,0,0,0,3,11,40,50,43,123,110,40,109,3,527,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,5,4,0,0,0,0,0,0,14
206011496,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,9,0,5,8,0,6,0,0,0,0,24,0,4,9,0,0,4,0,0,0,14,7,12,16,0,0,9,0,10,0,44,0,7,20,10,9,9,3,8,0,62,0,6,12,10,23,25,0,7,0,90,6,11,13,16,43,29,9,18,0,148,8,6,12,9,39,31,19,20,0,145,3,4,4,9,37,37,18,23,0,138,4,0,0,9,24,28,6,24,0,94,4,6,10,7,31,49,23,48,0,183,0,3,0,6,12,15,7,24,0,64,0,3,0,4,8,21,15,61,5,122,0,0,0,0,4,3,0,0,0,8,34,77,108,87,224,269,103,254,14,1160,3,4,0,0,0,0,0,0,0,8,0,10,3,0,0,0,0,0,0,19,4,20,7,3,0,3,0,5,0,37
206011497,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,4,3,3,0,4,4,0,0,0,15,0,10,3,3,0,0,0,3,0,21,0,3,14,0,6,4,0,12,0,40,5,6,7,7,20,9,0,7,0,62,4,4,17,10,30,19,3,5,0,88,5,3,0,9,26,19,6,11,0,78,0,4,3,4,23,17,5,13,0,74,3,3,6,3,26,24,0,7,0,71,0,10,4,3,38,43,15,40,4,149,0,0,3,0,12,9,3,13,0,38,0,0,3,6,7,8,6,28,0,61,0,0,0,0,0,0,0,0,0,3,26,45,60,46,191,156,49,134,3,717,3,0,3,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,0,18
206011498,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,3,0,8,0,0,0,3,6,8,4,8,0,22,3,0,0,0,6,6,0,3,0,19,0,0,5,0,10,4,0,0,0,25,0,0,0,0,6,3,0,6,0,15,0,0,0,0,12,6,3,9,0,28,0,0,0,0,4,0,5,7,0,13,0,0,0,4,0,4,0,14,0,22,0,0,0,0,0,0,0,0,0,0,3,16,17,17,42,33,15,49,0,193,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,3,0,9
206021110,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,4,3,0,0,4,0,0,0,12,0,7,5,0,3,0,0,0,0,23,3,4,5,3,11,4,0,4,0,30,0,0,4,11,13,12,3,9,0,45,3,5,3,5,27,11,7,6,0,66,0,0,3,9,16,34,9,12,0,84,0,0,9,7,25,19,10,22,0,88,0,0,0,0,5,20,7,20,0,56,0,0,8,6,21,43,23,45,0,140,0,0,0,0,6,20,3,21,0,58,0,0,10,3,0,21,16,54,0,104,0,0,0,0,0,0,0,0,3,10,21,27,50,44,120,193,72,198,10,734,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,15
206021112,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,4,0,3,0,11,0,8,4,0,0,0,0,0,0,18,0,3,9,0,0,7,0,7,0,29,0,4,9,4,8,0,0,8,0,39,0,9,3,6,17,16,0,6,0,52,4,8,8,6,20,32,3,12,0,95,0,3,7,4,21,20,8,15,6,77,3,0,3,3,14,27,9,10,0,73,0,0,5,9,15,21,7,16,0,70,4,4,4,3,23,41,15,46,0,139,0,0,3,0,0,11,4,20,0,37,0,0,0,7,9,11,5,27,0,60,0,0,0,0,0,6,0,0,0,6,14,46,55,52,127,194,57,172,8,718,0,0,0,0,0,0,0,0,0,9,3,20,0,0,0,0,0,0,0,25,4,23,3,4,0,0,0,0,0,31
206021499,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,3,0,8,0,0,5,0,0,0,0,0,0,5,3,4,4,0,3,0,0,7,0,21,0,0,3,8,6,5,0,6,0,30,0,3,4,3,7,7,0,0,0,36,3,5,12,8,15,9,5,9,4,68,0,3,5,3,10,14,6,7,0,45,3,0,4,3,9,11,4,8,0,40,0,0,4,4,12,15,4,8,0,50,0,3,0,0,19,16,13,13,0,71,0,0,0,0,5,12,5,14,0,32,0,3,0,0,9,16,8,30,0,60,0,0,0,0,0,0,0,0,0,3,14,31,43,44,101,106,39,100,5,485,0,6,0,0,0,0,0,0,0,6,0,16,3,0,0,0,0,4,0,22,4,21,0,0,0,0,0,0,0,29
206021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,4,5,0,0,0,0,0,20,3,4,11,0,3,5,0,0,0,24,0,0,3,5,6,10,0,3,4,36,5,6,4,10,17,11,5,8,3,51,0,0,7,0,23,12,5,6,0,47,0,0,0,7,9,3,3,7,4,34,0,0,0,9,16,6,0,6,0,39,4,3,0,0,13,32,9,25,0,84,0,0,3,0,11,3,3,5,0,26,0,6,4,0,0,7,0,34,0,56,0,0,0,0,0,0,0,0,0,0,11,32,40,39,91,99,25,102,6,440,0,0,0,0,0,0,0,0,0,8,0,8,0,0,5,0,0,0,0,11,0,8,0,0,0,0,0,0,0,11
206031113,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,10,0,0,4,5,0,7,0,0,0,20,0,3,0,0,6,4,0,0,0,15,0,4,8,0,8,0,5,0,0,30,0,0,4,3,10,7,0,7,0,36,0,5,6,7,9,7,4,8,0,42,0,0,3,5,7,9,3,13,0,43,0,0,0,0,19,8,5,10,0,37,0,0,3,5,10,15,5,11,0,53,0,0,0,0,3,6,4,16,0,29,0,0,0,3,3,7,3,28,0,53,0,0,0,0,0,0,0,0,0,0,9,22,40,40,69,65,27,99,0,374,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,17
206031115,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,5,0,4,0,0,17,0,3,0,0,7,0,0,0,0,14,0,3,8,0,5,5,0,0,0,37,0,0,3,0,12,3,3,4,0,32,0,0,0,0,4,14,0,0,0,21,0,0,0,0,7,18,0,8,0,39,0,0,0,0,3,8,0,5,0,25,0,5,3,0,16,29,11,17,0,76,0,0,0,0,5,0,0,10,0,18,0,0,3,0,3,4,9,15,0,29,0,0,0,0,0,0,0,0,0,0,13,26,26,17,68,87,25,70,5,323,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,0,10
206031116,0,0,0,0,0,4,0,3,0,7,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,3,11,0,0,0,0,5,0,18,0,0,9,3,3,0,0,0,0,17,3,9,11,8,9,0,0,5,0,36,7,4,12,3,7,4,0,7,0,43,0,9,19,7,23,15,3,5,0,93,4,5,21,14,28,23,4,9,0,104,0,12,7,11,30,21,0,8,5,100,8,0,6,3,27,19,13,13,0,93,0,3,4,9,25,21,8,13,0,83,5,0,8,6,51,89,24,46,6,235,0,0,0,6,10,21,5,17,0,59,0,0,4,5,9,18,9,48,0,98,0,0,0,0,0,3,3,0,4,11,33,66,107,69,228,237,75,187,13,1017,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,23,3,0,0,0,0,4,0,31
206031501,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,3,0,0,0,14,0,5,3,0,0,4,0,4,0,19,0,5,4,0,3,3,0,0,0,16,0,0,3,5,4,0,0,0,0,25,0,4,3,0,13,14,4,14,0,60,0,0,0,7,11,13,0,10,4,42,0,0,3,0,9,15,0,7,0,38,0,0,0,0,10,11,4,8,0,35,4,0,4,3,10,16,12,16,0,72,0,0,0,6,0,4,0,7,0,28,0,0,8,0,0,8,6,29,0,52,0,0,0,0,0,0,0,0,0,4,6,35,35,33,70,96,29,96,7,418,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,21
206031502,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,15,0,7,3,3,0,0,0,0,0,23,0,4,8,6,8,6,0,0,0,31,0,3,9,3,8,16,0,3,0,44,4,7,3,0,11,10,0,14,0,50,0,0,4,3,10,12,3,3,0,30,0,0,0,0,8,12,0,5,0,28,0,4,0,0,6,13,0,9,0,29,0,5,5,0,13,26,11,30,0,84,0,5,0,0,4,3,4,8,0,22,0,0,4,0,4,10,4,23,0,48,0,0,0,0,0,0,0,3,0,7,3,31,43,27,68,106,34,114,0,435,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,6,0,21,9,6,0,0,0,0,0,33
206041117,0,0,3,3,0,0,0,3,0,16,0,4,0,0,0,0,0,0,0,8,5,8,0,0,0,0,0,8,0,25,0,8,7,6,0,0,3,3,0,32,3,12,5,4,0,6,0,0,0,21,7,16,18,11,0,3,0,5,0,57,4,18,25,11,9,12,0,9,0,93,6,16,30,19,30,22,4,15,4,142,11,20,30,19,63,37,7,12,4,201,9,14,30,26,73,52,8,22,3,240,15,9,28,26,88,71,14,52,0,315,10,12,18,21,94,77,24,29,0,274,22,11,17,43,234,253,83,128,3,792,8,3,0,9,32,50,23,61,0,188,4,6,3,6,34,78,48,165,0,354,0,0,0,0,0,3,0,0,5,17,104,152,221,213,669,672,216,507,24,2779,8,8,0,0,0,0,3,4,0,20,5,39,5,0,0,0,0,0,0,55,5,62,9,3,0,0,0,0,0,89
