POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
205041095,0,5,0,4,0,0,0,0,0,12,0,7,0,10,3,0,0,0,0,20,0,4,0,25,5,0,0,3,0,44,0,12,3,23,5,0,0,0,0,46,4,13,0,32,32,0,0,6,0,93,0,27,7,9,31,0,0,0,0,84,0,53,5,23,17,0,0,0,0,93,5,62,3,28,8,0,0,0,0,118,9,47,5,17,6,0,0,0,0,84,36,68,3,52,8,0,0,0,0,169,13,0,0,4,0,0,0,0,0,19,16,9,10,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,3,86,307,31,251,132,4,0,8,10,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,12,3,0,0,0,0,15
205041096,0,3,0,0,5,0,0,0,0,11,0,0,0,17,8,0,0,0,0,22,0,4,0,10,4,0,0,0,0,25,0,18,3,24,23,0,0,0,0,69,5,33,4,24,27,3,5,5,3,105,3,52,7,44,51,4,0,7,3,155,9,78,5,36,52,0,3,5,0,186,13,103,11,66,45,0,7,0,0,244,7,70,0,60,15,0,3,0,3,172,55,79,7,114,14,0,10,0,0,275,15,0,0,21,0,0,0,0,0,41,17,11,0,12,0,0,0,0,0,43,0,4,0,0,0,0,0,0,0,9,124,455,34,435,251,9,30,15,13,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,0,8,3,0,0,4,0,17,0,0,0,11,3,0,0,4,0,20,0,4,3,19,8,0,0,5,0,42
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,37,3,17,9,0,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205041493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,6,0,0,0,0,0,16,0,12,0,5,0,0,0,0,0,23,0,17,0,6,10,0,0,0,0,42,3,20,0,13,13,0,0,0,0,53,0,11,0,19,5,0,0,0,0,40,6,33,0,20,9,0,0,0,0,73,6,18,0,10,3,0,0,0,0,53,26,26,0,21,12,0,0,0,0,79,4,0,0,0,0,0,0,0,0,14,5,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,55,154,13,106,68,3,4,3,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,10
205041494,0,0,0,0,9,0,0,0,0,15,0,10,0,5,11,0,0,4,0,41,0,27,7,11,38,0,3,21,0,111,0,51,9,38,43,0,4,32,0,175,5,99,16,27,48,0,0,16,4,208,3,204,13,48,63,0,6,5,0,342,8,233,17,22,26,0,3,6,0,322,11,231,9,22,27,0,4,4,0,312,7,189,6,11,12,0,3,0,3,237,51,224,9,26,11,0,11,0,5,334,12,31,0,6,0,0,0,0,0,53,18,61,0,0,0,0,0,0,0,83,0,5,0,0,0,0,0,0,0,7,123,1369,87,233,289,0,44,95,13,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,9,0,0,0,0,7,0,9,0,0,12,0,3,0,5,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,14,9,4,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,13,8,0,11,6,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051101,0,0,0,6,0,0,0,0,0,14,0,3,0,13,0,0,0,3,0,16,0,7,0,16,4,0,0,0,0,31,0,10,0,19,5,0,0,3,0,37,0,16,0,12,8,0,0,5,0,52,4,23,6,18,8,0,4,5,4,64,3,31,3,8,7,0,3,0,0,65,0,29,0,12,7,0,5,3,0,53,3,29,0,7,3,0,5,0,0,51,24,39,0,11,4,0,0,0,0,80,5,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,47,183,11,136,58,0,17,22,4,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3
205051102,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,6,0,0,0,7,3,0,0,0,0,10,0,3,0,0,8,0,0,0,0,14,3,3,0,10,0,0,0,0,0,17,0,8,0,6,0,0,0,0,0,16,0,12,0,3,0,0,0,0,0,21,5,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,46,0,43,12,0,0,0,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051103,0,0,0,6,4,0,0,3,0,18,0,4,0,13,0,0,0,0,0,24,0,10,4,22,15,0,0,5,0,59,0,24,4,37,12,0,0,10,3,92,0,37,9,24,30,0,4,22,0,128,8,68,4,35,31,0,0,11,0,151,0,97,5,23,15,0,0,3,0,148,0,100,0,38,6,0,0,5,0,159,5,82,4,34,6,0,0,0,0,135,23,101,0,56,5,0,0,0,0,195,6,5,0,3,0,0,0,0,0,14,10,19,0,0,0,0,0,0,0,29,0,0,0,4,0,0,0,0,0,8,59,551,29,303,139,3,12,65,3,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,8,0,0,0,3,0,18,0,0,0,6,0,0,0,0,0,8,0,0,0,9,4,0,0,5,0,13,0,5,0,0,3,0,0,4,0,20
205051104,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,0,5,3,0,0,0,0,13,0,8,0,6,5,0,0,0,0,20,0,5,0,8,5,0,0,3,0,21,0,9,0,9,3,0,5,0,0,29,0,16,0,4,3,0,0,0,0,25,3,10,0,0,4,0,0,0,0,21,0,16,0,4,0,0,0,0,0,17,0,13,0,6,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,70,10,52,20,0,5,10,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011106,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9,0,6,3,0,0,0,0,20,0,9,0,0,3,0,0,0,0,11,0,15,0,0,0,0,0,0,0,22,0,9,0,0,0,0,0,0,0,14,6,14,0,0,3,0,0,0,0,18,0,8,0,0,3,0,0,0,0,17,5,13,0,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,86,3,17,11,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011107,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,8,0,19,0,0,0,0,0,0,0,16,0,25,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,14,5,12,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,79,0,22,3,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011109,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,4,3,0,0,0,0,18,0,8,0,0,0,0,0,0,0,7,0,12,0,0,6,0,0,0,0,21,0,12,0,0,0,0,0,0,0,9,10,12,0,0,3,0,0,0,0,25,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,57,4,11,14,3,0,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011495,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,15,0,7,0,5,6,0,17,0,0,30,0,17,0,10,0,0,16,3,0,53,0,10,0,26,4,0,19,0,0,71,0,6,0,12,4,0,36,0,3,65,10,9,4,36,8,0,18,0,0,80,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,55,8,105,35,0,115,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206011496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,5,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,23,0,7,0,0,4,0,0,0,0,19,6,16,4,12,10,0,0,4,0,45,0,19,0,32,20,0,0,0,0,69,5,32,3,13,0,0,0,0,0,58,3,29,3,34,3,0,3,0,0,79,14,28,0,56,7,0,0,0,0,102,6,0,0,4,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,38,147,13,165,48,0,5,6,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011497,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,9,3,0,0,0,0,25,0,14,3,11,9,0,0,0,0,34,0,11,0,8,16,0,0,0,0,35,5,31,4,10,16,0,0,0,0,63,0,33,3,5,12,0,0,0,4,65,0,32,0,0,3,0,0,0,0,46,8,41,0,5,8,0,0,0,0,59,19,56,0,3,13,0,0,0,0,88,9,6,0,0,0,0,0,0,0,9,6,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,61,244,15,48,83,0,0,3,4,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,11,0,3,0,0,0,0,0,5,0,9,0,0,0,0,3,0,0,0,0,5,0,0,7,5,11,0,3,9,0,35
206011498,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,4,0,4,3,0,0,0,0,14,0,8,4,4,0,0,0,0,0,18,0,9,0,0,3,0,0,0,0,16,0,18,4,4,8,0,0,0,0,31,0,18,0,0,8,0,0,0,0,17,4,28,0,0,3,0,0,0,0,34,0,14,0,3,0,0,0,0,0,17,4,14,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,18,116,10,37,24,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
206021110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,9,7,11,6,0,0,0,6,0,0,19,0,7,5,3,0,0,0,0,0,19,0,10,0,5,0,0,0,0,0,14,0,8,0,12,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,49,14,29,9,0,3,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021112,0,3,0,6,0,0,0,0,0,7,0,9,0,8,0,0,0,0,0,15,0,5,0,6,0,0,0,0,0,13,0,10,0,13,0,0,0,0,0,26,0,18,4,4,3,0,0,0,0,34,0,37,3,7,16,0,0,0,0,68,4,52,8,0,12,0,3,0,0,76,4,65,3,0,4,0,0,0,0,82,4,48,9,5,6,0,7,0,0,68,22,77,8,0,7,0,3,0,0,107,4,5,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,44,334,33,53,51,0,13,3,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,6,0,11,0,10,4,0,0,0,0,27,0,10,0,18,3,0,0,0,0,36,6,14,0,27,3,0,0,0,0,45,6,3,0,13,0,0,0,0,0,23,8,11,0,30,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,67,3,101,14,0,0,0,3,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,12,0,17,4,6,0,0,0,0,0,27,0,21,0,0,3,0,0,0,0,28,0,25,0,0,9,0,0,0,0,34,0,26,0,0,6,0,0,0,0,33,0,42,0,0,0,0,0,0,0,46,0,29,0,0,0,0,0,0,0,33,3,44,0,0,3,0,0,0,0,52,4,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,211,5,17,27,0,0,0,3,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031113,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,4,0,5,0,0,0,0,0,5,0,3,0,7,0,0,6,0,0,13,0,8,0,0,3,0,0,0,0,16,0,18,0,0,4,0,5,0,0,35,4,16,0,0,3,0,5,0,0,29,5,9,0,0,0,0,6,0,0,20,3,10,0,0,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,78,4,24,19,0,25,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
206031115,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,9,0,3,3,4,0,0,0,0,0,7,0,12,0,4,0,0,8,0,0,21,0,7,0,7,12,0,9,0,0,30,0,11,0,0,3,0,9,0,0,32,0,20,0,15,0,0,16,0,0,53,0,27,0,22,3,0,14,0,0,72,0,19,0,6,9,0,34,0,0,77,11,29,3,15,6,0,28,0,0,102,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,4,14,142,6,77,36,0,126,4,3,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
206031116,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,5,0,3,3,0,0,0,0,9,0,8,3,5,0,0,0,0,0,15,0,10,0,0,3,0,0,4,0,16,0,20,0,7,8,0,0,0,0,37,4,8,0,8,3,0,0,0,0,26,3,31,0,15,4,0,0,0,0,53,6,25,0,25,5,0,0,0,0,57,8,23,0,36,5,0,0,0,0,67,0,0,0,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,6,24,135,5,122,29,0,0,3,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,4,0,0,0,0,9,0,4,0,3,0,0,0,4,0,15,0,0,3,4,3,0,0,8,0,17
206031501,0,0,0,3,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,13,0,7,0,3,0,0,0,0,0,10,0,19,3,4,4,0,0,0,0,26,0,33,0,4,4,0,0,0,0,38,0,47,0,3,0,0,0,0,0,51,5,29,0,0,5,0,0,0,0,33,7,33,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,182,5,30,20,0,0,3,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,0,0,0,0,3,0,9,0,6,0,0,0,0,0,11,3,10,0,7,4,0,0,0,0,19,0,19,0,0,3,0,0,0,0,24,0,19,0,0,3,0,0,0,0,25,0,16,0,10,3,0,0,0,0,24,5,15,0,10,4,0,0,0,0,37,0,0,0,7,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,93,5,32,32,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206041117,0,0,0,8,4,0,0,0,0,16,0,3,0,10,3,0,0,0,0,19,0,17,3,18,21,3,0,0,0,67,0,21,3,24,28,3,3,5,3,85,9,37,3,31,53,8,0,0,5,150,8,76,8,34,71,5,3,4,3,211,17,78,9,21,85,6,4,0,5,226,21,140,6,21,69,0,0,0,6,261,37,147,3,19,46,0,0,0,9,258,140,200,0,28,39,0,6,4,7,416,22,27,0,0,4,0,0,0,0,59,33,40,0,0,5,0,0,0,0,81,5,0,0,5,0,0,0,0,0,10,292,800,39,216,427,30,18,13,34,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
