POW_SA2_CODE_2021,Tot_HC_SA_Bf_91,Tot_HC_SA_91_95,Tot_HC_SA_96_00,Tot_HC_SA_01_05,Tot_HC_SA_06_10,Tot_HC_SA_11_15,Tot_HC_SA_16_20,Tot_HC_SA_2021,Tot_HC_SA_NS,Tot_HC_SA_Tot,Tot_ArtsR_Bf_91,Tot_ArtsR_91_95,Tot_ArtsR_96_00,Tot_ArtsR_01_05,Tot_ArtsR_06_10,Tot_ArtsR_11_15,Tot_ArtsR_16_20,Tot_ArtsR_2021,Tot_ArtsR_NS,Tot_ArtsR_Tot,Tot_OthSvs_Bf_91,Tot_OthSvs_91_95,Tot_OthSvs_96_00,Tot_OthSvs_01_05,Tot_OthSvs_06_10,Tot_OthSvs_11_15,Tot_OthSvs_16_20,Tot_OthSvs_2021,Tot_OthSvs_NS,Tot_OthSvs_Tot,Tot_IDNS_Bf_91,Tot_IDNS_91_95,Tot_IDNS_96_00,Tot_IDNS_01_05,Tot_IDNS_06_10,Tot_IDNS_11_15,Tot_IDNS_16_20,Tot_IDNS_2021,Tot_IDNS_NS,Tot_IDNS_Tot,Tot_Tot_Bf_91,Tot_Tot_91_95,Tot_Tot_96_00,Tot_Tot_01_05,Tot_Tot_06_10,Tot_Tot_11_15,Tot_Tot_16_20,Tot_Tot_2021,Tot_Tot_NS,Tot_Tot_Tot
212041312,55,30,39,47,95,60,41,0,0,367,0,0,3,0,4,0,0,0,0,9,7,0,4,3,12,4,0,0,0,30,8,0,3,12,18,11,10,0,3,68,230,78,119,153,258,184,157,3,11,1186
212041313,20,6,5,3,10,13,13,0,0,73,0,0,0,0,0,0,0,0,0,0,11,5,0,0,4,7,7,0,0,31,11,0,5,7,4,8,12,0,4,39,189,44,40,63,89,96,94,3,20,634
212041316,27,11,11,10,19,12,18,0,0,103,0,0,0,0,0,0,0,0,0,8,47,9,14,17,29,15,7,0,0,137,32,19,12,21,33,37,35,0,6,188,524,157,149,227,349,276,268,3,17,1965
212041317,210,67,61,71,121,102,98,0,5,735,6,0,8,7,0,4,7,0,0,28,88,34,32,29,76,56,56,0,7,382,85,37,20,49,70,74,109,0,33,478,1482,504,498,582,1119,901,1067,3,99,6262
212041318,31,16,22,21,37,42,30,0,0,206,0,0,0,0,0,0,0,0,0,4,9,7,9,0,5,0,0,0,0,32,5,6,0,0,6,8,15,0,3,44,180,82,71,67,135,110,107,0,16,767
212041459,85,32,46,52,98,74,59,0,0,455,0,0,5,0,0,0,5,0,0,11,9,4,0,5,7,0,4,0,0,31,11,0,0,4,9,12,6,0,5,44,180,70,85,90,213,149,202,0,16,1011
212041460,46,27,41,50,117,56,74,0,9,421,0,0,0,0,0,0,0,0,0,0,19,7,4,3,4,3,10,0,0,55,7,3,5,11,12,13,18,0,9,73,263,111,108,148,252,198,257,0,16,1351
212041563,644,235,295,431,750,491,334,4,32,3217,5,0,0,3,13,8,3,0,4,39,53,25,23,32,50,56,66,0,3,303,54,23,24,47,77,78,86,0,27,424,1907,599,784,1132,1770,1468,1167,14,107,8943
212041564,48,10,17,41,49,36,33,0,3,243,10,0,3,0,6,12,3,0,0,38,189,51,58,85,174,163,164,0,9,887,643,170,216,297,553,541,585,17,106,3116,6362,1832,2126,2808,5215,4133,4504,87,329,27398
212041565,70,20,7,31,56,48,39,0,4,283,0,0,0,0,0,0,0,0,0,14,43,12,8,13,33,23,27,0,0,166,55,23,22,37,47,45,61,0,9,309,839,273,265,393,601,522,575,11,36,3512
212041566,19,18,13,27,43,33,31,0,3,183,3,0,3,5,0,0,0,0,0,10,14,0,4,0,8,14,8,0,0,59,55,20,29,44,66,46,59,0,14,321,688,211,275,335,561,451,430,3,26,2983
212051319,84,26,29,42,76,55,65,0,5,385,0,0,0,4,7,0,3,0,0,28,11,0,6,3,22,13,13,0,3,73,16,3,6,12,18,14,24,0,8,99,370,112,148,219,358,263,319,0,27,1808
212051321,115,33,46,64,98,66,70,0,4,495,8,0,3,5,4,0,0,0,4,14,20,3,9,11,12,4,9,0,0,62,26,13,6,19,23,37,25,0,8,153,542,168,193,289,416,345,331,8,29,2328
212051322,159,49,53,80,191,108,168,0,8,818,8,6,0,3,18,9,9,0,0,55,38,10,15,19,51,29,40,0,0,194,37,11,12,35,33,43,52,0,20,239,913,254,338,588,987,830,1045,3,72,5032
212051323,36,9,12,19,37,18,24,0,0,159,0,0,0,0,3,0,4,0,0,6,9,0,4,8,11,6,8,0,0,49,3,0,10,11,9,13,20,0,0,66,298,69,96,157,247,182,238,3,14,1312
212051324,200,71,57,99,164,138,137,0,7,867,7,0,7,5,7,4,3,0,0,33,30,14,3,12,20,17,16,0,3,127,83,11,35,43,85,66,104,0,9,439,1338,392,515,739,1246,1008,1056,13,54,6353
212051325,194,75,94,134,193,213,147,4,9,1064,0,0,4,3,0,10,4,0,0,27,79,29,31,47,73,62,55,0,4,381,139,30,64,91,134,117,127,3,27,738,2327,696,897,1245,1839,1594,1616,32,120,10365
212051326,140,29,44,59,118,109,125,0,3,623,11,0,3,6,12,8,12,0,0,64,76,13,13,26,55,40,47,0,0,266,70,19,26,24,66,65,84,0,19,373,1263,273,384,492,984,809,1069,6,57,5349
212051327,116,26,23,46,132,103,221,3,0,662,3,0,0,4,6,3,0,0,0,15,28,7,3,11,19,12,8,0,0,88,23,9,6,15,15,21,15,5,9,113,507,124,144,252,396,345,416,3,13,2204
212051567,84,29,31,53,103,73,91,0,0,460,0,0,4,3,3,9,7,0,0,22,24,15,10,21,50,41,50,0,3,214,112,20,21,67,98,100,145,0,24,594,1880,555,733,1184,1856,1797,2250,40,89,10391
212051568,888,313,352,521,889,687,492,11,31,4183,3,0,0,4,3,0,5,0,0,19,16,5,12,16,26,14,20,0,0,116,61,19,23,36,65,61,89,0,20,378,1595,476,636,898,1488,1211,1312,19,88,7734
213011328,21,8,0,3,27,26,15,0,0,104,0,0,0,5,4,0,0,0,0,9,5,0,6,3,7,5,0,0,0,31,9,9,9,0,10,15,7,0,4,65,243,67,57,75,159,148,128,0,15,889
213011329,33,18,12,19,43,37,16,0,0,175,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,3,0,0,14,13,0,4,5,10,4,6,0,5,39,142,60,60,48,97,92,64,0,6,585
213011331,12,4,7,14,33,16,20,0,0,114,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,7,0,0,0,3,9,0,0,0,21,95,25,38,30,76,58,44,0,3,360
213011332,39,9,9,21,41,24,22,0,0,173,3,0,0,0,0,0,0,0,0,9,11,0,4,10,6,4,7,0,0,40,17,4,0,5,6,11,8,0,3,50,284,46,61,94,153,102,99,0,14,857
213011333,11,3,0,13,21,5,5,0,0,56,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,5,0,0,0,20,5,0,0,0,9,11,10,0,0,32,115,30,30,53,81,68,60,0,9,444
213011334,95,30,22,37,51,49,37,0,7,339,4,0,0,0,0,0,0,0,0,4,29,14,11,5,15,6,13,0,0,91,18,0,6,10,15,18,20,0,9,97,456,141,111,141,238,225,235,3,26,1583
213011335,455,155,164,292,489,398,296,9,14,2274,3,0,0,0,0,0,0,0,0,0,18,0,4,0,8,11,6,0,0,44,18,14,10,9,28,19,39,0,20,149,723,240,236,374,675,563,487,9,37,3340
213011336,186,64,59,85,176,145,117,0,10,843,4,0,0,4,3,0,0,0,0,10,38,13,5,6,35,16,24,0,0,136,32,15,10,15,32,31,50,3,14,215,880,268,244,339,648,553,530,14,53,3531
213011337,35,18,16,19,55,43,46,0,6,227,0,0,0,0,5,0,0,0,0,11,74,17,19,19,22,28,52,0,4,238,55,15,19,11,39,33,31,0,9,212,706,200,174,153,365,375,409,0,42,2433
213011338,29,13,20,20,54,34,27,0,0,207,5,0,0,0,0,4,0,0,0,11,56,16,7,12,42,41,44,0,4,218,108,23,35,51,107,100,101,4,23,549,1322,377,393,567,1282,999,1073,10,74,6099
213011339,65,30,35,44,115,80,74,0,3,442,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,0,0,0,17,8,3,4,0,7,9,3,0,0,43,181,50,63,87,213,151,145,0,7,905
213011340,45,9,10,6,16,20,16,0,0,122,7,0,0,4,3,5,0,0,0,21,19,17,9,5,22,11,18,0,0,86,13,0,6,5,20,17,15,0,8,89,480,89,91,158,274,199,265,5,21,1575
213011569,53,17,22,29,59,59,40,0,0,281,5,0,0,0,0,0,0,0,0,10,14,0,3,9,9,13,21,0,3,72,11,0,9,8,21,15,15,0,10,79,329,90,108,171,269,234,284,0,27,1507
213011570,27,7,12,17,27,27,33,0,0,152,0,3,4,6,15,0,6,0,0,44,25,8,9,7,29,35,28,0,3,155,95,29,34,66,141,138,135,0,24,668,1135,391,427,594,1305,1078,1077,17,76,6104
213021341,47,15,14,30,37,34,36,0,0,209,3,0,0,4,0,0,0,0,0,12,24,7,3,8,19,12,18,0,0,87,49,15,12,19,56,47,60,0,11,278,802,170,226,272,616,466,536,11,43,3142
213021342,54,15,28,38,87,71,32,0,0,325,0,0,0,0,3,0,0,0,0,8,8,5,0,3,4,5,4,0,0,34,3,0,0,0,8,11,9,0,3,33,173,49,72,96,219,178,135,0,12,925
213021343,56,13,19,45,72,65,48,0,0,326,12,0,0,4,4,3,4,0,0,35,70,16,21,19,41,35,46,0,0,250,77,26,25,32,99,83,106,0,22,476,1146,275,367,531,1068,861,1033,11,62,5364
213021344,43,14,14,21,56,55,61,0,5,286,20,3,4,0,4,9,5,0,0,40,13,0,5,9,9,18,14,0,0,69,27,3,5,5,20,20,9,0,3,101,471,110,123,179,305,280,313,4,20,1809
213021345,0,0,0,6,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,11,30,9,9,27,35,28,34,0,6,171
213021346,113,20,28,37,53,54,46,0,0,366,7,0,0,3,0,0,0,0,0,18,46,5,11,11,20,22,24,0,0,141,29,9,8,5,22,22,35,0,5,143,586,92,163,236,338,362,393,4,24,2190
213031347,138,53,71,81,172,108,106,0,5,741,4,0,4,4,11,7,4,0,0,35,49,22,12,26,40,44,54,0,0,251,61,18,21,26,44,36,52,0,10,271,750,244,258,333,612,507,755,5,30,3495
213031348,602,187,206,272,471,390,289,0,21,2455,18,11,10,10,16,8,4,0,0,70,81,23,20,33,50,48,39,0,0,306,59,21,16,34,51,51,88,5,27,347,1808,493,577,747,1243,1139,1146,14,91,7254
213031349,44,18,18,27,28,32,34,4,0,198,9,0,0,8,5,0,4,0,0,28,15,11,11,13,21,39,34,0,0,139,26,7,4,18,17,18,37,0,11,147,476,137,165,261,372,396,516,3,30,2358
213031350,38,12,16,21,30,25,19,0,0,157,4,0,0,0,0,0,0,0,0,6,12,3,0,4,4,6,3,0,0,35,8,0,4,0,0,3,6,0,5,23,115,25,43,67,96,89,96,6,12,540
213031351,23,9,11,12,37,16,27,0,0,126,6,0,0,3,3,0,4,0,0,14,28,9,7,7,21,14,15,0,0,95,57,21,22,24,54,54,48,0,13,284,753,201,231,258,605,485,535,9,50,3112
213031352,38,9,17,19,33,24,20,0,0,163,5,3,0,4,4,5,0,0,0,20,29,7,10,16,18,32,16,0,0,117,25,7,4,13,24,24,29,0,7,131,452,112,135,218,346,332,396,3,17,2017
213041353,63,9,17,33,111,76,46,0,3,358,0,0,0,4,0,0,0,0,0,7,25,6,5,4,11,8,3,0,7,64,12,4,0,7,16,30,18,0,9,91,336,48,75,128,376,294,260,0,31,1544
213041358,41,6,14,26,47,49,28,0,0,210,0,0,0,0,0,5,0,0,0,5,0,9,0,3,8,4,14,0,0,45,10,4,0,12,14,13,9,0,0,64,218,56,78,146,300,250,193,0,14,1265
213041359,25,10,16,32,84,62,46,3,5,291,0,0,0,3,3,8,3,0,0,21,29,9,8,10,41,51,75,0,5,232,39,7,22,27,80,77,104,0,11,375,795,236,316,537,1326,1059,1217,14,57,5559
213041360,9,7,16,18,27,22,14,0,0,111,0,0,0,3,7,3,0,0,0,15,12,0,3,3,4,5,0,0,0,28,6,6,3,8,7,7,7,0,0,46,181,55,79,124,186,126,96,0,14,869
213041461,29,10,13,17,29,22,15,0,0,132,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,4,0,4,22,56,28,33,43,69,62,59,0,4,352
213041462,0,0,0,0,3,5,0,0,0,17,0,0,0,4,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12,37,16,13,40,66,32,20,0,0,230
213041463,28,19,12,20,32,35,22,0,0,164,0,3,0,0,0,0,0,0,0,8,13,6,10,4,5,13,24,0,0,68,11,4,8,7,16,14,13,0,3,82,296,111,130,184,290,235,226,6,17,1487
213041571,10,0,0,7,18,11,6,0,0,59,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,6,10,3,0,0,0,20,49,6,17,35,76,34,38,0,7,262
213041572,0,0,0,0,7,16,9,0,0,47,0,0,0,0,3,0,0,0,0,8,0,0,0,4,4,5,0,0,0,15,11,0,0,4,10,9,6,0,0,43,78,21,30,56,163,114,106,0,10,573
213041573,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,9,13,15,6,12,0,0,68
213041574,0,0,0,4,8,6,6,0,0,29,0,0,0,0,0,0,3,0,0,12,0,0,0,0,4,0,0,0,0,8,4,0,4,0,11,4,4,0,0,26,72,14,36,51,121,70,98,0,3,474
213041575,24,9,13,17,24,16,23,0,3,122,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,18,6,3,3,0,3,6,4,0,0,30,164,35,49,54,84,59,67,0,5,518
213041576,9,0,0,7,17,17,7,0,0,61,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,5,0,0,15,85,25,25,30,63,44,46,0,0,314
213041577,38,12,23,30,70,55,40,0,0,273,13,0,0,0,0,4,0,0,0,18,34,0,0,7,19,11,23,0,0,100,19,3,5,11,28,23,25,0,9,120,365,71,95,163,361,281,306,5,22,1671
213041578,24,9,11,27,67,70,44,0,4,261,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,18,8,0,0,3,19,10,0,0,0,31,108,32,54,104,266,213,167,0,7,960
213051361,34,5,13,30,118,82,55,0,0,344,0,0,0,0,0,6,0,0,0,9,40,15,14,15,77,40,64,0,0,271,33,6,7,23,62,49,49,0,13,242,551,132,186,334,892,635,641,13,38,3422
213051362,61,22,27,39,104,77,51,0,4,371,5,0,6,10,12,5,0,0,0,42,14,10,5,7,33,24,19,0,0,111,10,0,0,11,26,23,23,0,4,106,280,82,116,257,544,413,375,4,22,2088
213051363,24,13,14,36,52,51,36,0,0,230,3,0,0,0,6,0,0,0,0,11,60,16,6,27,47,41,46,0,0,236,143,49,49,111,185,153,198,3,33,931,2001,609,678,1074,2144,1696,1772,20,115,10096
213051368,228,81,120,245,515,411,292,7,14,1904,13,0,0,3,4,9,13,0,0,41,24,10,5,13,25,16,17,0,0,98,18,8,8,29,58,47,70,0,13,256,835,209,313,610,1282,1056,970,12,69,5352
213051464,13,6,13,26,41,41,30,0,0,170,4,0,0,3,0,0,0,0,0,8,6,0,0,6,15,16,5,0,0,38,9,3,0,6,10,8,13,0,4,52,139,38,57,136,265,231,222,0,6,1091
213051466,8,3,12,22,62,35,15,0,0,153,0,0,0,4,5,0,0,0,0,10,5,0,0,6,12,9,9,0,0,39,0,5,4,7,12,14,12,0,0,56,79,31,72,186,343,276,235,10,6,1235
213051467,65,17,21,52,103,84,67,0,0,413,0,0,0,0,0,3,0,0,0,3,11,0,3,0,10,0,3,0,0,33,3,0,0,4,9,12,15,0,6,51,211,50,79,122,266,203,197,0,13,1139
213051468,19,3,5,11,44,33,10,0,0,135,5,0,0,6,3,4,5,0,0,22,5,0,0,4,7,3,5,0,0,22,3,0,3,3,3,10,11,0,0,35,122,22,42,70,212,195,185,0,4,845
213051579,7,7,3,19,38,17,21,0,0,120,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,4,8,7,10,0,0,35,42,24,25,58,161,128,114,0,5,569
213051580,34,13,14,47,67,65,38,0,3,280,5,0,0,0,13,8,3,0,0,28,18,4,5,5,30,22,23,0,0,113,14,8,6,12,30,20,31,0,3,125,281,93,150,366,644,455,480,4,22,2494
213051581,9,8,9,25,74,58,31,0,0,214,0,0,0,0,12,3,3,0,0,28,0,0,0,0,3,4,5,0,0,15,0,5,0,0,8,0,9,0,7,27,53,18,39,104,208,161,120,3,8,713
213051582,0,3,0,9,17,26,7,0,0,66,0,0,0,0,10,6,5,0,0,22,3,0,0,0,0,11,5,0,0,18,3,0,0,6,13,0,13,0,3,34,20,9,16,56,202,162,187,4,10,663
213051583,13,9,18,37,101,66,58,0,0,306,3,0,0,4,5,0,0,0,0,12,12,8,3,8,14,12,10,0,0,61,3,0,5,10,30,23,31,0,6,117,172,59,100,280,706,415,504,11,23,2268
213051584,0,0,0,0,10,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,4,0,0,0,5,7,12,0,0,27,10,4,10,26,131,86,139,4,4,419
213051585,9,12,4,25,42,34,24,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,3,3,18,0,0,32,57,34,50,91,188,153,143,0,4,719
213051586,10,7,7,16,35,39,22,0,0,142,0,0,0,4,0,5,3,0,0,13,5,9,3,7,43,15,39,0,0,124,63,26,28,51,127,130,142,3,21,586,999,389,427,758,1818,1351,1589,22,93,7441
213051587,11,11,8,9,37,43,17,0,0,137,0,0,0,0,0,0,0,0,0,4,5,4,0,0,5,5,4,0,0,19,5,0,6,0,13,9,11,0,0,50,67,31,46,91,283,233,210,5,7,971
213051588,16,10,13,33,53,59,40,0,0,215,4,0,0,7,5,6,4,0,0,19,7,0,0,4,15,6,3,0,0,29,7,3,0,9,17,18,18,0,0,61,127,66,97,174,378,268,261,9,7,1373
213051589,14,3,11,14,25,14,17,0,0,100,0,0,0,0,9,7,5,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,7,3,0,0,21,34,13,20,55,121,99,108,3,3,464
213051590,15,3,7,14,32,21,18,0,0,111,0,0,4,0,0,0,0,0,0,7,3,0,0,0,3,7,4,0,0,21,0,0,0,0,10,9,6,0,0,28,67,18,29,78,203,143,148,0,11,695
214011370,97,21,25,57,103,78,66,0,7,454,3,0,3,3,0,6,6,0,0,23,59,12,13,21,29,17,21,0,0,172,112,26,29,37,78,89,87,0,22,476,1093,224,310,481,873,676,702,8,73,4442
214011371,604,146,188,342,622,400,251,4,26,2578,7,0,0,7,13,4,4,0,0,40,34,4,4,21,24,20,37,0,0,145,37,14,15,15,39,24,29,0,15,186,1355,294,396,653,1106,760,590,8,74,5235
214011372,46,11,8,30,75,46,76,0,0,292,4,0,0,0,9,5,7,0,0,23,11,5,4,5,7,0,4,0,0,33,14,0,0,5,10,5,6,0,5,43,247,36,73,110,222,147,205,5,10,1052
214011373,51,12,20,23,68,51,35,0,6,267,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,22,9,0,3,0,7,0,4,0,0,23,235,36,68,81,168,120,94,0,13,817
214011374,109,32,31,68,118,109,102,0,3,588,0,0,0,0,0,0,0,0,0,9,11,0,0,3,5,3,3,0,0,25,11,3,5,5,11,11,12,0,3,56,379,48,75,142,261,201,209,4,8,1331
214011375,32,12,9,23,41,33,39,0,0,199,6,0,4,3,0,0,0,0,0,15,27,4,9,8,10,16,12,0,0,91,42,4,9,5,17,17,14,0,9,124,545,93,145,198,278,244,219,0,23,1749
214011376,13,8,8,9,16,8,0,0,0,58,7,0,4,0,0,0,0,0,0,15,3,0,0,0,3,3,0,0,0,17,0,0,0,0,8,3,0,0,0,21,136,28,37,58,80,80,73,3,7,490
214021377,23,4,7,14,21,22,41,0,5,130,3,0,0,3,0,4,3,0,0,16,7,0,3,3,0,0,0,0,0,20,15,3,0,0,4,6,8,0,0,39,242,36,37,68,108,111,95,0,13,715
214021378,17,0,5,3,14,17,14,0,0,68,8,0,3,0,9,0,0,0,0,27,7,0,0,3,9,6,8,0,0,25,14,0,0,0,9,5,0,0,7,26,198,33,43,61,109,133,107,0,21,699
214021379,67,3,17,32,32,29,20,0,3,208,14,0,6,4,3,0,3,0,0,27,14,0,4,0,3,5,4,0,0,39,27,4,0,11,9,8,3,0,5,64,596,74,124,179,302,204,138,4,37,1654
214021381,59,9,16,26,43,33,35,0,4,220,4,0,3,3,0,3,6,0,0,27,13,7,3,12,5,6,4,0,0,48,7,0,7,9,8,0,11,0,0,51,352,53,98,142,201,123,115,4,9,1107
214021382,44,7,6,23,40,24,19,0,0,178,12,3,0,3,0,0,0,0,0,16,14,0,0,3,3,0,0,0,0,24,9,0,4,9,5,3,0,0,0,38,214,36,53,96,129,92,51,0,11,690
214021383,22,3,8,7,15,17,27,0,5,105,16,3,0,4,7,7,0,0,0,27,11,5,0,5,8,0,0,0,0,26,19,5,3,4,8,9,13,0,3,51,309,44,55,79,113,114,142,5,34,885
214021384,150,18,13,43,86,84,81,0,3,483,7,0,3,0,0,9,4,0,0,26,10,0,4,4,3,4,4,0,0,36,19,0,0,6,9,4,11,0,0,46,457,62,60,121,201,187,167,0,26,1285
214021385,74,9,19,26,66,44,51,0,0,289,11,0,0,0,0,5,0,0,0,19,31,0,0,9,14,3,8,0,0,63,35,8,6,5,30,19,32,0,10,147,584,98,163,212,410,338,352,8,42,2212
214021591,68,11,15,32,60,68,79,0,3,341,10,0,3,0,6,9,6,0,0,44,36,4,0,3,10,10,24,0,0,88,20,8,11,10,15,13,14,0,4,90,464,70,105,160,292,255,228,0,26,1600
214021592,233,35,46,77,142,111,79,6,8,745,0,0,0,0,3,0,4,0,0,14,18,7,5,3,12,11,10,0,0,67,19,0,0,5,12,6,10,0,4,62,548,80,108,193,332,268,219,6,44,1799
215011386,42,0,7,8,19,24,11,0,0,114,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,8,6,0,0,0,8,0,3,0,0,16,109,11,33,37,80,73,165,32,12,562
215011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,4,0,10,14,11,11,0,6,85
215011388,27,8,5,26,54,59,53,0,5,229,3,0,0,0,3,0,0,0,0,6,3,5,0,0,3,4,10,0,0,30,6,0,0,5,6,3,8,0,3,27,144,21,32,55,156,136,155,0,8,717
215011389,0,0,0,0,4,0,3,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,0,21,30,0,3,7,18,18,32,0,0,113
215011390,17,4,0,11,20,24,28,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,18,0,0,0,6,29,58,4,4,35,104,52,54,0,11,321
215011391,8,3,0,3,3,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,6,0,11,9,18,0,0,87
215011392,22,0,5,9,18,17,33,0,3,107,5,0,5,0,0,4,0,0,0,17,3,0,0,0,0,0,0,0,0,5,9,0,0,7,3,4,4,0,3,17,93,24,21,43,76,97,202,12,11,572
215011393,3,0,0,5,0,4,14,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,4,6,7,12,27,0,0,87
215011394,16,0,7,3,18,14,19,0,0,75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,3,47,0,3,11,36,30,34,0,5,168
215021395,3,0,6,0,4,3,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,8,0,0,23,70,10,20,22,40,66,90,0,17,343
215021396,8,0,5,0,3,6,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,16,50,9,15,19,20,35,72,0,7,226
215021398,0,3,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,14,0,0,33,46,3,14,22,45,64,219,10,6,439
215021399,4,0,0,5,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,9,0,3,26,50,9,7,19,28,60,139,4,7,317
215021469,84,21,26,43,91,95,146,8,5,520,3,0,0,4,0,0,0,0,0,7,11,0,5,3,10,5,9,0,0,54,12,0,3,5,18,23,67,0,17,144,312,51,111,117,271,280,487,7,45,1673
215021470,21,3,0,13,18,31,42,0,0,128,0,0,0,0,0,0,0,0,0,3,9,0,0,0,8,4,8,0,0,22,5,0,0,0,3,13,22,0,8,56,106,9,25,42,75,110,154,3,13,541
215031400,7,3,6,3,3,10,15,0,0,46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,45,6,14,14,26,27,63,0,5,185
215031401,5,0,0,0,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,30,3,7,13,16,21,40,0,3,139
215031402,5,0,0,4,4,8,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,42,3,10,5,20,20,26,0,0,138
215031403,5,4,3,0,3,0,18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,9,6,11,35,0,9,70,48,9,24,20,59,50,278,9,31,535
215031404,21,4,9,20,41,55,50,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,0,0,21,0,0,0,3,10,16,27,0,7,68,90,12,40,55,129,156,301,5,24,812
215031405,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,6,0,4,5,14,40,5,7,79,56,10,15,32,62,124,343,13,39,699
216011406,54,10,17,25,41,50,47,0,7,239,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,6,5,0,0,34,6,0,5,0,0,4,6,0,5,21,192,35,52,64,118,135,166,3,18,773
216011407,16,0,4,9,13,25,20,0,4,87,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,8,0,0,20,86,11,20,23,59,82,98,0,16,393
216011408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,5,4,11,8,16,0,4,58
216011409,8,0,4,6,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,6,28,0,11,9,18,8,11,0,0,87
216011410,3,4,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,33,15,10,7,24,24,32,4,4,142
216021411,19,8,0,3,11,20,8,0,3,76,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,7,7,0,0,0,6,3,6,0,0,16,98,15,18,41,73,91,126,0,7,473
