POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
208041194,25,3,0,0,0,29,329,0,3,0,0,329,29,8,0,0,0,39,51,8,0,0,0,62,111,18,18,4,0,148,189,12,9,0,0,211,26,4,4,0,0,28,48,4,0,0,0,52,358,39,41,4,0,442,57,6,7,0,0,71,97,8,11,0,0,110,568,62,58,9,3,704,22,0,0,0,0,27,9421,1022,847,161,36,11486
208041195,56,0,0,0,0,53,176,4,0,0,0,177,26,3,3,0,0,29,70,3,4,0,0,74,113,12,7,0,0,133,263,20,3,4,0,286,53,7,0,0,0,63,75,0,0,0,0,79,284,28,24,0,0,334,59,0,3,0,3,69,225,17,12,0,0,252,678,40,40,10,0,769,28,0,0,0,0,31,12058,887,592,132,42,13710
209011196,3,0,0,0,0,3,23,0,3,0,5,25,0,0,0,0,0,9,4,0,0,0,0,5,7,0,5,0,0,10,33,6,3,4,0,44,0,0,0,0,0,3,14,0,0,0,0,21,41,5,4,0,0,51,10,0,0,0,0,9,17,3,4,0,0,25,87,7,11,4,0,117,13,0,0,0,0,10,1943,254,228,31,11,2472
209011197,16,0,0,0,0,17,58,0,0,0,0,59,10,0,0,0,0,15,14,0,0,0,0,19,26,5,4,0,0,40,60,3,4,0,0,62,12,0,0,0,0,16,13,0,0,0,0,17,150,14,19,0,0,189,26,3,0,0,0,35,54,8,14,0,0,75,246,28,23,3,0,298,10,0,0,0,0,21,6171,523,519,73,29,7322
209011198,45,0,0,0,0,48,392,0,7,0,0,400,28,0,0,0,0,28,78,0,0,0,0,87,105,3,5,0,0,116,211,9,6,3,0,225,40,0,0,0,0,43,41,3,0,0,0,41,467,15,21,0,0,496,60,0,9,0,0,70,114,6,4,0,0,126,709,28,37,5,4,782,41,4,0,0,3,53,14148,539,513,80,61,15349
209011199,23,6,0,0,0,29,117,0,0,4,0,118,13,0,0,0,0,17,23,5,0,0,0,25,33,3,0,0,0,34,95,8,0,0,0,102,21,0,0,0,0,21,20,7,4,0,0,26,207,18,15,0,0,242,18,3,9,0,0,30,179,4,10,0,0,194,457,41,75,6,4,585,22,5,0,0,0,29,6848,724,512,70,40,8192
209011200,6,5,0,0,0,12,29,0,0,0,0,33,9,0,0,0,0,11,9,0,0,0,0,10,14,0,0,0,0,22,33,4,0,0,0,32,8,0,0,0,0,8,14,6,0,0,0,16,102,20,11,0,0,133,13,0,3,0,0,17,38,10,7,0,0,52,161,14,26,6,0,205,7,0,0,0,0,10,3215,461,408,59,17,4162
209011201,0,0,0,0,0,0,8,0,0,0,0,8,5,3,0,0,0,9,3,0,0,0,0,4,0,3,0,0,0,8,9,4,0,0,0,17,0,0,0,0,0,3,4,0,0,0,0,4,30,17,8,4,0,49,10,0,0,0,0,12,7,0,4,0,0,11,39,10,10,0,0,59,0,0,0,0,0,0,976,286,211,33,4,1509
209011202,3,4,0,0,0,3,17,0,3,0,0,23,0,0,0,0,0,8,3,0,3,0,0,11,4,5,9,0,0,15,20,0,0,0,0,24,0,0,0,0,0,5,25,3,0,0,0,30,65,14,25,3,0,106,11,0,0,0,0,15,9,0,3,0,0,13,67,11,19,4,0,105,6,0,0,0,0,8,2379,450,436,64,13,3348
209011203,7,0,0,0,5,11,45,0,0,0,0,51,4,0,0,0,0,4,6,3,0,0,0,7,18,0,0,0,0,20,25,0,0,0,0,30,0,0,0,0,0,0,16,0,0,0,0,18,92,8,8,0,0,113,6,4,3,0,0,14,22,0,0,0,0,26,130,13,13,0,0,159,7,3,0,0,0,8,2672,270,296,36,18,3288
209011204,3,0,0,0,0,6,11,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,8,0,4,0,0,13,0,0,4,0,0,4,9,0,0,0,0,6,29,0,8,0,0,39,4,0,0,0,0,3,13,0,4,0,0,12,42,12,11,0,0,65,7,5,0,0,0,8,1176,134,176,24,11,1532
209021205,30,0,3,0,0,35,70,0,0,0,0,70,14,0,0,0,0,14,29,0,4,0,0,31,26,6,0,0,0,29,124,0,8,0,0,135,9,0,0,0,0,11,11,0,0,0,0,11,250,4,3,3,0,261,53,0,3,0,0,55,76,9,0,0,0,86,391,21,14,3,0,435,22,0,0,0,0,28,5795,221,180,40,26,6259
209021428,109,3,14,0,0,130,253,0,0,0,3,258,32,4,0,0,0,36,43,4,0,0,0,49,69,0,0,0,0,75,220,9,9,0,3,244,33,6,3,0,0,38,52,5,5,0,0,72,375,23,33,0,0,430,68,5,9,0,0,75,451,49,44,12,5,552,1120,59,51,8,8,1253,53,6,0,0,0,61,16255,1016,880,147,85,18384
209021429,15,0,4,0,0,14,37,0,0,0,0,41,3,0,0,0,0,3,10,0,0,0,0,8,14,0,0,0,0,15,24,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,4,57,6,11,0,0,77,9,3,3,0,0,14,28,4,3,0,0,36,129,11,35,5,3,185,5,0,0,0,0,4,2057,171,312,35,21,2595
209021523,8,0,0,0,0,7,56,0,3,0,0,55,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,13,3,6,0,0,23,0,0,0,0,0,0,0,0,3,0,0,5,20,0,0,0,0,25,6,0,0,0,0,6,9,4,5,0,0,23,80,8,21,3,3,121,8,0,4,0,0,8,1078,138,262,41,17,1529
209021524,8,0,6,0,0,12,16,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,14,0,4,0,0,16,7,0,0,0,0,3,14,8,0,0,0,22,73,7,6,0,0,88,6,0,6,0,0,10,866,94,127,16,16,1123
209021525,9,8,3,0,0,18,39,0,7,0,0,43,4,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,4,15,0,0,0,0,18,3,0,0,0,0,4,5,0,0,0,0,5,36,7,5,0,0,47,3,0,0,0,0,4,29,6,11,0,0,53,90,7,20,0,0,119,12,0,0,0,0,9,1510,187,234,33,11,1977
209021526,16,4,4,0,0,23,50,3,0,0,0,55,21,0,0,0,0,18,4,0,0,0,0,4,15,4,0,0,0,16,44,0,0,0,0,41,13,0,0,0,0,15,18,0,3,0,0,23,80,12,12,0,0,106,7,4,0,0,0,12,158,8,3,3,7,168,312,21,30,5,4,363,22,3,0,0,0,25,3797,467,374,59,38,4739
209031209,11,4,0,0,0,14,22,0,0,0,0,26,6,3,7,0,0,9,10,0,4,0,0,14,30,3,5,0,0,43,33,12,0,0,0,44,5,0,5,0,0,7,14,0,0,0,0,14,161,39,45,10,0,256,19,7,8,0,0,37,28,0,9,0,0,38,132,27,28,3,0,195,12,0,3,4,0,17,4903,795,805,126,30,6668
209031210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,375,121,125,17,7,642
209031211,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,6,9,3,0,34,0,0,0,0,0,0,3,0,0,0,0,3,24,3,3,0,0,28,3,0,0,0,0,11,559,128,116,37,13,858
209031212,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,4,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,30,17,13,3,0,61,4,0,0,0,0,5,0,0,0,0,0,0,25,3,0,0,0,34,10,3,3,0,5,18,754,203,167,50,14,1179
209031213,0,0,0,0,0,0,26,0,0,0,0,27,0,0,0,0,0,4,6,0,0,0,0,3,4,0,0,0,0,7,18,0,3,0,0,19,0,0,0,0,0,3,3,0,0,0,0,3,46,10,11,0,0,61,0,0,0,0,0,6,0,0,4,0,0,3,69,10,10,5,0,89,5,0,0,0,0,7,1643,268,195,39,14,2166
209031214,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,8,0,3,0,0,12,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,19,18,4,4,95,8,0,3,0,0,15,5,0,0,0,0,5,26,7,0,0,0,33,0,0,0,0,0,0,911,306,212,39,13,1482
209031215,8,0,0,0,0,8,10,0,0,0,0,10,0,0,5,0,0,3,0,0,0,0,0,4,6,0,0,0,0,7,16,3,5,0,0,23,3,0,0,0,0,0,12,3,0,0,0,13,80,21,18,4,0,120,7,0,0,0,0,9,16,4,0,0,0,23,49,11,10,0,3,71,4,0,5,0,0,7,2084,388,333,49,26,2875
209041216,25,5,5,0,0,35,89,0,0,0,0,97,8,0,0,0,0,8,10,0,0,0,0,13,13,0,0,0,0,20,91,11,3,0,0,104,3,0,0,0,0,6,0,0,0,0,0,0,120,5,3,0,0,128,15,0,0,0,0,13,43,0,3,0,0,53,371,32,28,5,3,438,14,0,0,0,6,14,4212,297,176,39,29,4768
209041217,10,3,0,0,0,13,40,0,0,0,0,40,4,0,0,0,0,4,10,0,0,0,0,10,9,0,0,0,0,7,29,7,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,31,0,3,0,0,36,6,0,0,0,0,8,15,4,5,0,0,19,83,3,5,0,0,92,13,0,4,0,0,13,1649,122,140,19,7,1932
209041220,31,3,8,0,0,35,64,0,8,3,0,73,3,0,0,0,0,5,11,0,0,0,0,10,11,0,0,0,0,12,83,8,9,0,0,98,6,0,0,0,0,4,23,0,0,0,0,30,87,3,0,0,0,96,15,0,0,0,0,12,72,4,4,0,0,81,282,35,32,6,8,356,8,0,0,0,0,15,4854,332,338,64,32,5617
209041221,3,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,14,6,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,0,0,21,3,0,0,0,0,3,3,0,0,0,0,6,45,10,10,0,0,70,0,0,0,0,0,7,544,102,130,23,4,811
209041223,69,9,16,0,0,92,225,3,5,0,0,232,24,4,0,0,0,26,12,0,0,0,0,12,55,3,0,0,0,55,268,15,10,0,0,294,14,4,3,0,0,22,68,3,7,0,0,74,306,35,14,6,3,359,30,4,0,0,0,29,775,28,31,7,5,846,1180,130,69,21,5,1410,76,9,4,0,3,84,14746,1635,724,173,116,17393
209041224,9,5,4,0,0,18,13,0,5,0,0,22,0,0,0,0,0,0,4,0,0,0,0,6,15,4,4,0,0,28,21,3,0,0,0,27,0,0,0,0,0,0,6,0,3,0,0,13,72,7,14,0,0,96,6,0,0,0,0,11,9,0,0,0,0,9,67,16,15,5,0,104,16,0,0,0,0,21,2697,409,408,75,31,3623
209041225,7,4,0,0,0,7,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,0,0,13,20,0,6,0,0,24,0,0,0,0,0,0,9,0,0,0,0,17,51,4,12,4,0,67,0,0,0,0,0,5,4,0,0,0,0,4,61,12,15,5,0,96,9,4,0,0,8,17,1819,309,246,54,27,2459
209041431,29,0,3,0,0,34,51,0,0,0,0,54,0,0,0,0,0,0,11,0,0,0,0,14,4,0,0,0,0,4,21,0,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,8,0,0,0,0,8,3,0,5,0,0,7,98,11,18,3,3,134,4,0,0,0,0,5,1171,116,164,20,10,1480
209041432,87,3,5,0,0,100,367,3,0,0,0,375,16,0,0,0,0,22,43,0,0,0,0,43,57,0,0,0,0,60,265,14,5,0,0,289,27,0,0,0,0,27,38,0,0,0,0,39,306,4,0,0,0,318,29,0,0,0,0,36,365,9,10,5,5,386,1030,56,24,17,3,1137,50,3,0,0,3,62,14062,620,292,98,82,15155
209041433,22,5,4,5,0,28,40,0,9,0,0,46,5,0,0,0,0,10,5,0,0,0,0,5,7,0,0,0,0,11,53,13,3,5,0,75,8,0,0,0,0,8,7,0,0,0,0,7,46,4,0,0,0,48,9,0,0,0,0,9,53,7,4,3,0,65,202,18,23,0,5,246,10,0,0,0,4,10,3033,326,218,41,26,3642
209041435,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,17,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,8,36,19,16,0,0,69,4,0,0,0,6,4,560,135,148,26,14,878
209041436,10,3,0,0,0,14,60,0,0,0,0,60,6,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,9,69,5,3,0,0,75,0,0,0,0,0,0,9,0,0,0,0,9,54,4,8,0,0,67,3,0,0,0,0,3,18,0,0,0,0,28,187,8,25,0,5,225,7,0,0,0,0,8,2968,172,219,30,23,3415
209041437,20,12,17,0,0,47,10,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,18,9,8,4,0,40,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,21,0,0,0,0,0,0,12,0,0,0,0,13,87,26,25,7,6,151,7,0,0,0,0,9,1346,275,343,46,25,2036
209041527,13,0,0,0,0,16,19,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,14,26,4,0,0,0,32,0,0,0,0,0,0,22,0,0,0,0,25,45,14,3,4,0,63,3,0,0,0,0,6,145,3,0,0,0,148,90,6,8,0,5,108,0,0,0,0,0,4,2051,243,276,40,12,2625
209041528,0,0,6,0,0,9,3,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,4,11,0,0,0,0,18,14,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,0,0,33,0,0,0,0,0,0,4,0,0,0,0,5,33,7,6,0,0,52,3,0,0,0,0,4,704,120,178,16,8,1025
209041529,3,0,0,0,0,10,12,0,3,0,0,17,0,0,0,0,0,0,4,0,5,0,0,3,5,0,0,0,0,5,4,3,3,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,22,0,0,0,0,0,0,32,13,22,3,0,69,102,24,16,0,0,143,4,0,0,0,5,11,1002,134,176,33,10,1347
209041530,35,0,9,0,0,40,57,3,0,0,0,59,3,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,0,12,27,0,12,0,0,43,4,0,0,0,0,4,17,0,0,0,0,17,33,0,0,0,0,40,4,0,0,0,0,4,95,36,15,4,3,146,143,22,31,3,0,202,9,5,0,0,0,11,2251,311,218,38,15,2830
209041531,5,7,4,0,0,9,9,0,4,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,14,5,9,0,0,24,0,0,0,0,0,0,5,0,0,0,0,3,18,10,7,0,0,30,3,0,0,0,0,3,12,0,5,0,0,13,33,9,9,3,4,50,0,0,0,0,0,0,844,109,150,17,9,1129
209041532,0,0,0,0,0,3,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,22,9,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,9,65,7,16,0,0,90,5,0,0,0,0,3,1076,116,158,20,8,1384
210011226,20,0,0,0,0,19,59,0,0,0,0,63,11,0,0,0,0,9,7,3,0,0,0,7,14,0,0,0,0,14,53,7,4,0,0,67,0,0,0,0,0,3,9,0,0,0,0,9,61,16,3,0,0,89,10,5,5,0,0,16,103,3,9,0,0,117,226,24,27,6,0,283,8,4,0,0,0,15,4139,478,262,53,30,4961
210011227,73,0,0,0,0,77,87,4,0,0,0,92,19,0,0,0,0,22,21,0,0,0,0,16,51,0,0,0,0,51,69,0,0,0,0,70,4,0,0,0,0,4,11,0,0,0,0,11,139,4,0,3,0,147,27,0,0,0,0,28,82,0,3,0,0,88,324,4,3,0,3,332,19,0,0,0,0,23,5597,99,48,16,31,5795
210011228,108,5,4,0,0,120,354,8,3,0,0,370,33,3,0,0,0,41,42,4,0,0,0,44,71,8,0,0,0,79,235,17,3,0,0,252,7,0,0,0,0,10,37,0,0,0,0,41,390,26,16,4,0,431,36,3,0,0,0,42,440,17,13,0,3,474,1188,107,35,9,4,1351,67,6,4,0,6,86,16716,1565,535,145,94,19052
210011230,3,0,0,0,0,8,24,0,0,0,0,24,5,0,0,0,0,4,3,0,0,0,0,4,0,0,5,0,0,3,11,3,0,0,0,15,0,0,0,0,0,5,22,0,0,0,0,28,46,3,0,0,0,56,6,0,0,0,0,9,41,11,11,0,3,63,89,13,11,6,0,120,9,0,0,0,0,9,1956,262,197,35,10,2467
210011231,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,7,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,13,26,11,5,0,0,44,6,0,0,0,0,6,16,4,4,0,0,29,26,8,8,4,0,54,0,0,0,0,0,4,995,223,212,30,11,1470
210011533,4,0,0,0,0,6,73,0,0,0,0,72,7,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,3,11,0,0,0,0,16,14,3,5,0,0,21,3,0,0,0,0,3,46,12,14,0,0,68,118,11,23,3,7,165,11,0,0,0,0,12,1183,172,179,34,10,1583
210011534,6,0,7,0,0,10,66,0,0,0,0,64,8,0,0,0,0,8,3,0,0,0,0,8,4,3,0,0,0,6,13,6,3,0,0,20,4,0,0,0,0,8,4,0,0,0,0,6,42,0,5,0,0,50,10,0,0,0,0,14,106,4,18,4,0,136,104,13,16,7,0,147,3,0,0,0,3,8,1838,246,262,60,21,2424
210021232,6,0,5,0,0,3,11,0,0,0,0,18,9,0,0,0,0,7,9,4,0,0,0,12,16,5,0,0,0,23,10,4,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,5,122,28,23,4,0,179,9,4,3,0,0,17,16,6,3,0,0,25,83,16,11,4,4,121,20,5,0,0,3,29,3433,485,423,102,25,4464
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,11,0,0,45,0,3,0,0,0,5,0,0,0,0,0,0,13,0,3,0,0,12,6,0,3,0,0,5,563,104,114,20,16,827
210021234,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,24,8,4,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,7,4,0,0,0,0,4,543,121,122,28,3,819
210021235,4,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,12,0,0,0,0,8,0,0,4,0,0,4,0,0,0,0,0,6,50,9,22,5,0,81,7,0,0,0,0,13,0,0,0,0,0,0,23,9,8,4,0,37,21,5,3,0,7,38,1521,307,319,105,42,2301
210031236,33,9,10,0,0,54,58,0,0,0,0,58,9,0,0,0,0,9,10,0,0,0,0,7,17,0,0,0,0,17,55,3,0,3,0,66,3,0,0,0,0,4,18,0,0,0,0,18,97,20,19,0,0,139,12,9,6,0,0,19,128,7,10,0,6,143,303,33,22,3,0,369,12,7,6,0,0,23,4309,580,435,84,34,5440
210031237,107,28,66,10,5,216,62,0,0,0,0,62,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,36,0,3,0,0,44,3,0,0,0,0,3,8,0,0,0,0,8,35,4,4,0,0,44,4,0,0,0,0,5,25,0,4,0,0,34,170,8,21,0,3,200,4,0,0,0,0,6,1897,204,286,57,22,2467
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,101,29,41,0,6,173
210031440,16,4,12,0,0,27,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,22,0,5,0,0,26,6,0,0,0,0,6,11,0,0,0,0,22,51,7,6,0,0,71,5,0,0,0,0,7,1177,75,113,14,7,1382
210031535,26,12,46,0,0,82,43,0,0,0,0,50,0,0,0,0,0,3,11,0,0,0,0,11,5,0,0,0,0,5,33,5,4,0,0,39,0,0,0,0,0,4,5,0,0,0,0,8,37,5,6,0,0,51,9,0,0,0,0,12,19,3,4,0,0,26,163,17,20,6,0,212,9,0,0,0,0,16,1769,170,250,35,18,2238
210031536,7,8,8,0,0,30,25,0,0,0,0,26,11,0,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,3,30,4,0,0,0,34,0,0,0,0,0,3,3,0,3,0,0,10,11,0,5,0,0,18,0,0,0,0,0,0,20,7,8,0,0,38,111,27,18,9,6,164,4,0,0,0,0,9,1169,146,167,25,15,1522
210031537,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,3,10,8,4,0,0,16,4,0,0,0,0,4,10,4,8,0,0,11,34,4,9,7,0,56,0,0,0,0,0,3,652,103,84,17,3,862
210031538,10,8,9,0,0,27,33,0,0,0,0,32,6,0,0,0,0,6,6,0,0,0,0,6,8,0,0,0,0,8,27,4,6,0,0,35,0,0,0,0,0,0,3,0,7,0,0,7,51,8,10,0,0,65,6,0,0,0,0,8,22,0,5,0,0,24,93,20,28,4,0,146,14,0,3,0,0,17,1724,287,331,37,11,2401
210041240,0,0,0,0,0,8,19,0,3,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,12,0,0,0,0,19,0,0,0,0,0,3,3,0,0,0,0,7,55,8,11,0,0,80,10,0,0,0,0,10,6,0,0,0,0,11,56,5,5,0,0,68,6,0,0,0,0,12,1513,224,258,55,13,2068
210041539,0,0,0,0,0,0,12,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,14,0,0,0,0,0,0,5,0,0,0,0,6,16,6,8,0,0,22,6,0,0,0,0,8,296,68,93,7,6,467
210041540,12,0,0,0,0,14,69,0,4,0,0,71,10,0,0,0,0,11,8,0,0,0,0,8,22,6,0,0,0,26,39,4,0,0,0,47,3,0,0,0,0,3,15,3,0,0,0,24,146,15,15,3,0,182,10,0,5,0,0,14,59,3,10,4,0,75,143,14,24,8,6,190,21,0,7,0,0,32,5530,483,439,80,35,6578
210041541,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,6,5,0,0,31,0,0,0,0,0,3,0,0,4,0,0,8,20,6,8,0,0,36,5,0,0,0,0,5,759,125,151,19,5,1061
210051242,139,10,60,0,0,219,265,0,3,3,0,271,30,0,0,0,0,30,37,0,0,0,0,37,41,0,0,0,0,39,231,4,3,0,0,235,16,0,0,0,0,16,35,0,0,0,0,41,285,0,4,0,0,285,34,0,0,0,0,35,475,11,11,6,0,496,1109,54,42,8,11,1228,50,0,3,0,7,63,12018,377,324,52,83,12848
210051243,206,28,30,4,3,272,510,7,3,0,5,528,36,3,0,0,0,43,55,13,0,0,0,73,77,7,0,0,0,91,437,27,14,3,0,489,35,0,0,0,0,37,104,4,4,0,0,112,536,32,17,6,4,597,55,6,0,0,0,58,801,27,13,4,8,856,2645,263,144,43,24,3121,99,9,9,0,7,130,22967,2105,877,229,197,26381
210051245,22,3,11,0,0,42,56,0,3,5,0,61,0,0,0,0,0,0,4,0,0,0,0,4,7,3,0,0,0,14,84,3,3,0,0,96,3,4,3,0,0,14,4,0,0,0,0,5,70,5,6,0,0,82,7,0,0,0,0,7,67,3,3,3,0,76,277,32,41,0,4,351,3,0,0,0,0,7,3501,301,313,50,25,4193
210051246,15,5,10,0,0,29,7,0,0,0,0,16,4,0,0,0,0,4,4,0,0,0,0,13,3,0,0,0,0,7,38,9,9,0,0,51,0,0,0,0,0,0,3,0,0,0,0,3,38,8,10,0,0,52,4,0,0,0,0,3,14,0,0,0,0,14,149,55,48,11,0,263,12,0,0,0,0,16,2025,392,362,69,24,2879
210051247,19,3,18,0,0,45,16,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,14,0,0,0,0,0,4,0,3,3,0,0,13,100,33,40,0,5,185,4,0,0,0,0,5,581,106,160,23,12,884
210051248,93,9,4,0,0,107,367,4,0,0,0,370,41,0,0,0,0,37,58,0,0,0,0,58,73,0,0,0,0,73,282,7,0,0,0,286,21,0,0,0,0,21,47,0,0,0,0,47,381,5,0,0,0,389,42,0,0,0,0,46,270,8,7,3,0,287,1189,34,25,3,11,1263,64,0,0,0,3,74,15395,395,187,31,83,16084
210051250,35,5,13,0,0,54,71,5,0,0,0,79,9,0,0,0,0,14,7,0,3,0,0,8,18,0,0,0,0,19,73,7,4,0,0,81,8,0,0,0,0,8,19,0,5,0,0,22,70,10,3,3,0,93,8,0,0,0,0,8,100,3,0,0,0,100,248,29,28,5,0,319,24,0,3,0,0,23,3684,357,222,51,23,4332
