POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
209041224,5,8,14,8,14,10,3,0,3,60,7,8,15,10,27,32,5,8,5,103,5,3,6,8,31,35,13,7,0,111,0,0,6,0,11,18,8,9,0,61,0,0,6,0,12,21,4,8,4,57,0,0,4,0,3,14,3,13,0,40,0,0,0,0,0,7,12,11,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,9,0,13,4,0,0,0,0,0,0,4,0,12,25,59,75,26,123,163,55,84,16,625,0,0,4,0,0,0,0,0,0,5,7,17,0,0,0,0,0,0,0,33,4,34,8,0,0,0,0,0,0,37,7,13,5,0,0,0,0,0,0,31,0,14,18,5,4,0,0,0,0,46,8,16,38,6,11,0,0,0,0,79,0,15,24,23,14,5,0,0,0,86,4,9,10,15,33,13,0,0,0,83,5,0,5,8,19,0,0,7,0,45
209041225,4,0,5,10,9,12,3,0,0,44,0,0,5,10,16,21,0,5,0,66,3,6,5,4,17,26,3,0,0,67,0,4,5,11,9,17,6,11,0,65,0,0,5,3,12,23,3,5,0,48,0,0,0,0,3,8,4,4,0,17,0,0,0,0,5,9,3,6,0,22,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,15,34,34,31,92,133,31,45,10,427,5,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,22,0,19,0,0,0,0,0,0,0,23,4,7,8,0,0,0,0,0,0,20,5,12,11,3,0,0,0,0,0,27,3,17,19,5,0,0,0,0,0,48,5,9,19,17,8,3,0,0,0,62,8,11,22,15,10,4,0,0,0,72,0,0,8,8,23,0,0,0,0,45
209041431,0,6,3,0,0,3,0,0,0,21,0,0,3,3,5,5,0,0,0,32,3,0,3,3,10,8,0,0,0,33,0,0,0,0,10,7,0,0,0,20,0,0,0,0,0,4,0,5,0,10,0,0,0,0,4,5,3,0,0,11,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,16,25,14,33,28,8,24,7,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,12,0,8,11,0,0,0,0,0,0,19,0,11,22,9,5,0,0,0,0,45,3,10,20,19,3,5,0,0,0,54,3,4,11,27,27,7,0,4,0,79,5,0,6,13,23,11,0,4,3,56
209041432,6,13,33,12,60,30,7,7,0,169,5,17,25,19,105,72,3,14,5,267,10,13,22,20,118,107,21,20,7,332,0,8,6,6,57,59,21,23,7,183,0,5,0,0,41,62,13,20,0,150,4,3,5,0,17,35,7,18,5,84,5,4,3,0,17,49,17,38,0,136,0,0,0,0,4,5,6,16,0,31,0,0,0,0,0,3,0,10,0,21,0,0,0,0,3,6,0,0,8,25,49,111,156,88,454,454,101,168,37,1620,0,0,0,0,0,0,0,0,0,7,12,41,0,0,0,0,0,0,0,55,12,44,8,0,0,0,0,0,0,60,8,47,18,0,0,0,0,0,0,79,7,34,41,5,5,0,0,0,0,90,9,39,54,17,8,3,0,0,0,132,8,23,49,39,20,11,0,3,5,155,3,15,45,38,59,32,3,6,0,210,16,10,21,35,71,32,3,9,0,193
209041433,3,5,10,3,22,15,0,4,0,65,0,7,8,4,21,26,6,7,0,79,0,8,5,0,32,44,6,9,6,103,5,0,0,4,22,30,7,3,0,71,0,4,0,3,10,21,3,3,4,53,0,0,0,0,13,27,5,13,0,50,0,0,0,0,6,28,8,10,0,54,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,7,0,0,6,9,19,30,65,26,144,206,40,54,14,594,0,3,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,21,10,16,6,0,0,0,0,0,0,28,7,14,3,0,0,0,0,0,0,18,0,16,14,0,0,0,0,0,0,28,0,19,16,7,6,3,0,0,0,56,7,6,18,20,11,0,0,0,0,60,0,3,15,16,44,7,3,4,0,92,3,9,3,3,14,4,0,6,0,47
209041435,0,3,6,0,0,5,0,0,0,11,0,3,0,0,3,0,0,0,0,13,0,0,0,0,9,5,0,0,0,25,0,4,0,0,8,3,0,0,0,16,0,0,0,0,3,3,4,0,0,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,12,23,26,7,11,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,11,0,0,10,6,8,3,0,0,0,25,0,0,0,8,14,0,0,0,0,26,0,0,0,0,9,4,0,0,0,12
209041436,3,7,7,4,8,5,3,3,0,45,5,4,12,4,17,16,9,0,0,66,4,5,0,6,15,13,0,3,0,56,0,0,0,0,15,21,0,8,4,44,0,0,0,0,8,14,6,5,0,35,0,0,0,0,8,5,0,0,0,13,0,0,0,0,5,10,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,17,42,41,21,86,102,21,29,11,367,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,22,5,9,0,0,0,0,0,0,0,19,3,18,8,0,0,4,0,0,0,28,0,24,23,6,0,0,0,0,0,49,3,25,27,9,0,4,0,4,0,74,6,25,48,28,15,0,0,0,5,119,6,9,38,32,38,6,0,4,5,137,0,3,14,22,37,9,0,0,0,96
209041437,0,12,3,5,7,6,0,0,0,36,0,8,7,3,15,15,4,5,0,58,3,3,9,3,19,23,0,5,0,69,4,0,0,0,11,15,6,0,0,45,0,0,3,0,9,20,8,4,0,43,0,0,0,4,0,13,3,5,0,32,0,0,0,3,6,13,5,10,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,15,45,46,29,74,118,35,31,4,391,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,13,0,6,9,0,0,0,0,0,0,18,0,6,13,7,0,5,0,0,0,23,4,4,4,5,8,4,0,0,0,33,0,0,4,7,29,3,5,0,0,48,0,0,4,6,9,6,0,0,0,32
209041527,3,3,8,6,4,3,0,0,0,30,4,0,3,5,5,6,0,0,0,32,0,0,9,3,16,18,5,3,0,58,0,0,3,0,7,11,0,5,0,29,0,0,0,0,6,14,5,3,0,26,0,0,0,0,0,8,0,4,0,11,0,0,3,0,7,11,0,10,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,18,27,37,18,60,85,19,26,10,312,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,4,18,0,0,0,0,0,0,0,24,5,23,9,0,0,0,0,0,0,33,0,15,18,0,0,0,0,0,0,36,4,21,27,6,3,0,0,0,0,64,3,15,20,15,15,3,0,0,0,73,3,10,11,14,38,8,0,0,0,80,0,3,4,8,12,8,3,0,0,36
209041528,0,0,0,3,0,0,0,0,0,10,0,0,0,0,6,6,0,0,0,15,0,0,5,0,6,9,0,3,0,25,0,0,0,0,8,6,3,6,0,28,0,0,0,0,8,6,0,0,0,17,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,11,34,39,10,19,3,147,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,12,3,11,7,0,0,0,0,0,0,18,0,14,4,0,0,0,0,0,0,18,0,5,10,3,3,0,0,0,0,27,0,0,3,12,3,0,0,0,0,17,0,4,11,9,21,7,0,0,0,40,0,5,0,3,9,4,0,0,0,14
209041529,0,4,0,4,3,3,0,0,0,21,0,5,6,0,5,3,0,0,0,25,0,4,0,0,4,8,0,0,0,25,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,30,19,22,29,23,11,12,9,151,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,3,9,3,0,0,0,0,0,0,17,5,5,12,0,0,0,0,0,0,19,0,16,7,0,0,0,0,0,0,25,0,4,9,13,0,0,0,0,0,30,0,0,7,7,4,0,0,0,0,32,0,0,0,0,6,3,0,0,0,16
209041530,6,0,5,0,3,0,0,0,0,19,0,0,0,4,9,8,0,6,0,25,0,0,5,0,11,12,0,3,0,38,0,0,0,0,6,11,0,0,0,24,0,0,0,0,13,10,0,0,0,26,0,0,0,0,4,5,0,8,0,13,0,0,0,0,0,11,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,18,16,13,58,56,6,24,8,214,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,12,0,5,10,0,0,0,0,0,0,16,0,9,12,4,0,0,0,0,3,33,4,3,16,16,13,8,0,0,0,53,0,0,4,17,20,3,0,6,0,62,0,0,8,12,15,10,0,0,0,45
209041531,0,8,0,0,0,0,0,0,0,14,3,0,4,10,3,0,0,0,0,26,3,0,0,0,3,0,0,0,0,13,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,21,15,10,16,21,3,5,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,7,0,8,9,0,0,3,0,0,0,16,0,6,9,5,0,0,0,0,0,23,0,8,9,5,9,0,0,0,0,23,0,5,11,5,17,0,0,0,0,39,0,0,0,0,7,6,4,0,0,16
209041532,4,5,0,0,0,9,0,0,0,14,0,0,0,0,5,9,5,3,0,15,0,4,3,0,3,9,0,5,0,24,4,0,0,0,4,3,4,4,0,16,0,0,0,0,4,4,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,0,6,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,15,5,30,41,17,14,3,146,4,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,0,17,3,13,0,0,0,0,0,0,0,18,3,11,6,0,0,0,0,0,0,17,4,17,8,4,3,0,0,0,0,32,0,4,11,9,9,0,0,0,0,39,0,0,3,9,20,3,6,0,0,46,0,0,6,7,7,10,0,0,0,29
210011226,4,5,7,12,35,23,8,8,0,104,0,4,6,8,49,41,7,8,4,127,5,8,11,3,64,73,18,20,0,199,4,0,0,0,41,50,7,15,0,125,7,0,0,0,40,53,18,11,0,125,6,5,0,0,13,31,12,19,0,77,0,0,8,3,5,38,15,32,0,89,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,5,0,7,4,0,0,0,4,6,0,3,5,19,29,54,53,41,279,338,85,123,14,1021,3,3,0,0,0,0,0,0,0,4,5,25,0,0,0,0,0,0,0,31,6,24,5,3,0,0,0,0,0,38,3,18,6,3,0,0,0,0,0,30,0,22,23,0,0,0,0,0,0,44,7,15,14,8,0,0,0,0,0,43,0,14,12,9,4,3,0,0,0,49,5,7,14,5,13,8,4,0,0,58,3,3,5,3,13,8,0,4,0,45
210011227,0,0,9,0,13,7,0,4,0,39,0,0,5,7,45,25,7,0,0,87,0,0,3,8,56,31,9,5,0,115,0,4,0,4,31,25,8,6,0,77,0,0,0,0,17,19,4,3,0,48,0,0,0,4,6,12,7,4,0,43,8,0,0,0,32,40,13,12,0,113,3,0,0,0,0,3,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,19,26,30,230,187,50,47,9,608,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,18,3,13,4,0,0,0,0,0,0,24,7,11,5,0,0,0,0,0,0,23,3,8,9,0,0,0,0,0,0,17,5,14,15,3,0,0,0,0,4,46,9,12,11,11,15,6,0,0,0,63,10,13,13,10,31,18,5,5,0,95,6,6,18,13,25,27,14,10,4,133
210011228,0,13,21,22,105,76,14,11,3,271,10,12,26,33,146,167,26,36,6,453,13,10,22,25,239,233,39,56,8,642,14,12,14,22,179,217,36,39,0,545,5,6,7,17,131,196,50,69,0,473,5,4,0,4,86,124,41,66,6,344,8,3,4,13,94,176,52,94,5,445,0,0,0,0,9,15,13,33,0,75,0,0,0,7,8,14,3,40,0,76,3,0,0,0,12,12,0,7,17,49,78,133,142,165,1085,1326,296,462,54,3731,0,3,0,0,0,0,0,0,0,9,18,34,0,0,0,0,0,0,0,54,4,33,0,0,0,0,0,0,0,47,10,21,9,0,0,0,0,0,3,45,5,23,15,0,0,0,0,0,0,45,8,31,34,9,0,3,0,0,5,90,13,18,24,10,25,10,0,5,0,92,4,17,18,14,38,23,4,7,3,134,3,9,15,12,29,34,11,8,0,124
210011230,0,4,9,0,4,7,0,0,0,26,4,4,0,8,20,16,0,0,0,56,6,3,0,4,10,8,5,4,0,32,4,0,4,0,13,12,0,0,0,33,0,0,0,5,7,20,0,0,0,42,0,0,4,0,7,10,0,4,0,19,0,0,0,6,5,17,4,6,0,42,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,7,0,0,4,4,9,28,30,16,74,111,20,24,9,327,0,3,0,0,0,0,0,0,0,4,10,14,0,0,0,0,0,0,0,28,3,35,0,0,0,0,0,0,0,39,0,18,4,0,0,0,0,0,0,22,11,16,11,0,0,0,0,0,6,34,4,10,20,3,3,0,0,0,0,45,0,4,11,12,5,3,0,0,0,44,0,10,8,10,8,3,0,0,0,37,3,4,3,4,6,4,0,0,0,20
210011231,5,4,3,5,0,6,0,0,0,21,0,3,9,0,0,11,0,0,0,29,0,5,4,0,4,9,5,5,3,24,0,0,0,3,4,6,0,0,0,12,0,0,0,3,5,8,0,0,0,19,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,13,29,22,11,23,51,18,17,4,181,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,14,0,7,4,0,0,0,0,0,0,9,0,16,14,0,0,0,0,0,0,33,3,9,9,9,0,0,0,0,0,28,5,4,8,6,6,0,0,0,0,24,0,0,0,5,0,5,4,0,0,15
210011533,0,4,3,6,0,6,0,0,0,20,0,0,7,4,9,3,0,0,0,29,0,4,8,0,7,5,0,3,0,31,4,0,0,0,7,9,0,3,0,22,0,0,0,0,3,4,0,8,0,17,0,0,0,0,0,0,3,4,0,13,0,0,0,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,24,35,10,30,43,6,20,0,188,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,15,4,0,0,0,0,0,0,14,0,15,3,0,0,0,0,0,0,26,0,16,6,4,0,0,0,0,0,31,0,20,28,10,4,7,0,0,0,57,5,4,26,16,4,3,0,4,0,69,0,5,24,24,24,6,5,0,0,93,0,5,4,13,16,5,0,0,0,55
210011534,0,4,5,6,5,3,0,0,0,31,0,0,8,10,12,9,3,4,0,55,0,4,0,3,5,15,3,4,0,42,0,0,0,3,3,4,6,0,0,28,0,0,4,3,7,13,3,6,0,29,0,0,0,0,0,9,0,4,0,14,0,0,0,0,0,4,3,8,0,20,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,32,34,33,46,65,20,23,5,266,3,0,0,0,0,0,0,0,0,0,6,15,4,0,0,0,0,0,0,19,3,13,5,0,0,0,0,0,0,23,3,16,5,0,0,0,0,0,0,23,0,18,13,9,0,0,0,0,0,43,3,22,25,9,4,3,0,0,0,61,7,12,31,13,10,3,3,0,0,89,4,3,26,24,11,4,3,0,0,85,7,6,3,12,24,6,3,3,0,58
210021232,4,3,14,4,17,15,10,11,0,83,4,3,10,9,27,29,13,11,0,103,4,8,9,6,35,36,9,9,0,118,0,5,0,0,16,23,12,11,0,72,0,0,0,0,9,43,8,11,0,65,0,3,0,5,0,19,9,9,0,48,0,0,0,0,5,25,5,13,0,48,0,0,0,0,0,5,0,5,0,6,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,6,7,22,83,67,46,129,221,68,86,8,729,0,0,0,0,0,0,0,0,0,5,10,58,0,0,0,0,0,0,3,66,0,41,4,0,0,0,0,0,0,47,6,30,9,0,0,0,0,0,0,45,3,32,22,0,0,0,0,0,0,62,7,32,49,18,10,0,0,0,0,112,14,17,31,30,20,6,3,0,0,118,6,10,21,30,19,10,0,0,0,98,0,9,5,8,13,5,6,3,0,57
210021233,0,4,3,0,0,0,3,0,0,15,0,5,0,0,8,0,0,0,0,16,3,0,0,0,9,8,0,0,0,23,0,0,0,0,3,0,3,3,0,14,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,12,8,25,34,8,18,0,134,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,13,7,7,4,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,9,3,3,0,0,0,0,0,13,0,0,4,3,4,0,0,0,0,21,0,0,0,0,7,0,0,0,0,12,0,0,0,0,5,0,0,0,0,8
210021234,3,5,3,0,7,4,0,9,0,21,3,5,0,0,3,14,0,0,0,24,0,0,0,0,11,11,0,10,0,38,0,0,0,0,4,11,0,3,0,20,0,0,0,0,3,3,0,4,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,14,23,10,9,26,62,4,26,3,178,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,11,3,11,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,13,0,0,0,0,8,0,0,0,0,7,3,3,0,0,0,0,0,3,0,13
210021235,3,0,7,0,17,16,0,3,0,48,5,4,4,7,23,21,4,3,0,65,0,0,0,5,8,19,6,10,4,45,4,0,0,0,3,15,0,9,0,39,0,0,4,0,6,12,0,8,0,33,0,0,4,0,11,4,3,12,0,36,5,0,0,0,6,6,0,9,0,21,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,26,38,38,22,75,99,21,56,10,388,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,16,5,10,0,0,0,0,0,0,0,19,0,5,6,0,0,0,0,0,0,12,0,10,3,0,0,0,0,0,0,19,3,8,6,0,3,0,0,0,0,27,4,12,11,13,3,0,4,0,0,39,0,5,6,5,6,3,0,0,0,23,0,0,5,7,4,8,0,0,0,18
210031236,0,15,17,17,44,27,0,3,0,126,5,10,9,18,47,39,10,9,3,152,6,9,10,6,69,63,13,20,0,200,3,0,0,4,45,46,22,21,0,143,4,4,0,5,24,47,6,19,3,108,0,5,0,0,10,20,13,8,0,58,0,0,0,7,8,25,18,25,0,80,0,3,0,0,0,0,6,10,0,20,0,0,0,0,0,10,0,8,0,18,0,0,3,0,0,3,3,0,8,18,24,106,75,67,277,320,95,141,22,1135,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,30,4,27,0,0,0,0,0,0,0,31,4,16,9,0,0,0,0,0,0,31,3,12,6,3,0,0,0,0,0,25,0,13,19,6,0,0,0,0,0,43,0,12,22,0,10,6,0,0,0,57,0,7,19,18,10,4,0,0,0,69,0,4,3,12,21,7,3,3,0,57
