POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
212051568,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,52,20,75,182,113,296,0,0,0,4,4,3,4,0,4,9,6,11,48,21,73,0,0,0,0,0,0,609,420,1031,8,0,8,27,3,29,63,14,75,460,144,607,108,35,144,63,10,79,1647,798,2449,0,0,0,0,0,0,0,0,0,0,0,6,50,3,52,54,6,61,19,0,20,98,19,116,24,9,33,270,24,293,402,50,461,24,12,38,65,26,87,19,27,45,52,25,78,48,34,84,29,34,61,8,3,6,246,153,399,18,19,40,23,4,29,9,3,7,139,119,261,151,163,312,0,0,0,348,313,659,0,0,0,4,7,13,208,182,393,214,192,410,25,3,29,129,12,144,3,0,3,0,0,0,0,0,0,0,0
213011328,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,8,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,22,13,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,88,17,100,108,14,120,0,0,0,0,0,0,5,0,5,242,55,293,0,0,0,149,15,157,0,0,0,0,0,0,7,3,9,154,17,169,15,0,15,56,5,60,33,8,38,132,12,137,229,23,253,0,0,0,17,9,21,27,5,28,9,0,9,0,4,7,0,0,0,0,0,0,51,11,65,0,0,3,3,0,3,6,0,6,10,8,15,10,14,25,0,0,0,28,24,49,0,0,0,9,12,18,13,24,34,22,34,56,5,0,5,157,11,169,3,0,3,0,0,0,0,0,0,0,0
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,15,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,4,6,9,0,9,22,6,31,0,0,0,51,9,58,79,11,89,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,3,5,0,0,0,0,0,0,41,51,89,5,18,27,0,0,0,49,75,125,0,0,0,0,0,0,9,21,28,9,21,28,3,4,5,34,6,36,0,0,0,0,0,0,0,0,4,0,0
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,12,6,17,6,0,6,50,9,60,64,13,76,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,5,0,0,0,0,0,0,11,34,50,3,7,9,0,0,0,21,42,62,0,0,0,0,3,7,25,27,57,22,33,58,0,0,0,21,7,25,0,0,0,0,0,0,0,0,0,0,0
213011332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,16,0,0,0,3,4,9,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,23,49,0,0,0,0,3,3,0,0,0,0,0,0,5,0,5,6,0,9,9,0,10,27,7,30,7,0,7,108,9,121,147,21,165,0,0,0,3,0,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,5,18,0,8,8,4,3,7,9,0,9,101,129,228,77,150,227,0,0,0,186,289,476,0,0,0,0,0,0,77,85,159,77,85,159,6,0,6,35,0,40,0,0,0,0,0,0,0,0,0,0,0
213011333,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,4,10,8,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,0,0,15,0,15,0,0,0,66,7,67,84,7,95,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,8,0,4,7,8,13,19,0,0,0,19,20,41,0,0,0,0,0,0,17,16,25,17,16,25,5,0,5,33,3,36,0,0,0,0,0,0,0,0,0,0,0
213011334,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,16,30,0,0,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,5,0,0,0,39,30,65,6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,7,0,7,3,0,3,36,8,45,6,0,6,83,6,89,131,18,140,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,7,6,13,5,6,7,3,0,3,10,0,12,93,78,170,40,51,93,0,0,0,150,137,289,0,0,0,0,0,0,77,83,168,81,83,166,3,0,7,74,5,82,5,0,3,0,0,0,0,0,0,0,0
213011335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,3,10,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89,13,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,43,5,41,0,0,0,65,5,74,121,11,132,0,0,0,0,0,0,0,4,8,0,0,0,0,0,4,0,0,0,0,0,0,6,7,12,3,0,4,0,0,0,3,0,9,60,59,121,29,41,74,0,0,0,98,102,200,0,0,0,0,0,0,84,117,202,88,118,203,5,3,7,75,4,77,5,0,9,0,0,0,0,0,0,0,0
213011336,0,0,0,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,10,0,10,24,8,25,22,26,53,0,0,0,3,0,9,5,3,12,6,0,6,163,43,208,6,4,0,0,0,4,3,3,11,21,8,29,18,0,18,10,0,13,13,5,12,22,5,27,28,3,32,347,117,459,0,0,0,0,0,3,0,0,0,0,0,3,17,0,19,25,8,31,19,4,24,82,8,87,26,0,28,221,17,238,349,31,379,0,0,5,15,4,15,13,0,13,15,0,18,24,10,29,5,7,10,6,0,6,73,19,93,16,11,26,20,13,30,10,3,18,121,137,263,150,207,356,0,0,0,314,370,687,0,0,0,5,0,5,242,246,484,241,246,492,11,5,13,92,9,102,13,3,15,0,0,0,0,0,0,0,0
213011337,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,4,5,11,12,7,18,3,0,3,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,13,0,13,76,8,84,39,25,56,0,0,0,32,81,117,31,4,41,5,3,6,7,0,7,101,24,128,54,34,84,135,56,194,40,10,48,96,15,109,75,16,96,118,21,137,26,0,26,76,15,91,909,332,1236,0,0,0,4,0,4,3,0,3,10,0,10,43,15,56,61,15,73,39,6,43,136,22,156,65,16,78,342,37,379,585,76,660,12,0,8,56,13,69,21,3,20,18,3,20,16,15,31,26,14,37,18,14,38,159,64,226,13,11,28,70,7,78,3,0,4,39,33,75,141,124,263,0,0,5,259,180,445,0,0,0,3,5,6,71,97,167,74,98,174,14,4,18,96,6,100,5,0,5,4,3,4,0,0,0,0,0
213011338,0,0,0,43,17,61,0,0,0,0,0,0,0,0,0,4,3,9,53,17,70,9,5,10,0,0,0,0,4,4,8,0,11,15,5,17,0,0,0,29,8,38,166,46,207,872,365,1240,0,0,0,25,72,87,54,9,64,4,0,4,28,17,43,9,4,15,53,26,83,35,8,38,51,3,56,60,4,61,86,16,105,74,24,101,115,34,148,127,17,144,1756,638,2391,8,0,4,16,4,14,5,0,6,11,0,20,284,37,318,317,42,357,65,14,77,272,41,311,86,14,96,740,91,829,1163,161,1320,33,16,46,102,29,132,232,58,296,81,23,103,104,39,146,48,40,89,0,4,5,604,217,820,28,9,36,65,8,77,6,0,6,73,83,157,82,59,145,0,0,0,260,164,418,0,0,0,14,0,14,110,122,227,117,126,243,92,23,117,720,65,783,11,9,15,13,3,12,4,0,3,0,0
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,3,19,8,0,8,74,14,84,99,16,116,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,4,4,0,0,0,7,0,8,13,16,25,9,22,31,0,4,0,32,48,73,0,0,0,0,0,4,91,116,207,93,120,210,0,0,0,38,4,41,10,6,16,0,0,0,0,0,0,0,0
213011340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,13,29,44,0,3,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,33,39,70,0,0,0,3,0,3,0,0,0,0,0,3,3,0,3,8,0,10,10,0,11,33,3,37,21,3,21,172,28,203,233,35,269,0,0,0,34,6,37,6,3,7,12,0,12,7,0,7,5,8,14,0,0,0,62,23,86,8,24,35,11,4,12,20,5,23,192,252,442,394,797,1186,0,0,0,623,1081,1707,0,0,0,16,21,29,432,528,960,447,545,996,0,3,3,39,7,48,5,5,6,0,0,0,0,0,0,0,0
213011569,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,4,0,0,0,0,0,0,0,0,0,25,0,26,0,0,0,30,0,27,12,0,10,4,14,18,0,0,0,0,5,6,8,0,14,0,0,0,0,0,3,0,0,0,74,18,93,44,9,58,35,7,41,5,0,5,0,0,4,4,0,4,0,0,0,3,0,3,199,66,264,0,0,0,3,0,3,0,0,0,3,0,4,7,0,5,9,0,7,10,0,8,24,5,36,37,9,47,110,10,116,181,24,204,0,0,0,4,0,11,9,0,8,10,0,10,7,3,12,7,0,7,0,0,0,34,6,44,6,3,8,126,29,156,3,0,3,147,196,349,51,162,214,0,0,3,340,396,734,0,0,0,0,0,0,137,183,326,141,183,328,9,8,11,71,13,79,0,6,7,3,0,3,0,4,4,0,0
213011570,0,0,0,63,32,103,0,0,0,3,3,6,0,0,0,8,10,14,87,44,129,4,0,4,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,13,4,17,180,48,231,255,169,427,132,35,167,54,44,97,37,17,49,9,9,17,155,70,222,10,9,19,34,22,56,141,41,179,68,9,81,68,8,83,135,29,164,270,67,340,123,38,162,165,39,211,1844,664,2507,11,0,15,19,4,24,34,12,41,7,0,5,97,10,109,160,23,183,65,21,80,282,81,361,266,66,331,585,82,662,1190,246,1438,55,29,82,271,131,403,118,48,170,365,91,461,222,129,348,81,57,136,5,0,5,1114,477,1597,31,22,49,52,18,72,14,3,26,379,187,563,364,343,704,4,3,10,850,570,1418,5,0,0,0,3,9,149,167,318,154,176,329,119,25,145,850,180,1032,11,0,12,17,5,21,7,0,13,3,3
213021341,0,0,0,16,6,19,0,0,0,0,0,0,0,0,0,0,3,5,15,3,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,10,0,14,58,23,83,105,90,193,3,0,3,3,15,15,19,0,24,0,3,4,0,0,6,19,0,20,372,77,440,30,4,34,57,11,66,28,4,38,70,11,87,43,0,42,20,0,25,11,0,11,846,247,1094,0,0,4,6,5,10,3,0,3,16,6,18,34,3,39,63,17,76,31,5,29,330,117,448,334,31,358,325,51,376,1018,198,1218,22,17,36,26,3,33,50,11,64,41,12,51,74,69,136,21,27,48,6,6,12,243,137,381,11,7,19,32,6,39,4,0,4,31,41,70,106,129,234,8,3,10,185,187,377,0,0,0,0,8,8,164,191,356,168,198,363,66,21,85,456,63,522,167,47,218,0,0,0,9,0,10,0,0
213021342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,3,4,12,17,33,0,0,0,4,0,4,0,0,0,0,0,0,4,0,9,6,6,14,4,3,6,32,9,38,8,0,4,82,14,97,125,29,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,5,11,16,0,4,8,0,0,0,3,6,3,139,167,307,38,96,129,0,0,0,179,268,448,0,0,0,0,0,0,129,145,276,129,146,285,0,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0
213021343,0,0,0,15,5,23,0,0,0,0,0,3,0,0,0,3,0,3,18,7,26,8,0,10,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,19,6,25,75,26,97,259,206,467,5,0,6,19,28,46,13,0,16,10,5,18,13,8,17,149,20,173,28,7,40,45,18,66,24,0,23,26,3,31,50,15,69,70,30,102,91,27,122,23,3,29,919,402,1324,3,0,3,18,3,26,5,0,9,79,26,104,137,32,171,240,59,301,68,14,82,296,62,356,185,30,215,660,69,728,1200,168,1371,36,15,50,99,26,125,45,13,57,217,46,267,67,44,110,81,86,166,88,56,146,625,286,914,25,13,38,369,140,506,32,12,42,185,205,393,470,568,1030,55,54,104,1127,993,2118,0,0,0,5,3,12,241,257,497,248,260,515,114,30,142,681,113,799,0,0,0,11,5,19,0,0,0,3,0
213021344,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,7,3,13,12,5,0,5,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,10,6,13,17,5,19,11,23,32,5,5,15,9,24,30,0,0,3,14,0,19,3,4,7,11,4,13,0,5,5,3,0,5,235,21,253,27,0,29,5,6,6,188,23,213,9,0,12,8,3,12,546,115,661,0,0,0,40,0,41,0,0,0,0,0,0,3,0,3,46,3,54,53,10,65,197,23,221,433,82,509,271,34,303,953,154,1108,3,0,0,67,23,88,3,7,9,0,4,5,6,0,5,8,3,7,0,0,0,81,36,118,0,5,3,3,0,3,70,12,85,33,24,57,20,74,92,0,6,7,126,116,241,0,0,0,4,6,17,156,136,292,161,146,307,14,5,19,118,14,133,122,30,152,0,0,0,0,0,0,3,5
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,19,0,0,0,24,0,26,35,5,42,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,3,13,3,3,9,0,8,8,0,0,0,14,15,34,0,0,0,3,0,4,24,8,31,23,9,31,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
213021346,0,0,0,3,0,9,0,0,0,0,0,0,0,4,4,0,0,0,10,3,17,4,0,3,0,0,0,0,0,0,0,0,0,12,0,16,3,0,0,20,3,24,28,12,38,57,36,94,4,0,6,0,0,9,10,0,10,0,7,4,13,10,22,3,0,3,6,3,14,6,0,4,8,0,6,17,0,25,12,5,13,167,16,187,16,3,21,35,3,40,383,103,493,0,0,0,0,3,0,4,0,3,4,3,7,29,4,33,39,10,44,42,7,57,199,47,249,112,25,141,586,70,658,940,154,1099,5,0,6,25,12,35,15,9,18,21,3,23,19,11,27,8,10,14,0,0,0,83,38,121,11,8,17,13,0,15,9,0,9,159,146,305,77,160,240,6,8,10,278,322,595,0,0,0,31,35,68,270,284,549,300,316,614,9,3,12,37,7,43,27,3,26,5,0,5,3,0,4,0,6
213031347,0,0,0,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,12,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,21,84,149,63,213,16,4,20,18,28,52,19,5,24,7,0,7,9,5,18,0,0,0,6,3,4,20,5,19,6,4,9,20,0,23,18,3,21,13,0,12,31,12,43,34,6,34,420,168,581,0,0,0,0,0,0,0,0,0,0,0,0,12,6,14,13,6,15,16,6,20,94,17,113,37,9,46,201,20,224,351,53,403,3,9,14,41,0,41,3,0,12,13,0,17,33,29,57,11,9,16,0,0,0,103,41,152,17,20,37,57,14,72,15,0,22,433,349,777,144,183,330,3,5,4,672,568,1245,0,0,0,8,12,17,133,142,273,144,154,294,30,5,34,175,22,197,3,0,3,0,0,0,6,0,3,0,0
213031348,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,11,0,13,56,46,99,34,10,43,5,8,15,0,0,3,3,0,3,8,6,20,0,0,6,4,0,0,3,0,3,0,0,3,0,3,9,0,0,4,9,0,9,10,4,13,3,7,12,149,94,240,0,0,9,7,3,7,0,0,0,212,191,403,3,0,3,221,193,420,42,6,50,379,110,493,147,34,183,253,21,267,815,173,991,6,5,10,33,7,44,3,5,5,0,3,0,160,77,237,17,14,35,0,0,0,221,106,327,11,17,31,76,23,94,26,11,37,149,160,312,153,250,405,0,5,5,412,467,880,0,0,0,62,129,192,423,409,821,485,530,1019,18,5,25,100,12,113,34,22,62,10,4,12,0,0,0,0,0
213031349,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,15,43,59,0,0,0,9,13,16,0,0,0,0,0,0,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6,8,10,3,12,48,74,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7,0,7,47,8,54,10,0,10,92,16,108,153,23,183,0,0,0,0,0,0,10,11,22,0,0,0,5,0,8,16,33,51,0,0,0,35,49,84,24,45,65,6,0,6,14,0,14,110,135,244,792,1953,2741,4,13,26,949,2148,3093,0,0,3,7,9,15,352,419,776,357,426,785,8,0,3,21,6,28,7,3,13,0,0,0,0,0,0,0,0
213031350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,7,9,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,3,10,4,0,4,40,9,47,7,4,9,50,5,55,91,18,113,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,7,4,8,0,10,11,0,0,0,0,0,0,42,39,83,27,53,76,0,0,0,71,96,173,0,0,0,0,3,3,114,98,214,114,102,214,6,0,3,16,0,16,0,0,0,0,0,0,0,0,0,0,0
213031351,0,0,0,11,8,14,0,0,0,0,0,0,0,0,0,3,0,3,11,7,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,43,13,57,412,265,675,0,0,0,11,12,25,45,3,50,64,5,68,9,0,11,0,0,0,16,17,29,127,36,170,33,3,37,13,3,23,12,0,13,20,0,22,49,15,56,17,6,19,868,390,1260,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,26,0,22,29,8,37,79,11,91,48,5,56,211,13,227,372,38,409,22,15,30,78,21,100,11,3,14,36,10,40,32,26,55,34,24,60,6,0,15,218,99,317,8,9,17,67,16,76,4,0,4,80,70,146,136,80,218,11,12,21,309,188,494,0,0,0,0,3,3,70,71,143,78,70,143,74,18,96,595,74,667,19,10,26,13,0,13,0,0,0,0,3
