POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
206041127,5,0,0,0,20,29,11,21,0,74,3,0,0,0,0,8,0,0,0,11,0,0,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,6,23,23,36,21,166,163,51,72,8,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,6,3,0,0,0,18,0,0,0,0,8,6,0,0,0,14,0,0,0,0,10,8,0,0,0,14,0,0,0,0,10,4,0,0,0,16,0,0,0,0,5,9,0,0,0,12,0,0,0,0,3,6,4,6,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
206041503,104,25,64,106,884,946,292,366,11,2795,23,13,9,8,129,208,60,127,0,581,18,13,14,17,83,246,115,330,3,843,4,4,3,0,17,19,0,6,15,78,712,887,1294,1072,6640,4271,973,1339,131,17335,18,8,0,0,3,4,0,3,0,41,56,120,6,0,0,0,0,3,7,200,89,226,21,5,0,0,0,0,11,350,140,226,63,5,0,4,0,0,0,448,86,244,121,10,3,6,0,0,10,481,107,256,223,44,15,11,0,0,8,665,106,151,201,94,103,22,0,6,5,695,63,81,124,94,245,68,9,9,3,696,62,56,65,64,334,126,14,10,4,739,13,18,23,25,195,103,19,20,6,432,15,14,11,16,133,101,19,23,0,337,6,8,9,9,81,65,10,23,0,227,12,8,6,11,122,155,41,67,0,425,4,5,0,0,31,45,14,24,0,132,9,4,3,12,54,145,50,150,0,424
206041504,16,8,12,6,174,124,33,44,3,417,0,0,3,6,16,17,5,18,0,67,3,3,0,8,11,33,14,31,0,95,3,0,8,0,6,3,0,6,0,26,206,407,554,297,2046,987,165,211,38,4918,9,16,6,0,0,0,0,0,0,23,30,93,10,0,0,0,0,0,0,136,36,166,21,0,0,3,0,0,0,229,47,119,31,4,3,0,0,0,6,218,36,106,78,7,4,5,0,0,3,245,45,119,108,16,9,5,0,4,4,318,31,48,72,45,33,20,3,0,0,245,6,30,37,42,89,30,0,7,9,252,12,13,27,31,90,43,3,3,3,226,12,3,6,6,70,44,3,12,0,161,4,4,6,0,48,28,6,3,3,109,3,0,3,7,34,21,8,9,0,81,7,0,4,0,34,45,11,6,0,117,5,0,0,0,6,15,0,3,0,28,0,3,0,0,17,14,9,29,0,70
206041505,106,23,54,79,622,864,230,321,9,2306,21,4,12,14,109,183,53,114,4,511,26,14,19,10,84,254,94,311,6,818,0,10,11,7,29,31,0,11,24,113,968,1590,2213,1499,7913,5388,1057,1415,160,22203,8,8,0,0,4,0,0,0,0,23,12,62,0,0,0,0,0,0,0,84,13,83,13,0,3,0,0,0,3,115,15,75,22,0,0,0,0,0,8,122,9,48,37,3,0,3,0,0,3,111,19,52,79,16,14,4,0,0,7,180,23,42,74,35,46,15,0,0,9,242,17,33,53,39,143,71,5,7,13,371,13,17,29,36,144,86,11,7,0,358,15,16,19,18,134,107,13,21,0,345,12,9,13,11,119,109,31,29,0,334,10,4,3,14,63,69,24,23,0,212,7,0,16,16,128,184,55,70,3,487,4,3,4,4,33,49,15,33,5,145,4,6,6,5,51,140,50,136,0,404
206041506,0,0,3,0,36,30,14,29,0,118,0,0,0,0,0,3,4,9,0,17,0,3,0,4,4,11,5,3,0,22,0,0,0,0,5,0,0,0,4,8,60,164,241,147,478,369,71,99,18,1644,0,3,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,17,3,25,5,0,0,0,0,0,0,28,6,19,4,5,0,0,0,0,0,40,0,9,4,0,6,0,0,0,0,25,0,17,25,3,0,0,0,0,0,41,0,8,15,9,11,0,0,0,0,45,0,4,5,7,22,16,3,0,0,64,0,0,8,4,30,15,3,4,0,60,0,0,4,0,20,14,4,3,0,43,0,0,3,0,9,15,3,0,0,36,0,0,0,0,9,14,5,10,0,25,5,0,0,0,9,6,0,13,0,38,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,6,0,14
206041507,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,24,3,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,11,3,5,10,106,129,35,56,0,360,0,4,0,3,21,27,8,21,0,92,3,5,5,3,12,49,17,63,0,155,0,3,4,0,0,5,0,3,3,22,169,184,266,188,979,854,180,240,32,3091,8,5,3,0,0,0,0,0,0,16,24,32,7,0,0,0,0,0,0,57,32,78,6,0,0,0,0,0,5,121,29,65,13,0,0,0,0,0,0,105,33,52,27,3,3,0,0,0,3,125,38,58,56,5,8,3,0,0,0,164,32,43,46,24,17,3,0,0,0,169,16,22,33,18,77,21,5,0,5,193,22,18,13,20,93,42,7,9,0,219,15,9,16,9,54,65,6,0,0,169,11,3,8,7,46,67,13,5,0,158,0,0,0,3,35,34,10,7,0,105,0,0,5,0,31,64,18,44,0,175,3,0,0,0,10,17,10,15,0,54,4,0,0,7,15,57,17,60,0,152
206041509,7,4,3,5,52,82,29,21,0,208,0,0,0,0,10,21,3,15,0,52,0,0,0,5,10,17,5,16,0,56,0,0,0,0,0,0,0,4,5,9,78,138,161,171,739,503,109,112,10,2019,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,21,3,19,0,0,0,0,0,0,0,31,5,7,12,0,0,0,0,0,0,20,0,6,9,0,0,0,0,0,3,19,5,10,34,8,5,0,0,0,3,55,0,16,14,15,15,4,0,0,0,57,4,8,12,14,18,7,0,7,0,64,6,6,5,5,18,15,4,6,0,60,0,4,4,0,25,10,4,0,0,48,0,0,0,0,11,7,4,4,0,34,0,0,0,0,14,10,0,0,0,27,0,3,0,3,9,14,10,20,0,61,0,0,0,0,0,3,0,7,0,19,0,0,0,0,8,5,3,21,0,39
206041510,0,5,5,0,18,17,0,19,0,69,0,0,0,0,3,5,4,0,0,14,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,5,25,57,105,67,270,191,38,57,3,825,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,14,0,5,3,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,13,0,6,3,0,0,0,0,0,0,7,0,5,3,0,7,0,0,0,0,17,0,10,0,0,10,6,0,0,0,26,0,0,0,3,4,15,0,0,0,23,0,0,0,0,11,12,0,0,0,29,0,5,3,0,0,3,0,3,0,17,0,0,3,0,3,3,0,5,0,19,0,0,0,0,7,6,3,9,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4
206051128,7,9,3,9,23,65,12,26,0,159,0,3,0,4,10,11,0,5,0,37,0,5,0,0,4,26,12,32,0,73,0,0,4,4,3,0,0,5,0,10,73,271,292,183,641,493,98,137,12,2202,0,0,0,0,0,0,0,0,0,4,6,30,0,0,0,0,0,0,0,38,6,21,4,0,0,0,0,0,0,26,12,26,8,0,0,0,0,0,0,51,0,20,13,0,0,0,0,0,0,41,8,18,23,3,4,6,0,0,0,68,6,9,28,10,10,4,0,0,4,70,0,16,11,11,22,23,0,3,0,92,4,5,15,10,37,25,0,9,4,115,6,3,0,8,29,30,7,4,0,94,0,3,0,4,22,37,15,5,0,89,0,0,6,0,18,21,3,11,0,63,0,6,5,3,26,41,21,32,0,130,0,0,0,0,7,15,4,12,0,29,0,0,0,4,12,24,18,28,0,88
206051129,0,0,0,0,6,10,0,3,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,45,38,32,31,29,11,15,3,216,0,0,0,0,0,0,0,0,0,0,3,17,3,0,0,0,0,0,0,24,3,13,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,14,0,12,6,0,0,0,0,0,0,16,0,13,14,0,0,0,0,0,0,31,3,8,8,5,4,0,0,0,0,17,0,6,3,4,10,0,0,5,0,30,4,4,0,3,6,9,0,0,0,21,0,0,0,0,10,4,0,0,0,15,0,0,0,0,4,3,0,0,0,14,3,0,0,3,0,0,0,4,0,11,0,0,0,0,6,6,0,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7
206051130,0,5,0,6,9,15,5,10,0,44,0,3,0,0,0,5,0,4,0,16,0,4,0,0,5,5,0,9,0,22,0,0,0,0,0,0,0,0,0,0,16,89,89,33,116,95,23,43,0,504,0,0,0,0,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,33,0,25,5,0,0,0,0,0,0,32,7,18,11,0,0,0,0,0,0,36,3,13,6,0,0,0,0,0,0,19,0,10,15,3,0,6,0,0,0,40,0,9,11,6,3,0,0,0,0,34,4,0,4,9,21,6,0,0,0,44,5,0,3,5,13,4,5,3,0,25,0,0,0,0,8,7,4,3,0,24,0,7,0,0,8,6,3,4,0,26,0,0,0,0,10,6,3,3,0,20,0,0,4,0,5,12,0,5,0,24,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,10,4,3,0,18
206051134,0,4,0,4,0,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,13,71,60,27,61,43,17,13,6,304,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,36,4,15,0,0,0,0,0,0,0,22,0,20,14,0,4,0,0,0,0,36,0,12,19,4,3,0,0,3,0,48,3,15,13,7,6,4,0,0,0,44,0,3,6,6,12,8,0,0,0,38,0,0,0,3,9,8,0,0,0,27,0,3,0,0,8,4,0,10,0,27,0,0,0,0,7,0,0,6,0,11,0,0,0,0,3,0,0,0,0,11,0,4,0,0,0,7,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,8,0,8
206051511,8,3,13,6,76,141,53,88,0,388,0,5,3,4,14,18,8,27,0,82,0,0,7,3,13,22,9,27,0,76,0,3,3,0,6,3,0,0,0,20,118,238,412,254,1215,1160,272,418,34,4119,0,0,4,0,0,0,0,0,0,3,10,26,0,0,0,0,0,0,6,43,0,34,3,0,0,0,0,0,5,48,10,27,9,0,0,0,0,0,0,44,7,15,19,3,0,0,0,0,0,46,9,21,47,5,6,3,0,0,0,91,8,17,33,23,23,4,3,0,0,113,3,6,19,13,74,49,9,8,3,196,12,8,15,13,78,77,23,13,0,237,3,0,9,3,73,71,12,12,0,189,0,4,6,8,62,83,22,17,0,204,6,3,0,3,50,56,14,28,0,157,3,6,6,8,48,99,31,49,4,250,0,0,0,0,5,22,8,19,0,52,0,0,0,0,11,30,12,35,0,85
206051512,3,0,8,9,48,102,34,46,0,259,0,3,0,8,7,24,9,17,0,65,0,4,0,6,13,20,5,26,0,75,0,0,0,0,0,0,0,0,0,10,115,279,354,242,964,947,167,186,15,3276,3,4,0,0,0,0,0,0,0,5,9,29,0,0,0,0,0,0,4,35,7,53,6,0,0,0,0,0,0,70,5,46,13,0,0,4,0,3,3,78,0,58,38,0,3,0,0,0,4,100,7,45,57,7,6,0,4,0,0,131,12,27,38,20,22,11,0,5,0,128,18,16,27,13,48,24,4,3,4,152,6,8,14,16,67,57,14,14,0,193,0,5,4,3,53,45,18,30,0,165,7,0,0,10,40,51,13,18,0,137,3,0,0,6,22,34,4,13,0,77,5,4,4,6,50,73,27,41,3,207,0,0,4,0,6,14,9,19,0,51,3,4,3,4,11,39,12,46,0,116
206051513,0,0,0,4,23,22,3,13,0,71,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,7,14,104,99,73,256,160,28,48,0,779,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,22,0,4,11,5,5,0,0,0,0,31,0,3,15,10,19,7,0,0,0,59,0,4,5,5,17,10,0,0,0,40,0,0,0,0,18,18,0,3,0,44,0,0,0,3,13,13,7,3,0,40,0,0,0,0,0,5,0,0,0,13,0,6,0,0,0,7,4,6,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,9,0,26
206051514,5,0,0,0,19,33,14,18,0,96,0,5,0,6,5,9,0,4,0,24,0,0,6,0,3,8,3,6,0,19,0,0,0,0,5,0,0,0,0,4,29,110,132,82,339,207,56,73,5,1031,0,0,0,0,0,0,0,0,0,3,13,38,0,0,0,0,0,0,0,45,10,43,5,0,0,0,0,0,0,61,0,28,9,5,0,0,4,0,0,44,8,16,10,3,0,0,0,0,0,42,5,19,23,10,4,0,0,0,0,66,5,9,16,8,12,5,0,0,0,61,0,4,8,10,21,15,0,3,0,63,0,7,10,4,28,6,0,0,0,58,0,0,6,0,15,17,0,4,0,50,0,5,0,0,7,4,0,6,0,27,0,0,0,0,3,4,0,5,0,10,0,0,3,5,6,16,4,5,0,30,0,0,0,0,5,0,0,5,0,6,0,0,5,0,0,7,4,11,0,29
206061135,0,5,3,3,16,13,4,4,0,48,0,0,3,0,6,4,0,0,0,11,0,3,0,0,4,7,0,3,0,19,0,0,0,0,0,0,0,0,0,4,34,118,130,66,195,125,20,31,3,723,0,6,0,0,0,0,0,4,0,9,11,35,0,0,0,0,0,0,0,48,12,50,11,0,0,0,0,0,0,68,10,54,13,0,0,0,0,0,0,79,12,55,15,3,0,0,0,0,0,93,16,38,37,0,5,5,0,0,3,104,14,28,30,10,11,3,0,0,0,95,10,12,23,16,15,16,0,5,0,90,10,11,11,8,25,17,3,4,0,89,3,4,4,6,13,16,8,4,0,54,0,0,0,3,6,13,5,8,0,39,3,3,0,0,7,7,4,12,0,32,0,4,0,0,0,16,3,10,0,43,0,0,3,0,0,0,6,5,0,21,0,4,3,4,7,9,0,32,0,58
206061136,3,6,0,0,7,18,11,8,0,55,0,0,5,0,0,0,0,0,0,6,0,0,4,0,3,3,4,4,0,19,0,0,0,0,0,0,0,0,3,4,50,201,183,126,260,242,36,35,9,1145,0,5,0,0,0,0,0,0,0,10,15,65,0,0,0,0,0,0,0,77,9,54,7,0,0,0,0,0,0,66,11,56,13,0,0,0,0,0,0,87,13,34,26,6,6,0,0,0,0,79,11,48,56,15,5,0,0,0,4,140,10,16,36,18,23,6,0,0,0,116,4,21,31,18,39,10,0,4,5,132,4,8,5,16,38,35,4,4,0,108,0,5,7,6,24,17,7,3,0,74,5,0,0,0,17,20,0,10,0,61,0,0,0,0,7,8,3,5,0,26,0,4,0,0,5,17,3,13,0,40,0,0,0,0,3,3,0,6,0,14,0,0,0,3,3,5,3,8,6,25
206061138,0,0,4,0,8,6,0,8,0,25,0,0,0,4,0,4,0,0,0,9,6,11,7,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,17,97,78,54,93,82,13,28,4,474,0,3,0,0,0,0,0,0,0,4,3,29,0,0,0,0,0,0,0,33,9,18,5,0,0,0,0,0,0,28,8,20,4,0,0,0,0,0,0,32,3,21,13,0,0,0,0,0,0,40,0,17,25,5,0,0,0,0,0,57,8,8,15,5,7,0,0,0,0,42,5,7,7,5,17,10,0,0,0,50,0,0,8,3,12,4,5,0,0,34,0,0,0,0,10,4,0,0,0,24,0,6,0,4,0,0,5,4,0,24,0,7,3,0,0,3,0,6,0,14,0,5,3,5,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,10,0,9,0,27
206061515,0,3,0,3,9,17,3,6,0,46,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,4,21,109,90,51,212,157,34,31,4,710,0,0,0,0,0,0,0,0,0,0,5,13,7,0,0,0,0,0,0,19,3,33,10,0,0,0,0,0,0,44,3,28,12,0,4,0,0,3,0,44,3,23,22,0,0,0,0,0,0,53,5,12,32,10,3,4,0,0,0,72,4,15,19,11,14,0,0,0,0,66,0,5,5,15,28,14,5,7,3,79,0,0,5,11,25,19,9,5,0,70,0,5,0,0,18,24,0,3,0,53,6,5,0,0,16,18,4,4,0,52,0,0,0,0,7,5,0,4,0,17,5,0,0,0,5,11,8,10,0,36,0,0,0,0,4,0,0,7,0,14,0,0,0,4,0,3,4,15,0,31
206061516,0,0,0,4,8,16,4,3,0,39,0,0,0,0,0,3,0,0,0,10,0,0,0,0,5,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,34,100,93,57,187,120,18,29,6,640,0,0,0,0,0,0,0,0,0,4,3,42,0,0,0,0,0,0,0,48,13,57,3,0,0,0,0,0,0,80,15,48,9,4,0,0,0,0,0,75,11,43,20,0,3,0,0,0,0,79,8,31,38,4,4,3,0,0,0,86,16,25,21,15,12,5,0,0,0,98,4,11,11,11,29,12,3,0,0,83,9,4,3,9,23,20,4,5,3,79,3,6,4,3,18,15,0,3,0,53,0,0,0,0,16,23,0,5,0,55,0,6,3,0,3,6,3,7,0,24,0,0,0,0,11,12,7,8,0,33,0,5,0,0,0,5,0,5,0,17,0,5,0,0,0,12,0,13,0,33
206071139,6,3,0,0,26,28,15,30,0,107,0,0,0,0,0,3,0,7,0,16,0,0,0,0,0,3,4,10,0,19,0,0,0,0,0,0,0,0,0,9,63,153,190,155,531,315,83,103,13,1609,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,34,6,14,0,0,0,0,0,0,0,25,3,25,10,4,0,0,0,0,0,44,4,26,15,0,0,0,0,0,0,42,6,14,21,9,0,6,0,0,0,60,6,8,20,11,11,7,0,4,0,66,0,10,9,12,21,8,0,0,0,73,4,5,5,5,22,23,3,0,0,81,4,4,5,0,14,19,5,8,0,53,0,0,0,0,17,23,0,5,0,50,0,0,0,0,10,11,9,3,0,33,4,0,0,0,13,18,0,3,0,45,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,4,5,11,0,20
206071140,0,5,0,0,3,3,0,4,0,14,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,47,33,13,44,23,5,9,0,182,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,18,0,10,3,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,6,0,3,5,5,4,0,0,0,0,15,0,0,0,6,7,4,0,0,0,17,0,0,0,0,5,5,4,0,0,18,0,0,0,0,8,8,6,4,0,23,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,6,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12
206071141,0,5,5,4,23,42,9,21,0,107,0,0,0,0,0,0,5,10,0,22,0,0,6,0,5,7,4,10,0,27,0,0,0,0,4,0,0,0,3,7,60,155,182,152,458,290,71,98,12,1476,0,0,0,0,0,0,0,0,0,3,10,34,0,0,0,0,0,0,0,38,12,31,4,0,0,0,0,0,0,46,8,31,4,0,0,0,0,3,0,49,10,23,13,0,0,0,3,0,0,55,5,30,33,10,7,4,0,0,0,90,9,13,23,22,13,7,0,0,0,79,0,11,17,14,28,14,4,4,0,86,3,6,8,8,54,28,0,3,0,113,4,4,3,0,32,28,5,3,0,79,3,3,0,0,22,25,8,4,0,79,0,0,0,4,16,16,9,8,0,54,0,0,5,0,23,31,13,15,0,90,0,0,0,0,0,7,0,0,0,16,0,0,3,0,0,5,3,11,0,21
206071142,4,0,7,3,24,22,6,4,0,84,0,3,0,0,0,4,0,7,0,12,0,0,0,0,5,3,0,5,0,14,0,0,0,0,0,5,4,0,0,14,57,243,281,204,372,316,47,73,11,1603,0,3,0,0,0,0,0,4,0,4,3,41,0,0,0,0,0,0,0,48,7,44,0,0,0,0,0,0,4,60,10,33,14,4,0,5,0,0,0,62,12,40,28,0,0,0,0,0,0,82,11,48,51,8,4,5,0,0,4,128,15,32,46,16,20,3,0,6,0,134,5,12,18,20,24,6,0,0,0,90,0,11,8,4,34,16,0,9,0,86,0,0,5,6,21,12,3,6,0,53,5,0,0,3,14,21,4,3,0,60,0,0,0,0,4,7,3,4,0,17,0,0,3,5,3,12,4,6,0,41,0,0,0,0,0,6,0,5,0,18,0,0,0,0,0,7,6,8,0,16
206071143,0,0,0,0,0,3,5,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,11,73,59,37,88,60,16,19,0,368,0,5,0,0,0,0,0,0,0,3,5,48,0,0,0,0,0,0,0,53,4,28,0,0,0,0,0,0,0,32,0,15,4,0,0,0,0,0,0,17,0,18,21,0,0,0,0,0,0,35,3,8,14,8,5,0,0,0,0,29,0,12,12,5,11,0,0,4,0,39,3,3,0,3,9,8,3,3,0,36,3,0,0,3,3,13,4,0,0,26,0,0,0,0,4,6,0,0,0,10,0,0,0,0,3,0,5,3,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
