POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,3,14,5,12,13,0,0,45,0,0,3,7,10,0,0,0,24,0,0,0,6,9,5,0,0,18,0,0,0,3,12,4,0,0,20,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,0,3,0,13,47,68,94,94,23,0,338,0,0,0,0,3,0,0,0,4,56,3,0,4,0,4,0,0,64,29,9,7,5,5,16,4,5,77,6,8,6,5,14,14,11,0,76,3,9,17,16,14,23,11,0,96,9,17,21,14,15,31,16,0,129,6,12,22,19,24,28,3,0,117,3,12,25,17,24,26,5,0,114,0,6,16,24,19,25,8,0,98,0,0,12,5,4,12,4,0,36,0,6,5,0,11,3,0,0,24,0,0,6,5,0,0,0,0,15,0,0,12,6,4,3,0,0,26,0,0,0,0,0,0,0,0,6,0,0,0
205041094,0,7,0,9,15,0,0,37,0,0,7,14,11,11,0,0,53,0,0,6,12,14,0,0,0,41,0,0,18,22,22,20,5,0,87,0,0,3,15,12,7,0,0,34,0,0,10,26,19,20,0,0,82,0,0,0,0,0,4,0,0,7,5,7,68,112,98,96,18,0,410,3,0,3,0,0,0,0,0,5,4,0,0,0,0,0,3,0,11,3,0,0,0,4,4,0,0,11,0,5,0,3,0,7,0,0,17,0,0,3,5,5,3,0,0,29,0,6,8,3,10,3,5,0,23,4,5,4,8,11,5,0,0,30,0,3,3,7,19,6,0,0,35,0,3,15,9,9,12,0,0,39,0,0,11,8,8,11,0,0,37,0,0,7,15,8,11,5,0,42,0,0,13,9,9,0,0,0,40,0,0,15,19,14,7,7,0,68,0,0,5,13,3,0,0,0,23,0,0,3
205041095,0,3,5,3,10,0,0,22,0,4,3,9,7,0,0,0,26,0,3,0,3,3,9,0,0,20,0,4,13,8,11,16,4,0,50,0,0,0,12,13,11,3,0,37,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,5,5,16,43,56,72,86,16,0,296,0,0,0,0,0,0,0,0,4,49,3,0,0,3,3,0,0,57,11,4,0,3,3,15,0,0,34,3,3,5,6,4,12,0,0,40,5,4,5,3,6,14,0,0,37,3,6,4,15,15,17,3,0,66,0,8,27,9,18,18,3,0,90,4,7,20,14,14,6,3,0,71,0,0,8,8,11,5,0,0,41,0,0,6,4,7,5,0,0,21,0,0,4,5,3,6,0,0,18,0,0,8,8,0,0,0,0,24,0,0,5,10,6,4,0,0,30,0,0,9,4,9,4,0,0,21,0,0,0
205041096,0,23,33,35,40,12,0,144,0,0,15,22,37,35,0,0,111,0,0,17,32,36,35,9,0,127,0,6,19,30,34,38,4,0,135,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,7,5,38,164,216,267,272,60,0,1022,6,0,0,0,0,5,0,0,7,43,4,0,0,3,0,3,0,54,25,8,6,3,0,15,0,0,66,10,6,9,7,13,11,3,0,57,7,8,12,10,9,12,9,0,67,7,13,28,17,26,13,8,4,115,0,14,21,19,20,21,5,0,106,3,7,28,23,23,28,11,0,120,3,6,20,24,19,17,0,0,91,0,4,20,17,22,16,3,0,81,0,7,20,18,27,15,3,0,84,0,0,15,19,18,17,0,0,63,0,0,11,28,37,32,0,0,105,0,0,0,0,0,0,0,0,3,0,0,0
205041098,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,3,10,0,0,40,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,7,0,0,10,4,0,0,0,4,3,0,0,10,0,0,0,0,3,0,3,0,9,0,0,6,0,0,0,0,0,4,0,0,5,0,4,4,0,0,7,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
205041493,0,9,10,11,15,0,0,46,0,3,5,9,4,3,0,0,29,0,0,4,9,8,6,0,0,20,0,0,9,6,13,7,3,0,31,0,0,3,4,3,5,0,0,14,0,0,0,4,7,4,0,0,17,0,0,0,0,0,0,0,0,3,20,36,75,103,82,98,24,0,435,5,0,0,0,0,0,0,0,10,100,8,3,0,0,8,0,0,112,41,6,3,6,4,6,0,0,73,16,5,11,3,11,8,0,0,59,10,5,12,14,5,5,5,0,65,7,6,11,13,11,18,8,0,75,7,18,19,15,12,7,0,0,82,0,14,18,20,14,20,4,0,92,6,0,23,21,24,10,0,0,75,0,0,10,7,8,3,0,0,41,0,0,12,0,9,4,0,0,36,0,0,0,8,0,5,0,0,9,0,0,3,9,9,0,0,0,15,0,0,0,6,0,0,0,0,6,0,0,0
205041494,0,5,4,6,5,0,0,21,0,3,4,9,12,9,3,0,26,0,0,5,9,9,3,4,0,36,0,0,5,11,14,11,0,0,42,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,14,43,37,60,50,22,0,227,0,4,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,17,4,0,0,0,0,10,0,0,14,0,0,4,5,6,7,0,0,28,0,0,9,4,9,8,0,0,32,0,5,5,4,11,18,0,0,53,0,0,10,18,10,13,4,0,60,0,9,5,14,10,17,3,0,59,0,5,8,6,11,5,0,0,35,0,0,7,0,8,10,0,0,28,0,0,0,4,4,0,0,0,11,0,0,0,5,3,0,0,0,18,0,0,3,4,7,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,5,4,4,3,7,0,0,18,0,0,0,0,3,0,0,0,10,0,0,0,3,0,6,0,0,12,0,0,0,8,0,5,0,0,17,0,0,0,5,6,0,0,0,9,0,0,0,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,9,20,33,36,37,8,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,6,0,0,4,3,0,5,0,0,16,0,3,7,3,0,7,0,0,27,0,3,8,16,11,9,0,0,41,0,3,8,6,8,13,0,0,37,0,0,0,3,0,4,0,0,16,0,0,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,10,0,0,3,0,0,6,0,0,12,0,0,6,7,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
205051101,3,18,9,18,17,3,0,72,0,5,9,8,11,20,4,0,52,0,0,5,11,9,11,0,0,34,0,0,3,8,3,12,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,10,24,75,69,77,116,40,0,416,0,0,0,5,0,0,0,0,7,48,0,0,4,0,4,0,0,51,10,4,4,5,0,0,0,0,23,4,5,5,0,9,8,3,0,38,8,3,3,10,6,12,5,0,41,8,13,8,17,7,9,13,0,66,3,10,9,13,16,24,9,0,84,0,21,45,13,32,12,11,0,141,3,4,30,18,14,13,3,0,98,0,3,9,4,14,0,0,0,41,0,6,4,3,4,7,5,0,32,0,0,0,0,0,4,0,0,14,0,0,7,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
205051102,0,4,3,6,5,0,0,17,0,0,0,0,4,0,0,0,15,0,0,0,0,4,0,0,0,8,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,17,17,31,20,10,0,105,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,3,4,3,0,0,0,0,13,0,0,3,0,0,3,3,0,14,5,3,6,6,0,3,0,0,26,0,6,4,0,3,5,0,0,23,0,3,7,11,3,3,0,0,32,0,3,8,9,6,4,3,0,42,0,0,4,3,0,7,0,0,11,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
205051103,0,9,3,7,6,0,0,32,0,0,0,7,3,6,0,0,18,0,0,0,0,0,4,0,0,9,0,0,7,6,4,0,0,0,24,0,0,0,6,4,4,0,0,15,0,0,0,5,4,5,0,0,14,0,0,0,0,0,0,0,0,3,7,20,34,50,66,75,22,5,281,4,0,0,0,0,0,0,0,6,63,0,0,3,3,5,0,0,78,25,4,5,0,7,5,4,0,53,10,5,6,4,5,6,0,4,37,5,7,3,11,9,14,9,0,53,0,14,14,19,17,22,7,0,91,6,9,13,16,29,21,8,0,97,9,13,21,30,23,25,6,0,117,0,3,12,9,8,20,4,0,61,0,3,3,8,12,6,4,0,35,0,0,8,3,3,6,0,0,24,0,0,9,5,3,6,0,0,19,0,0,11,13,3,4,0,0,32,0,0,3,3,4,0,0,0,10,0,0,3
205051104,0,9,4,7,3,4,0,16,0,0,0,4,3,6,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,18,21,29,26,10,0,109,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,21,4,0,3,3,0,3,0,0,24,0,3,0,0,0,5,0,0,6,0,0,0,0,5,8,0,0,17,0,5,3,0,9,9,5,0,33,0,8,8,8,4,10,5,0,38,0,12,6,10,10,10,0,0,46,6,3,8,11,7,12,0,0,43,0,0,4,4,3,3,0,0,10,0,0,3,0,5,3,0,0,11,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011106,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,19,20,16,7,0,98,6,4,0,0,0,0,0,0,3,19,4,0,0,0,4,0,0,25,18,4,0,0,0,0,0,0,24,3,10,3,0,3,0,0,0,19,0,8,4,4,7,4,0,0,25,0,9,18,5,0,3,0,0,32,0,11,14,5,0,5,0,0,32,0,3,11,10,3,0,0,0,39,0,5,13,5,3,0,0,0,23,0,0,9,0,0,0,0,0,12,0,0,0,4,0,0,0,0,11,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011107,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,13,10,7,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,3,6,0,0,0,0,0,0,13,0,3,0,3,0,0,0,0,9,0,7,6,0,0,3,0,0,17,0,4,0,0,0,0,0,0,15,0,5,5,4,6,5,0,0,24,0,0,0,0,6,3,0,0,11,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,18,8,0,39,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,11,0,0,3,0,0,3,0,0,7,0,0,3,0,6,0,0,0,7,0,0,0,0,5,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0
206011495,0,7,3,3,15,3,0,35,0,0,3,3,12,13,3,0,37,0,0,3,6,9,18,4,0,42,0,0,0,3,4,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,38,55,68,96,29,7,327,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,0,17,10,3,0,0,0,0,0,0,15,0,5,8,0,6,3,3,0,20,0,8,6,0,0,9,0,0,27,0,10,13,4,10,4,0,0,45,0,8,5,3,13,6,0,0,41,0,8,20,5,7,13,3,0,56,0,4,8,4,5,0,0,0,20,0,0,3,3,4,5,0,0,11,0,0,3,5,0,0,0,0,8,0,0,4,0,4,0,0,0,6,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
206011496,0,3,5,3,6,3,0,17,0,0,3,5,0,0,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,36,106,69,52,59,18,0,342,3,0,0,0,3,0,0,0,7,45,3,3,3,3,0,5,0,56,19,10,9,3,4,5,0,0,49,10,16,8,9,7,4,5,0,58,5,26,16,7,7,16,7,0,78,3,19,29,11,17,13,3,0,95,5,16,33,17,18,9,5,0,105,0,9,35,13,22,18,0,0,103,0,5,23,15,17,7,0,0,72,0,0,6,3,11,4,0,0,31,0,0,7,4,4,0,0,0,19,0,0,4,3,0,0,0,0,9,0,0,3,8,3,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
206011497,0,0,0,5,5,3,0,6,0,0,0,0,6,0,0,0,7,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,42,27,42,42,10,4,184,4,0,0,0,0,0,0,0,4,17,4,0,0,0,0,0,0,21,13,3,4,0,13,3,0,0,35,0,6,7,8,4,6,3,4,28,0,8,11,5,7,10,0,4,38,0,14,16,6,11,8,0,0,56,0,10,17,3,10,3,4,0,43,0,10,15,6,7,9,0,0,43,0,0,9,4,5,4,0,0,24,0,0,4,3,0,7,0,0,16,0,4,3,0,0,3,3,0,11,0,0,0,7,0,0,0,0,11,0,0,4,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
206011498,0,0,4,0,0,0,0,7,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,19,9,13,4,0,66,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,12,5,3,3,0,0,0,0,0,6,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,15,0,5,0,0,10,0,0,0,14,0,3,0,0,9,11,0,0,21,0,0,7,6,9,9,0,0,24,0,0,0,0,6,6,0,0,7,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021110,0,0,10,4,10,4,0,30,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,70,54,56,75,11,4,311,0,0,0,0,0,0,0,0,3,18,4,0,0,0,0,0,0,23,11,3,0,0,3,5,0,0,24,9,8,3,0,4,0,4,0,24,8,14,7,0,0,0,0,0,32,0,4,13,9,3,6,0,0,39,0,0,12,5,10,8,0,0,41,0,8,15,10,10,9,0,0,50,0,5,15,7,15,6,0,0,44,0,0,0,8,0,4,0,0,13,0,0,0,4,3,3,0,0,13,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
206021112,0,7,0,9,3,3,0,22,0,0,0,0,0,4,0,0,11,0,0,0,0,0,4,0,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,26,64,37,63,56,12,0,261,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,43,12,0,4,0,4,4,0,0,27,5,9,4,0,0,4,0,0,22,0,11,16,0,3,3,0,0,34,5,3,24,10,9,7,8,0,64,3,9,18,7,12,7,5,0,55,0,5,19,4,10,9,10,0,54,0,5,13,8,11,8,3,0,46,0,0,5,0,8,0,0,0,19,0,0,9,4,5,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
206021499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,20,0,3,0,41,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,0,26,6,6,0,0,3,0,0,0,16,4,6,0,0,0,0,0,0,9,0,5,9,0,0,3,0,0,19,5,10,8,0,0,3,3,0,21,0,3,4,4,3,5,0,0,23,0,6,8,3,0,0,3,0,22,0,0,10,3,3,3,0,0,19,0,0,0,0,0,7,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021500,0,5,0,5,8,0,0,14,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,37,15,14,18,10,0,104,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,15,4,3,8,0,3,0,4,0,26,0,3,7,3,4,0,0,0,22,0,13,12,3,4,3,3,0,40,0,5,10,5,10,10,0,0,36,0,0,7,8,4,4,0,0,26,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,8,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031113,0,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,18,13,20,17,3,0,91,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,7,0,6,11,4,0,0,0,0,21,0,0,7,7,0,0,0,0,17,0,0,10,0,0,7,0,0,18,0,3,9,3,0,3,0,0,18,0,0,5,4,0,0,0,0,10,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
