POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
210031538,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,7,3,6,0,0,0,18,0,0,5,8,0,5,0,0,17,0,0,9,10,6,3,0,0,30,0,3,8,8,9,4,0,0,28,0,0,8,7,8,0,6,0,21,0,0,8,5,5,4,0,0,21,0,0,0,0,8,5,0,0,18,0,0,9,14,14,11,3,0,47,0,0,0,5,5,0,0,0,19,0,0,6,5,6,3,0,0,17,0,0,4,0,0,0,0,0,3,0,7,63,68,70,39,6,3,255,0,0,0,5,0,0,0,0,9,5,3,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,12,0,0,8,3,0,0,0,0,13,0,0,0,8,0,4,0,0,12,0,4
210041240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,7,0,0,3,0,0,7,0,0,6,0,0,0,3,0,0,3,3,13,0,0,0,5,5,5,0,0,14,0,0,4,3,3,12,4,0,28,0,0,10,3,0,4,5,0,19,0,0,3,12,5,8,0,0,31,0,0,0,9,3,0,4,0,15,0,0,0,13,11,6,0,0,36,0,0,0,4,5,0,0,0,9,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,22,55,46,44,23,8,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,15,0,0,0,4,0,5,0,4,14,0,0
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,4,0,10,0,0,5,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,0,4,3,6,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,18,9,12,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0
210041540,0,0,0,0,0,0,4,0,9,3,0,0,0,5,0,0,0,7,0,0,4,3,0,3,4,0,7,4,0,3,3,0,0,3,0,14,0,4,3,0,8,4,5,0,21,0,5,8,12,3,3,0,0,37,0,9,6,14,8,9,7,0,55,0,7,22,16,13,7,0,0,70,0,8,20,17,19,11,0,0,88,0,7,22,21,18,7,5,0,85,0,4,18,29,21,12,3,0,84,0,0,8,14,9,16,0,0,51,0,0,23,35,50,18,11,0,136,0,0,0,10,16,0,0,0,26,0,0,0,8,7,9,4,0,25,0,0,0,0,0,0,0,0,9,19,46,141,189,183,108,36,4,717,0,0,4,3,0,5,0,0,7,3,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,3,7,8,0,0,0,0,23,0,0,7,7,0,0,0,0,15,0,4
210041541,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,10,0,0,4,6,0,0,0,0,11,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,3,7,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0,6,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,12,22,17,26,14,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
210051242,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,4,8,4,0,0,18,0,7,7,4,6,4,0,0,34,0,0,11,8,10,4,0,0,39,0,9,25,22,13,12,0,0,77,0,9,29,29,22,26,4,0,113,0,6,31,38,31,17,3,0,128,0,6,39,43,39,24,0,0,145,0,0,37,42,38,32,0,0,158,0,0,58,139,119,74,7,0,400,0,0,4,38,47,21,3,0,118,0,0,5,42,76,40,6,4,177,0,0,3,0,5,3,0,0,15,11,38,262,413,414,262,35,4,1432,0,0,0,0,0,0,0,0,3,10,6,0,4,0,0,0,0,21,0,11,6,3,5,0,0,0,30,4,4,3,0,3,4,0,0,18,0,6,10,11,5,5,4,0,35,0,8
210051243,0,0,9,8,10,7,0,0,24,0,0,0,0,0,0,0,0,4,3,0,3,5,3,4,0,0,19,0,0,7,0,6,4,3,0,24,0,10,5,12,10,10,4,0,55,0,11,9,18,21,17,7,0,78,3,19,18,32,25,26,6,0,123,4,22,65,59,59,31,11,0,254,0,15,110,112,96,60,19,0,411,0,5,90,103,100,78,17,3,397,0,3,85,127,130,99,20,3,468,0,0,56,93,96,80,19,0,351,0,0,96,249,248,157,35,0,790,0,0,24,69,95,45,14,0,246,0,0,17,76,176,116,16,3,406,0,0,9,9,12,6,3,0,37,14,93,596,969,1084,740,176,27,3694,0,0,8,9,3,0,0,0,12,0,5,0,7,0,0,0,0,11,0,3,3,0,0,0,0,0,15,0,3,6,3,8,0,0,0,20,0,10,11,7,4,3,3,0,36,0,13
210051245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,11,0,0,0,0,0,5,0,0,6,0,3,0,5,9,0,0,0,23,0,3,3,4,7,0,0,0,16,0,9,10,5,4,5,3,0,37,0,0,15,17,9,7,0,0,54,0,3,12,15,10,5,0,0,45,0,0,9,5,22,12,5,0,57,0,0,5,14,11,8,0,0,42,0,0,11,32,28,13,6,0,81,0,0,0,9,15,8,0,0,29,0,0,0,9,14,9,3,0,36,0,0,0,0,5,0,0,0,6,4,20,74,122,131,75,31,4,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14,0,0,3,0,0,4,0,0,7,0,0,3,0,3,6,0,0,12,0,3
210051246,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,3,14,0,0,0,0,3,0,0,0,11,0,4,4,3,4,5,3,0,15,0,0,3,7,10,3,3,0,27,0,0,6,9,8,3,0,0,28,0,0,8,9,4,9,5,0,34,0,0,3,15,9,7,0,0,32,0,0,5,7,11,3,0,0,28,0,0,4,15,21,12,0,3,54,0,0,0,3,7,7,3,0,23,0,0,0,6,9,6,5,0,28,0,0,0,0,0,0,0,0,7,0,12,45,82,80,66,22,6,315,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,7,0,0,4,3,0,3,0,0,9,0,0,0,3,3,0,0,0,12,0,4,3,4,0,4,0,0,13,0,0
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,5,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,14,10,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
210051248,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,3,3,3,3,0,0,0,22,0,9,15,3,3,3,3,0,37,0,12,16,14,5,6,0,0,57,0,8,31,40,23,17,0,0,122,0,11,41,53,29,12,0,0,141,0,3,54,50,51,19,0,0,177,0,0,31,43,61,31,4,0,173,0,0,69,150,153,77,3,0,453,0,0,8,48,46,26,5,0,120,0,0,7,71,105,62,5,0,249,0,3,0,0,3,0,0,0,15,3,52,276,487,483,260,29,0,1595,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,10,0,0
210051250,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,4,0,0,0,3,0,4,0,0,5,3,4,3,0,0,20,3,5,18,15,10,8,0,0,54,0,8,19,21,21,10,0,0,80,0,4,23,30,18,13,3,0,85,0,0,14,37,20,14,0,0,89,0,0,5,20,23,12,3,0,63,0,0,19,51,48,33,8,0,153,0,0,0,9,7,10,0,0,25,0,0,3,23,29,20,6,0,78,0,0,0,0,4,0,0,0,6,4,21,113,209,192,119,33,4,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,0,0,9,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0
210051441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,8,0,0,0,6,0,0,0,0,9,0,0,4,0,5,6,0,0,12,0,0,0,4,4,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,13,0,0,0,0,3,4,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,5,6,4,16,23,22,16,9,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,8,0,0
210051442,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,5,0,0,0,10,0,7,6,7,0,4,0,0,13,0,0,8,11,3,0,0,0,21,0,0,3,3,0,0,0,0,13,0,0,4,4,3,0,0,0,15,0,0,0,3,0,0,0,0,8,0,0,0,12,3,5,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,29,51,25,19,0,0,127,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13,0,0
210051443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,11,0,0,0,4,3,0,0,0,9,0,0,0,12,3,3,0,0,20,0,0,6,13,8,3,4,0,31,0,3,7,8,4,3,0,0,35,0,0,25,26,16,8,0,0,65,0,0,16,14,25,12,0,0,61,0,0,13,8,12,9,0,0,47,0,0,7,23,8,3,0,0,46,0,0,15,49,36,18,3,0,125,0,0,3,15,13,7,0,0,37,0,0,3,17,24,16,0,0,63,0,0,0,0,0,0,0,0,4,0,7,105,185,153,86,11,4,558,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,3,9,9,3,0,0,0,0,15,0,3,5,3,0,0,0,0,7,0,0,6,5,0,0,0,0,8,0,6
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,9,3,4,0,0,0,18,0,0,6,7,4,0,0,0,23,0,0,9,4,0,5,3,0,25,0,3,8,19,4,0,0,0,40,0,0,12,15,7,0,0,0,32,0,0,7,9,3,8,0,0,23,0,0,7,3,6,0,0,0,17,0,0,7,17,9,0,0,0,29,0,0,0,4,9,0,0,0,12,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,7,72,95,43,24,4,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,3,3,0,0,0,0,0,7,0,0,3,0,4,0,0,0,9,0,0
210051542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,4,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,6,5,0,0,0,8,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
210051543,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,18,0,5,4,7,4,0,0,0,23,0,10,19,10,8,5,0,0,43,0,7,28,9,10,6,0,0,55,0,0,21,3,9,5,0,0,43,0,0,9,9,8,4,0,0,28,0,0,5,4,0,0,0,0,10,0,0,5,9,4,0,0,0,21,0,0,0,8,0,0,0,0,11,0,0,4,5,3,0,0,0,8,0,0,0,0,0,0,0,0,5,10,37,96,65,46,16,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,4,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,5,0,0
210051544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,3,6,3,0,0,13,0,3,10,8,9,4,0,0,27,0,4,20,13,11,10,0,0,60,0,9,23,23,23,9,0,0,92,0,3,29,26,18,13,0,0,96,0,0,16,38,44,16,0,0,124,0,0,15,22,27,9,3,0,77,0,0,19,46,49,27,3,0,154,0,0,6,7,22,17,0,0,49,0,0,0,21,26,13,0,0,66,0,0,5,0,0,0,0,0,6,9,28,159,226,243,126,19,0,801,0,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,6,0,0,0,3,0,0,13,5,0,6,3,0,0,0,0,10,0,4,4,4,0,0,0,0,16,0,10
210051545,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,5,0,0,0,10,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,3,0,4,0,0,9,0,0,0,3,4,0,0,0,5,0,0,0,6,4,3,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,14,28,19,9,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,8,0,3
211011251,0,0,0,4,6,3,0,0,15,0,0,5,0,0,0,0,0,12,0,0,6,4,4,0,0,0,20,0,0,0,0,0,4,7,0,16,0,5,3,9,3,6,9,0,27,0,4,5,8,16,10,5,0,53,0,5,22,10,17,15,8,0,81,0,18,37,27,33,43,14,8,166,0,8,64,60,44,49,5,4,234,0,10,54,74,66,41,11,0,255,0,6,61,74,60,59,11,4,267,0,0,39,61,66,38,19,4,231,0,0,59,182,173,110,19,0,555,0,0,16,43,59,39,3,0,157,0,0,7,69,103,94,8,3,286,0,6,0,4,4,6,6,0,25,3,61,375,644,649,515,129,31,2403,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,3,0,4,3,3,6,0,0,19,0,4,3,3,6,3,0,4,21,0,7,5,6,0,3,3,0,23,0,5
211011254,0,0,6,4,4,3,4,0,14,0,0,0,6,0,5,0,0,12,0,3,4,0,0,3,5,0,14,0,0,4,4,3,0,0,0,25,0,0,4,10,0,0,0,0,15,6,5,9,14,8,10,6,0,52,0,6,9,20,9,7,0,0,60,0,8,32,37,29,13,8,0,127,0,16,68,62,51,36,11,0,239,0,7,51,68,65,49,14,0,254,0,0,50,93,113,56,11,3,323,0,0,40,84,80,54,12,3,277,0,0,86,258,278,135,23,3,776,0,0,14,92,106,58,4,0,284,0,0,17,132,240,136,20,6,549,0,0,4,4,8,7,0,0,24,8,47,396,890,997,575,116,20,3047,0,0,0,5,0,0,0,0,9,4,4,8,0,0,0,0,0,14,0,3,6,3,0,0,0,0,19,0,9,3,3,5,9,0,0,35,0,14,5,7,6,7,3,0,41,0,9
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,3,4,3,0,0,11,0,0,3,8,0,0,0,0,14,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,8,4,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,24,26,20,4,0,85,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
211011256,0,0,0,3,3,0,0,0,9,0,0,0,0,4,0,0,0,5,0,6,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,6,4,0,5,0,0,17,0,7,4,8,5,12,0,0,35,0,8,19,9,3,8,0,0,44,0,9,27,22,13,4,0,0,70,0,5,25,25,19,16,4,0,92,0,3,15,29,19,11,0,0,80,0,0,16,26,12,16,3,0,81,0,0,20,60,70,34,3,0,190,0,0,11,24,19,21,3,0,77,0,0,0,42,47,34,4,0,133,0,0,0,0,0,0,0,0,0,9,34,145,263,224,159,28,0,870,0,0,3,0,6,5,0,0,6,3,3,0,0,0,0,0,0,11,4,4,4,4,3,4,0,0,25,0,5,4,3,5,0,0,0,19,0,3,11,3,5,0,5,0,21,0,4
211011257,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,3,3,3,3,5,0,0,22,0,4,9,7,4,6,3,0,27,0,4,9,12,11,7,0,0,47,0,0,3,12,17,8,0,0,44,0,0,6,13,21,17,6,0,64,0,0,11,11,8,13,5,0,47,0,0,25,31,47,32,0,0,140,0,0,0,9,19,12,5,0,44,0,0,4,21,33,19,7,0,84,0,0,0,0,0,3,0,0,4,3,20,83,129,168,128,28,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,4,3,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,0,0
211011258,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,3,0,8,0,0,0,4,3,4,0,0,17,0,3,5,9,7,5,0,0,22,0,0,10,10,7,4,0,0,30,0,0,5,10,7,0,0,0,28,0,0,10,9,11,7,0,0,35,0,0,7,7,12,11,0,0,37,0,0,11,23,37,13,0,0,91,0,0,0,9,7,5,0,0,28,0,0,0,23,26,8,4,0,58,0,0,0,0,0,6,0,0,4,0,5,55,109,125,70,13,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,5,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,7,0,0
211011259,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,6,0,0,0,6,4,4,0,0,9,0,0,3,0,7,4,0,0,15,0,3,4,5,6,5,0,0,27,0,8,5,3,0,4,0,4,29,0,4,13,4,6,7,0,0,39,0,0,12,7,16,5,3,0,40,0,0,4,12,10,3,0,0,32,0,0,8,12,14,9,0,0,41,0,0,13,20,24,16,7,0,80,0,0,0,4,9,7,0,0,19,0,0,0,0,9,3,3,0,23,0,0,0,0,0,0,0,0,0,6,21,65,85,98,68,25,4,367,0,0,5,0,0,0,0,0,4,4,0,4,3,0,3,0,0,19,0,10,0,0,3,4,0,0,21,0,3,11,3,5,3,3,0,29,0,0,0,6,6,10,3,0,30,0,0
