POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
210031237,5,0,0,0,19,0,0,0,5,11,0,0,0,19,0,0,9,6,11,3,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,42,65,74,72,50,16,0,334,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,8,4,3,4,3,0,0,0,23,3,0,3,4,4,3,0,0,25,0,11,3,13,10,0,0,0,37,0,8,16,13,14,11,6,0,63,0,3,13,17,20,11,0,0,56,0,6,10,15,21,10,0,0,61,0,7,6,10,6,8,0,0,39,0,0,3,3,7,3,0,0,22,0,0,0,9,3,0,0,0,18,0,0,0,0,0,0,0,0,9,0,0,7,8,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031439,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,12,3,5,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,4,11,0,0,32,0,0,0,11,0,5,0,0,15,0,0,3,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,50,48,32,48,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,4,0,0,4,0,0,0,7,0,0,0,3,4,0,0,0,12,0,4,13,4,4,0,0,0,26,0,0,10,0,5,0,0,0,20,0,4,11,8,6,5,0,0,30,0,0,14,14,11,4,0,0,46,0,3,13,13,7,3,0,0,49,0,0,32,16,4,0,0,0,56,0,3,34,27,7,0,3,0,68,0,0,19,20,24,10,0,0,80,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031535,4,0,0,0,22,0,0,3,0,6,4,0,0,17,0,0,7,8,5,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,85,54,69,40,9,0,289,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,10,0,0,5,8,0,0,0,0,19,0,0,13,7,4,0,0,0,33,0,4,18,12,13,10,5,0,69,0,19,27,22,29,4,0,0,100,0,12,26,38,24,10,0,0,108,0,0,34,22,14,6,3,0,85,0,0,9,7,3,3,0,0,32,0,0,3,11,0,6,0,0,24,0,0,4,0,0,0,0,0,6,0,0,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
210031536,4,3,0,0,6,0,0,5,3,0,0,0,0,5,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,7,15,27,29,37,21,4,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,0,9,0,0,4,6,4,0,0,0,18,0,6,15,8,6,6,4,0,39,0,0,16,27,10,9,0,0,57,0,4,26,19,6,19,4,0,84,0,3,15,20,21,3,4,0,68,0,0,10,3,7,6,0,0,27,0,0,3,3,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031537,5,0,0,0,9,0,0,6,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,32,13,18,7,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,5,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,4,7,6,0,0,0,0,19,0,6,8,5,3,3,3,0,29,0,0,8,4,11,0,4,0,26,0,3,4,3,0,8,0,0,24,0,0,4,0,4,3,0,0,9,0,6,4,4,4,0,0,0,19,0,0,3,3,0,0,0,0,14,0,0,18,6,0,3,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031538,4,0,3,0,25,0,0,3,5,5,0,0,0,9,0,0,6,8,5,3,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,3,24,87,59,60,46,10,0,285,0,0,0,0,0,0,0,0,6,10,6,0,0,0,0,0,0,15,5,4,0,0,3,3,0,0,25,4,9,3,0,0,0,0,0,29,0,10,10,9,10,3,0,0,35,0,12,11,22,9,9,0,0,56,0,11,20,18,19,13,6,0,76,0,10,33,13,18,8,5,0,86,0,7,19,21,16,7,5,0,72,0,0,0,8,4,0,0,0,16,0,0,4,8,4,0,0,0,15,0,0,0,0,4,0,0,0,4,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041240,10,0,0,0,27,0,0,5,11,0,4,0,0,19,0,0,5,7,0,0,0,0,16,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,52,64,60,50,30,8,0,279,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,7,5,4,0,3,0,3,0,0,17,0,0,0,0,4,5,0,0,15,0,4,4,0,0,6,0,0,16,3,6,10,6,13,5,0,0,35,0,4,9,16,20,6,9,0,61,0,4,9,5,9,7,3,0,42,0,5,14,11,11,10,0,0,48,0,9,12,7,5,12,0,0,44,0,0,4,7,0,0,0,0,21,0,0,3,0,0,0,0,0,8,0,0,3,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041539,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,31,16,7,14,0,0,81,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,3,4,4,0,0,0,0,14,0,0,0,5,3,0,0,0,16,0,6,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041540,20,9,0,0,104,0,5,23,13,6,0,0,0,53,0,5,14,18,17,9,0,0,55,0,0,3,5,0,0,0,0,12,0,0,0,4,0,0,0,0,9,4,0,6,5,0,0,0,0,19,63,150,284,193,150,101,18,4,971,0,0,0,0,0,0,0,0,5,33,3,0,0,0,0,0,0,42,21,16,12,0,8,10,0,0,66,11,22,15,13,9,10,4,0,70,7,25,15,8,13,5,6,0,75,8,33,28,13,21,20,4,0,125,6,32,43,23,31,15,4,0,159,4,22,56,23,33,15,0,0,149,0,7,36,17,18,14,0,0,94,0,3,3,8,12,10,3,0,36,0,0,3,4,0,5,0,0,15,0,0,9,8,6,0,0,0,26,0,0,19,9,3,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
210041541,4,3,0,0,19,0,4,5,0,0,3,0,0,8,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,12,25,57,21,24,22,7,0,166,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,17,5,0,5,0,4,0,0,0,13,3,0,4,0,0,5,0,0,9,0,3,0,0,6,0,0,0,14,0,6,0,9,6,3,0,0,23,0,0,16,10,9,9,0,0,43,0,8,10,12,10,8,0,0,42,0,4,5,3,3,0,4,0,22,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051242,25,29,8,0,140,0,0,22,27,29,20,0,0,101,0,0,43,48,36,27,5,0,157,0,0,4,10,8,4,0,0,32,0,0,9,4,3,9,0,0,24,0,6,5,4,8,0,0,0,19,19,83,314,267,234,168,23,0,1111,0,0,5,0,5,0,0,0,15,16,5,0,6,0,0,0,0,26,12,14,8,14,12,9,4,0,73,8,12,10,14,14,7,0,0,72,4,14,20,17,13,16,0,0,82,0,21,31,28,38,40,3,0,157,0,23,55,38,55,38,9,0,225,0,22,55,49,38,21,4,0,195,0,18,84,79,58,49,11,0,301,0,16,74,52,43,28,12,0,229,0,13,84,60,34,18,0,0,206,0,6,57,46,29,11,0,0,144,0,0,46,58,26,14,3,0,144,0,0,3,0,6,5,0,0,12,0,0,0,0,0,3,0,0,6,0,3,0,6,3,0
210051243,136,92,17,0,577,0,8,86,101,92,63,11,0,359,0,11,113,138,119,69,15,0,464,0,3,14,13,18,12,0,0,59,0,3,19,18,14,7,0,0,59,0,5,11,10,13,12,3,0,61,164,570,1470,1264,1079,755,164,14,5473,4,0,0,0,7,5,0,0,8,13,3,4,0,4,0,0,0,25,10,5,3,12,8,0,0,0,40,5,10,5,20,8,4,0,0,45,0,8,15,20,9,9,4,0,67,4,22,19,20,18,15,0,0,106,0,23,27,34,22,14,3,0,123,0,16,17,32,28,16,3,0,111,0,11,23,33,34,5,3,0,111,0,5,13,14,12,9,0,0,55,0,5,13,8,9,3,0,0,36,0,0,16,3,5,7,0,0,32,0,0,20,9,5,0,0,0,40,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,5,0,3,5,0,3,0
210051245,7,6,0,0,46,0,0,13,8,9,6,0,0,33,0,0,3,16,9,5,0,0,30,0,0,0,0,3,0,0,0,6,0,0,3,3,0,0,0,0,10,0,0,4,4,0,0,0,0,10,20,41,124,106,90,57,13,0,448,0,0,3,0,4,0,0,0,6,25,0,0,4,0,0,0,0,31,10,6,9,3,0,0,0,0,30,7,5,10,9,6,3,5,0,40,0,11,8,14,6,6,0,0,39,3,16,17,23,23,8,3,0,97,0,9,13,20,20,20,0,0,86,0,12,28,20,17,24,5,0,103,0,0,22,18,19,11,0,0,82,0,0,7,7,5,5,0,0,24,0,4,9,7,7,5,0,0,28,0,0,11,6,5,0,0,0,25,0,0,23,23,13,11,0,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210051246,9,4,3,0,53,0,0,8,7,8,5,0,0,32,0,0,8,5,9,5,4,0,30,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,78,135,99,81,50,20,0,478,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,11,5,3,3,0,4,0,0,0,18,3,8,4,3,4,0,0,0,22,3,6,5,5,7,3,0,0,29,3,5,15,11,8,5,0,0,46,0,0,20,15,16,8,0,0,58,0,5,31,19,10,9,0,0,76,0,5,14,13,15,10,0,0,55,0,0,3,7,6,3,0,0,28,0,0,8,4,5,0,0,0,16,0,0,4,3,0,0,0,0,7,0,0,5,3,3,4,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
210051247,4,0,0,0,9,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,34,27,25,15,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,6,0,0,0,10,0,7,0,3,0,0,0,0,8,0,0,3,3,3,5,0,0,11,0,0,4,13,3,6,0,0,29,0,0,8,13,11,8,3,0,40,0,0,3,10,9,0,0,0,25,0,0,3,8,13,4,0,0,34,0,0,5,0,4,3,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051248,71,54,0,0,240,0,0,22,33,60,40,0,0,162,0,0,51,90,105,71,9,0,324,0,0,4,24,45,16,0,0,91,0,0,3,13,31,17,0,0,60,0,0,3,4,3,0,0,0,7,11,66,269,346,428,314,32,6,1476,0,0,6,0,0,0,0,0,10,9,5,0,0,0,0,0,0,19,7,18,5,0,4,0,0,0,37,5,16,8,7,0,0,0,0,39,3,29,12,18,11,6,3,0,78,0,30,52,40,15,18,4,0,150,0,36,69,41,46,16,4,0,212,4,62,138,66,67,32,3,0,367,3,44,112,89,104,55,3,0,403,0,10,69,68,82,38,7,0,278,6,13,35,49,69,42,6,0,222,0,0,25,34,36,38,5,0,135,0,7,26,41,73,39,3,0,192,0,0,4,8,4,0,0,0,14,0,6,9,4,4,0,0,0,23,0,0,4,4,3,0
210051250,19,17,0,0,93,0,0,21,22,13,11,9,0,65,0,3,22,21,14,10,3,0,76,0,0,5,9,0,0,0,0,10,0,0,4,4,0,0,0,0,9,0,0,3,3,5,0,0,0,16,32,106,247,171,146,96,32,0,829,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,9,0,4,0,0,6,0,0,0,14,0,4,3,0,7,0,0,0,21,0,0,9,4,4,0,0,0,17,0,0,4,11,7,3,0,0,27,0,0,10,5,7,3,0,0,23,0,0,4,3,0,0,0,0,10,0,0,4,0,0,3,0,0,10,0,0,0,0,4,5,0,0,5,0,0,3,4,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051441,3,0,0,0,10,0,0,4,3,0,5,0,0,16,0,0,10,7,16,8,0,0,35,0,0,3,6,5,7,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,58,49,35,33,3,0,196,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,4,3,4,0,3,0,0,14,4,5,3,4,8,0,0,0,21,0,3,3,3,5,0,0,0,21,0,8,10,8,0,11,0,0,37,0,0,13,10,3,3,0,0,30,0,0,5,6,5,6,3,0,22,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
210051442,3,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,41,32,13,4,0,145,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,14,0,10,0,7,0,0,0,0,20,0,11,4,8,5,4,0,0,25,0,3,15,12,13,3,0,0,42,0,6,11,18,9,7,0,0,45,0,8,8,15,7,6,0,0,44,0,3,3,8,6,0,0,0,24,0,0,0,0,5,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051443,21,20,7,0,108,0,0,22,29,27,7,3,0,91,0,0,31,30,22,9,4,0,105,0,0,4,3,0,0,0,0,7,0,0,3,0,7,0,0,0,10,0,5,0,0,3,3,0,0,16,46,124,304,248,188,113,28,0,1049,0,0,0,0,5,0,0,0,3,6,9,0,0,0,0,0,0,17,5,3,6,3,0,5,0,0,20,3,9,8,5,0,0,0,0,26,3,7,8,11,3,3,0,0,38,0,13,9,12,14,8,0,0,55,0,7,20,24,16,3,0,0,77,0,12,39,38,26,10,0,0,125,0,12,55,22,24,5,0,0,119,0,3,30,14,9,3,0,0,60,0,7,28,19,17,6,0,0,79,0,4,9,11,8,3,0,0,33,0,0,19,39,20,21,5,0,103,0,0,0,4,5,0,0,0,9,0,0,0,7,0,3,0,0,6,0,0,0,0,0,0
210051445,16,0,0,0,71,0,0,4,7,3,0,0,0,24,0,0,13,13,12,4,0,0,43,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,21,59,158,120,84,31,10,0,486,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,13,0,0,7,0,0,0,0,0,10,0,0,12,3,4,0,0,0,14,0,7,20,12,6,0,0,0,44,0,6,25,21,0,3,0,0,62,0,6,27,35,7,3,0,0,89,0,6,17,14,8,0,0,0,51,0,0,7,3,0,0,0,0,5,0,0,0,3,3,0,0,0,10,0,0,5,3,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
210051542,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,21,22,7,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,6,0,4,0,0,0,6,0,0,0,0,0,0,0,0,6,0,6,6,8,3,0,4,0,23,0,0,0,8,3,0,0,0,20,0,0,3,9,5,0,0,0,14,0,0,4,0,5,0,0,0,16,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,0,0,0,0,7,0,0,3,3,0,0,0,0,7,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,36,80,78,34,21,0,0,262,3,0,0,0,0,0,0,0,4,16,4,0,0,0,0,0,0,24,13,6,6,4,5,4,0,0,41,4,17,12,3,6,6,0,0,45,0,14,13,15,9,5,0,0,48,6,14,21,22,13,4,0,0,73,0,18,23,22,13,3,0,0,84,3,8,31,30,14,6,0,0,96,0,11,16,18,15,3,0,0,67,0,3,0,6,6,4,0,0,19,0,5,7,8,6,0,0,0,21,0,0,3,0,0,0,0,0,8,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051544,34,21,4,0,126,0,3,21,26,15,16,0,0,87,0,0,21,34,19,18,0,0,99,0,0,3,7,6,4,0,0,18,0,0,7,0,0,0,0,0,7,3,5,12,8,7,6,0,0,31,47,123,324,310,239,170,28,0,1239,0,0,0,0,0,0,0,0,5,7,4,4,5,4,0,0,0,12,5,0,0,5,4,0,0,0,17,0,7,6,3,4,4,0,0,24,0,3,5,9,5,3,0,0,22,7,5,9,8,21,6,0,0,56,0,6,18,13,7,8,0,0,57,0,8,16,14,21,9,0,0,62,0,3,16,8,13,9,0,0,53,0,6,8,3,6,4,0,0,19,0,0,6,0,7,0,0,0,13,0,0,3,3,0,0,0,0,3,0,0,3,8,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0
210051545,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,23,29,29,6,0,0,105,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,3,6,3,0,0,9,0,0,6,8,3,0,0,0,13,0,4,7,11,4,0,0,0,30,0,0,9,14,17,4,0,0,46,0,0,7,10,12,3,0,0,30,0,0,10,12,15,3,3,0,45,0,4,4,3,0,0,0,0,8,0,0,3,4,0,0,0,0,8,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
