POW_SA2_CODE_2021,Lab_3500mo_A_35_44,Lab_3500mo_A_45_54,Lab_3500mo_A_55_64,Lab_3500mo_A_65_74,Lab_3500mo_A_75ov,Lab_3500mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000_3499_A_15_19,OIDNS_3000_3499_A_20_24,OIDNS_3000_3499_A_25_34,OIDNS_3000_3499_A_35_44,OIDNS_3000_3499_A_45_54,OIDNS_3000_3499_A_55_64,OIDNS_3000_3499_A_65_74,OIDNS_3000_3499_A_75ov,OIDNS_3000_3499_T,OIDNS_3500mo_A_15_19,OIDNS_3500mo_A_20_24,OIDNS_3500mo_A_25_34,OIDNS_3500mo_A_35_44,OIDNS_3500mo_A_45_54,OIDNS_3500mo_A_55_64,OIDNS_3500mo_A_65_74,OIDNS_3500mo_A_75ov,OIDNS_3500mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,45,37,25,24,12,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,4,0,0,11,3,3,3,4,36,5,0,0,3,4,6,7,0,26,22,0,8,9,0,7,5,0,45,5,0,6,4,9
205051103,0,0,0,0,0,8,3,0,0,0,4,0,0,0,8,113,63,108,133,137,141,40,10,739,0,0,0,0,3,0,0,3,6,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,0,0,13,0,0,6,5,0,3,0,4,19,0,3,5,0,0,6,0,0,11,0,0,4,0,5,9,0,0,10,0,0,3,4,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,3,3,3,3,0,0,9,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,15,6,6,33,32,20,28,4,9,134,12,0,4,12,12,10,7,3,54,262,9,11,13,15,13,6,0,326,97,25,34,30,15
205051104,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,27,35,37,38,50,66,9,4,268,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,5,5,7,8,6,4,42,3,0,4,0,5,10,3,0,33,37,0,3,6,5,6,9,0,69,12,0,6,8,9
206011106,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,46,49,64,41,28,21,3,0,261,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,11,22,7,11,3,0,0,55,5,6,4,6,9,0,0,0,28,67,13,9,0,11,4,0,0,97,52,32,11,10,8
206011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,28,19,15,13,11,3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,8,9,11,9,9,4,0,42,0,0,0,0,0,0,3,0,3,20,10,4,3,9,3,3,0,45,16,21,15,13,9
206011109,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,11,14,8,8,17,3,0,88,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,8,0,9,4,0,23,0,0,0,3,6,3,0,0,17,35,4,3,7,3,4,0,0,53,21,11,8,8,7
206011495,0,4,0,0,0,3,0,0,0,0,4,0,0,0,4,16,43,81,35,59,44,9,0,293,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,10,0,0,0,0,0,4,0,0,9,0,0,4,0,0,0,0,0,7,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,8,4,4,29,18,21,11,8,5,93,3,4,5,7,8,5,4,0,32,47,13,11,8,10,6,0,4,91,36,36,19,12,8
206011496,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,92,110,187,95,113,86,25,0,706,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,11,0,0,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,0,6,6,4,0,0,0,18,0,0,3,3,5,0,0,0,8,0,0,4,5,0,0,0,0,11,0,0,5,0,6,0,0,0,11,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,17,4,9,35,31,24,14,8,0,122,12,6,10,3,10,9,0,0,51,178,47,13,12,6,6,0,0,266,85,96,51,26,19
206011497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,54,80,47,68,64,15,10,363,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,11,0,0,7,0,0,0,0,0,10,0,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,3,0,4,0,0,0,10,0,0,3,4,0,0,0,0,14,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,10,0,0,5,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,0,0,0,0,17,5,15,27,32,17,6,4,5,112,5,4,4,11,9,3,0,0,36,98,26,5,12,4,5,0,3,158,82,68,31,26,37
206011498,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,27,18,18,3,27,31,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,0,3,18,0,7,6,4,0,35,3,0,7,3,3,0,0,0,13,53,10,0,0,0,0,0,0,68,23,13,9,9,5
206021110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,77,51,43,46,8,0,309,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,8,0,3,3,0,0,3,0,0,11,0,0,0,0,3,0,0,0,10,0,0,8,8,0,3,0,0,9,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,4,0,4,0,0,0,11,0,8,13,23,15,15,0,0,83,7,3,3,0,4,0,3,0,25,84,23,5,5,6,8,0,0,130,50,41,11,21,11
206021112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,50,104,51,59,62,23,3,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,8,0,0,7,0,0,12,0,3,3,0,3,0,0,0,12,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,19,0,12,17,12,18,17,0,0,88,0,6,6,7,0,7,0,6,32,94,24,6,8,13,0,5,0,154,40,27,24,23,24
206021499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,40,11,21,15,13,0,178,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,4,0,3,3,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,3,12,15,16,12,0,0,84,0,0,7,7,4,3,0,0,21,75,9,5,3,9,3,0,0,107,44,28,15,22,17
206021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,45,28,35,28,11,0,197,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,7,13,16,11,9,3,0,49,0,4,5,5,5,4,0,0,26,54,9,11,8,7,0,3,4,95,31,26,14,15,18
206031113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,43,18,22,13,0,0,142,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,6,0,0,9,0,0,0,0,0,7,0,0,0,6,3,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,7,0,9,17,11,9,0,0,48,5,0,0,6,0,3,0,0,20,82,13,11,5,7,3,0,0,124,46,33,11,9,11
206031115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,66,53,61,63,60,46,9,3,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,9,0,3,4,0,3,3,0,0,10,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,12,0,12,11,13,14,12,0,0,63,4,4,4,3,0,0,0,0,16,90,9,5,0,3,0,0,0,108,52,32,10,11,11
206031116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,81,86,67,68,55,39,7,487,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,3,0,0,0,5,0,5,0,0,9,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,12,0,3,12,5,0,0,0,0,21,0,0,8,0,4,0,0,0,18,0,0,3,7,9,0,0,0,21,0,0,0,0,3,0,0,0,6,0,0,0,6,3,3,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,7,3,0,0,0,19,0,17,56,40,30,22,7,0,163,11,4,9,18,9,7,0,0,50,201,47,10,8,4,0,0,0,284,130,100,43,26,28
206031501,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,91,36,55,36,44,26,11,4,307,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,6,3,0,0,0,0,5,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,5,5,0,0,0,11,3,8,11,21,17,10,4,5,74,13,0,3,6,6,0,0,0,36,183,14,3,6,7,5,0,5,223,83,37,16,19,15
206031502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,54,41,30,17,12,0,212,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,7,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,4,0,0,0,0,7,0,5,17,16,14,13,3,0,60,0,3,5,4,8,6,4,0,30,100,20,4,5,6,0,5,0,138,48,40,22,16,24
206041117,0,5,0,0,0,5,0,0,0,0,0,0,0,0,4,42,137,219,110,103,85,31,5,719,3,0,0,6,0,3,0,0,8,3,0,0,0,0,0,0,0,8,0,3,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,8,0,0,3,0,0,10,0,7,6,3,0,0,0,0,13,0,0,10,0,3,0,0,0,14,0,8,9,6,4,0,0,0,29,0,5,13,3,0,4,0,0,24,0,0,13,7,4,3,0,0,31,0,0,13,7,6,0,0,0,25,0,0,7,8,6,3,3,0,32,0,0,8,14,7,5,0,0,32,0,0,0,0,0,0,0,0,10,0,0,3,4,0,3,0,0,14,0,4,13,10,8,0,0,0,35,10,30,104,75,47,35,7,0,295,9,8,25,10,12,7,6,0,76,92,61,36,17,5,9,12,0,228,82,168,65,28,25
206041118,3,8,4,0,0,21,0,0,7,0,3,3,0,0,14,80,248,504,244,195,156,47,0,1474,0,0,3,10,6,4,0,0,34,15,11,11,0,4,5,0,0,45,7,3,3,4,0,0,4,0,24,0,12,7,8,7,9,0,5,41,0,3,11,10,3,0,4,9,42,0,11,19,12,8,4,0,0,53,0,10,28,18,5,4,4,0,70,0,19,46,26,11,7,0,0,117,0,34,72,42,27,11,3,3,198,0,20,65,54,27,11,6,0,184,0,6,60,58,20,11,4,0,166,0,7,38,41,34,12,3,0,130,0,3,68,128,55,16,0,0,281,0,0,17,28,18,9,0,0,69,0,0,17,40,35,17,0,0,115,6,16,70,44,31,15,6,7,190,32,162,536,523,299,132,46,24,1748,17,37,60,70,39,21,8,0,246,188,83,42,22,15,19,6,0,374,114,179,74,44,26
206041119,0,0,0,0,0,5,0,0,0,0,5,0,0,0,8,39,75,171,101,97,99,59,13,651,0,0,9,0,0,0,0,0,9,0,6,0,0,0,0,0,0,14,3,4,0,0,3,5,0,0,20,0,0,6,4,0,5,0,0,20,0,3,6,0,0,0,0,0,11,0,3,4,0,0,4,0,6,16,0,6,6,5,0,4,4,0,24,0,0,10,8,0,9,0,0,28,0,0,13,7,0,3,0,0,32,0,0,13,5,5,8,0,0,39,0,5,20,10,16,0,0,0,53,0,0,13,19,3,3,4,0,53,0,0,16,25,16,5,0,0,62,0,0,0,4,0,0,0,4,10,0,0,3,8,7,3,0,0,27,0,12,17,12,11,0,4,0,50,8,45,141,110,71,50,26,10,458,9,9,13,15,11,12,0,0,68,106,57,12,12,11,4,7,6,217,69,117,35,23,16
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,43,29,28,23,3,3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,9,9,0,0,0,3,26,3,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,34,27,16,3,0,0
206041121,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,19,73,128,100,92,102,18,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,9,10,0,0,0,0,19,0,0,6,0,4,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,36,21,13,7,0,0,78,6,0,11,8,4,5,0,4,32,33,15,4,7,5,7,4,0,66,19,36,17,12,9
206041124,0,4,0,0,0,4,0,0,0,0,0,0,0,0,11,76,145,266,206,183,196,53,8,1141,0,0,3,3,0,0,0,0,16,4,0,3,0,0,0,0,0,10,0,6,0,0,0,0,0,0,6,0,5,7,5,0,0,0,3,14,0,7,6,6,0,0,0,0,18,0,4,8,6,5,0,5,0,22,0,5,6,4,4,0,0,0,22,0,8,11,14,8,7,0,0,48,0,3,15,10,14,6,3,0,53,0,4,18,12,3,3,5,0,43,0,0,10,16,6,3,0,0,39,0,0,0,9,8,7,0,0,23,0,0,7,7,4,3,0,0,30,0,0,4,4,3,3,0,0,14,0,0,0,5,6,5,0,0,12,0,12,25,21,9,10,0,0,77,11,50,129,117,67,52,18,3,455,3,8,33,17,4,7,0,0,83,97,132,38,11,13,12,3,0,297,63,190,99,45,31
206041125,0,0,3,0,0,10,0,0,0,0,0,7,0,0,4,34,116,217,129,114,87,32,0,732,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,11,0,0,4,7,0,0,0,0,10,0,0,5,4,3,0,0,0,10,0,3,18,3,5,0,4,0,30,0,0,17,7,0,3,0,0,34,0,0,11,5,0,3,0,0,21,0,0,13,9,3,0,0,0,25,0,0,7,4,6,0,0,0,21,0,0,9,13,4,0,0,0,26,0,0,3,0,0,0,0,0,3,0,0,0,7,4,10,8,3,27,0,9,11,11,8,5,0,0,48,4,26,98,75,54,21,17,6,299,6,5,18,14,17,4,4,0,69,87,34,14,9,13,4,8,0,172,56,80,37,16,16
