POW_LGA_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
LGA25150,0,13,0,19,0,0,0,0,0,34,0,5,4,13,6,0,0,5,0,31,0,13,3,32,12,0,0,14,0,79,0,37,7,53,14,0,4,3,0,119,0,40,0,57,23,0,0,3,0,126,0,78,9,42,31,0,5,0,0,163,5,106,8,28,8,0,0,0,3,160,9,120,3,26,12,0,0,0,0,173,4,78,0,16,3,3,0,0,0,117,38,164,0,63,7,0,3,0,0,275,12,9,0,0,0,0,0,0,0,22,10,8,0,3,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,3,76,683,39,371,126,10,10,37,6,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,0,0,4,0,3,5,0,0,4,0,18
LGA25250,0,7,0,20,9,0,0,4,0,43,0,20,0,28,8,0,0,0,0,58,3,30,9,53,14,0,0,7,0,114,5,64,18,91,24,0,3,5,0,204,4,71,9,48,36,0,5,0,0,174,14,146,11,72,61,0,20,5,3,339,8,215,8,89,53,0,16,3,4,401,17,253,6,118,35,0,24,0,7,465,18,187,11,128,25,0,39,0,3,406,88,238,8,218,29,0,23,0,0,600,28,11,0,10,0,0,0,0,0,51,29,23,0,0,7,0,0,0,0,56,0,6,0,0,0,0,0,0,0,14,215,1288,79,884,319,3,127,33,28,2983,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,10,0,0,0,0,0,0,0,14,0,16,0,3,0,4,0,0,0,10,0,18,0,0,0,0,3,0,0,0,0,13,0,5,8,14,9,0,3,16,0,70
LGA25340,0,15,4,16,4,0,0,0,0,46,0,30,4,32,16,0,0,0,5,84,0,45,5,79,20,0,0,4,0,158,6,79,4,102,36,0,0,8,0,243,4,127,8,102,45,4,3,5,0,298,12,219,10,77,45,3,0,4,5,382,8,311,5,69,32,0,6,5,0,438,7,377,0,87,11,0,0,0,0,487,12,292,3,90,17,0,0,6,5,421,77,368,13,237,8,0,7,0,0,709,23,22,3,25,0,0,0,0,0,71,17,18,0,9,4,0,0,0,0,46,0,8,0,0,0,0,0,0,0,7,173,1915,67,935,244,15,17,39,15,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,0,0,17,0,24,0,0,5,0,4,0,0,9,0,17,0,0,0,5,5,0,0,8,0,20,0,0,0,15,7,0,0,26,0,54
LGA25430,0,8,0,7,0,0,0,5,0,20,0,10,0,13,5,0,0,0,0,28,0,21,0,11,7,0,0,11,0,61,0,24,3,38,12,0,0,17,0,103,3,56,3,37,23,0,0,14,0,136,5,68,11,76,30,0,0,7,0,201,8,95,6,83,22,0,0,5,0,216,7,85,4,111,8,0,0,0,0,217,9,72,0,69,6,0,6,0,0,160,30,70,3,72,3,0,0,0,0,187,3,4,0,0,0,0,0,0,0,13,5,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,76,521,33,519,134,0,7,73,6,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,4,0,0,0,0,5,0,0,3,0,8
LGA25490,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,5,0,5,0,10,0,0,0,4,0,24,0,13,0,13,0,0,0,4,0,30,4,17,0,17,5,0,0,7,0,44,0,22,4,10,7,0,0,3,0,44,0,26,0,3,5,0,0,0,0,39,0,46,0,4,3,0,0,0,0,50,3,18,0,3,0,3,0,0,0,34,14,23,0,19,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,24,187,4,88,19,4,5,32,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,12,0,0,5,3,5,0,0,5,0,16
LGA25620,0,3,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,3,0,10,0,10,0,8,10,0,0,0,0,18,0,10,0,17,5,0,0,0,0,34,0,15,5,10,7,0,0,0,0,38,4,36,6,13,8,0,5,0,0,69,5,34,0,15,4,0,0,0,0,54,4,35,0,13,10,0,0,0,0,65,3,16,0,6,0,0,0,0,0,37,21,29,0,25,3,0,0,0,0,82,4,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5,52,190,12,114,42,0,8,10,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA25710,0,10,0,19,0,0,0,0,0,23,0,7,0,14,3,0,0,0,0,29,0,15,5,30,9,0,0,0,0,62,5,34,3,37,4,0,0,0,0,79,0,47,5,25,24,0,0,0,0,94,4,74,9,21,17,0,0,0,0,126,3,101,0,30,20,0,0,0,0,153,7,119,5,53,5,0,0,0,3,192,4,89,0,29,9,0,4,0,0,129,33,135,4,63,14,0,9,0,0,258,19,6,0,4,0,0,0,0,0,23,12,6,0,0,0,0,0,0,0,20,0,3,0,5,0,0,0,0,0,7,91,664,25,339,94,0,10,7,6,1242,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,0,14,5,0,4,0,4,0,0,7,0,17
LGA25810,0,5,0,4,3,0,0,0,0,11,0,6,0,5,8,0,0,4,0,18,0,3,0,11,10,0,0,3,0,28,0,0,3,16,12,0,0,10,0,37,0,18,8,15,11,0,0,10,0,63,4,34,4,25,18,0,0,6,0,93,0,50,3,12,10,0,7,0,0,82,3,58,3,14,4,0,0,4,0,89,5,23,0,18,3,0,0,0,0,61,25,37,0,35,0,0,0,0,0,100,0,0,0,4,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,43,244,16,167,86,0,12,37,4,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
LGA25900,0,7,0,12,0,0,0,0,0,23,0,6,3,20,10,0,0,0,0,37,0,23,0,25,15,0,0,0,0,64,0,29,6,28,18,0,0,4,0,86,9,44,6,35,25,3,0,10,6,134,14,98,10,30,38,0,9,6,0,214,18,168,3,51,41,0,18,0,3,304,18,183,8,96,32,0,24,3,3,356,24,142,7,63,27,0,42,5,3,318,82,183,24,155,33,4,26,7,7,516,22,20,3,20,6,0,0,0,0,75,42,36,0,17,0,0,0,0,0,99,0,3,0,8,0,0,0,0,0,15,241,963,69,561,263,7,122,34,29,2290,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,5,0,13,0,0,0,7,0,0,0,5,0,12
LGA25990,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,6,0,7,0,0,0,5,0,23,0,11,0,10,9,0,0,0,0,31,0,6,0,13,3,0,0,4,0,20,0,25,0,17,7,0,0,0,0,49,0,24,0,37,3,0,0,0,0,56,5,22,0,39,7,0,0,0,0,71,3,21,0,42,0,0,0,0,3,70,15,11,0,27,0,0,0,0,4,60,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,123,7,200,29,0,0,12,11,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8
LGA26080,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,0,5,5,0,0,0,0,13,0,10,0,3,0,0,0,0,0,16,0,15,5,0,3,0,0,0,0,18,0,9,0,3,6,0,0,0,0,22,0,12,0,0,3,0,0,0,0,18,0,17,0,0,4,0,0,0,0,20,3,8,0,0,0,0,0,0,0,16,12,12,0,0,0,0,0,0,0,24,3,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,87,13,21,27,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
LGA26170,0,8,0,9,4,0,0,3,0,26,4,9,0,22,3,0,0,8,0,43,0,28,0,44,12,0,0,3,0,88,0,36,8,54,29,4,0,9,0,143,0,40,6,45,21,0,0,12,0,135,4,89,8,34,32,0,8,9,0,184,5,114,3,11,18,0,3,3,0,159,7,113,4,15,4,0,5,0,0,158,8,89,0,11,8,0,5,0,0,123,30,111,5,38,9,0,3,0,0,193,17,8,0,6,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,10,81,663,49,300,150,4,26,54,7,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6
LGA26260,0,4,0,4,3,0,0,4,0,14,0,0,3,3,0,0,0,4,0,19,0,10,0,18,18,0,0,3,0,53,0,30,5,25,15,0,3,10,0,93,0,25,8,32,16,0,0,19,0,99,6,61,6,43,27,0,0,5,0,150,4,82,5,20,14,0,0,0,0,123,9,80,0,22,8,0,0,0,0,117,6,59,0,15,3,0,0,0,0,82,21,49,0,42,3,0,0,0,0,110,9,6,0,3,0,0,0,0,0,16,6,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,56,403,31,224,118,4,12,49,4,900,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,5,0,9,0,0,0,0,0,0,0,5,0,14
LGA26350,0,7,3,11,5,0,0,0,0,26,0,7,0,8,3,0,0,0,0,17,0,20,5,13,10,0,4,4,0,58,4,39,13,20,14,0,6,7,0,96,6,48,11,15,35,0,10,5,0,131,9,108,20,29,57,3,12,0,0,245,18,185,17,49,37,0,15,3,0,328,19,201,4,71,25,0,33,0,0,355,35,181,7,55,13,6,51,4,9,350,86,216,24,119,11,0,54,0,6,513,12,26,0,9,5,0,0,0,0,57,23,60,0,4,4,0,0,0,4,95,0,3,0,0,0,0,7,0,5,20,212,1127,106,424,213,11,188,23,27,2335,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,15,0,0,0,8,3,0,0,0,0,10,0,0,0,8,3,0,0,0,0,13,4,5,0,8,10,0,0,0,0,26
LGA26430,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,14,0,3,0,9,0,0,0,0,0,19,0,16,0,5,0,0,0,0,0,20,0,14,0,0,7,0,0,0,0,25,0,15,0,0,0,0,0,0,0,19,0,15,4,4,0,0,0,0,0,22,0,13,0,5,0,0,0,0,0,17,5,19,0,6,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,92,13,44,23,0,4,3,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,8
LGA26490,0,4,0,7,0,0,0,0,0,13,0,7,0,3,0,0,0,0,0,11,0,9,0,6,6,0,0,0,0,21,0,20,0,5,6,0,0,0,0,34,0,20,0,19,8,0,0,0,0,49,4,37,6,6,13,0,0,0,4,66,4,44,0,9,10,0,0,0,0,65,0,39,0,12,12,0,0,3,0,69,9,31,0,12,3,0,3,0,0,59,30,57,0,42,7,0,3,0,0,147,6,9,0,3,0,0,0,0,0,14,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,56,270,9,139,62,0,6,14,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,5,0,10,0,7,4,0,0,0,0,3,0,18
LGA26610,0,10,0,4,6,0,0,0,0,14,0,8,0,9,11,0,0,6,0,31,4,10,3,20,12,0,0,6,0,61,0,19,6,24,20,0,0,19,0,87,6,35,5,37,34,0,0,9,0,123,4,75,15,47,38,0,3,20,0,205,5,103,9,24,24,0,3,4,0,166,6,110,3,34,7,4,3,0,3,174,10,94,0,32,6,0,0,0,0,149,26,105,6,43,3,0,0,0,0,179,3,10,0,5,0,0,0,0,0,21,8,9,0,7,0,0,0,0,0,28,0,9,0,0,0,0,0,4,0,10,73,603,47,295,162,0,11,63,5,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
LGA26670,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,9,0,3,0,16,0,0,0,6,0,22,0,7,0,15,3,0,0,3,0,32,4,6,3,5,7,0,0,9,0,35,9,21,0,21,10,0,0,0,0,60,5,30,3,5,4,0,0,5,4,56,0,30,5,3,0,0,0,0,0,48,0,26,0,4,0,0,4,0,0,36,11,23,0,19,0,0,0,0,0,52,4,6,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,154,12,103,32,0,5,23,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
LGA26700,0,5,0,3,0,0,0,3,0,13,0,7,0,17,7,0,0,6,0,34,0,25,0,40,17,0,0,5,0,91,0,46,6,46,20,0,5,11,0,134,8,84,17,56,35,0,6,8,0,213,6,169,13,62,48,3,5,10,3,321,3,217,17,38,46,0,7,6,0,330,19,232,7,42,18,0,0,0,3,329,24,164,6,47,12,0,0,0,0,259,55,196,9,107,11,0,0,0,0,387,16,21,0,8,0,0,0,0,0,42,21,34,0,5,5,0,0,0,0,58,0,7,0,5,0,0,0,0,0,12,142,1211,73,483,224,7,33,58,11,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,8,0,0,0,3,4,0,0,5,0,18
LGA26730,0,10,0,4,4,0,0,0,0,17,0,14,0,14,19,0,3,4,0,57,0,21,9,38,25,0,0,11,0,113,0,50,6,40,51,0,0,28,0,178,5,115,19,33,54,0,5,23,0,259,7,209,18,40,81,5,5,18,0,381,5,255,15,43,38,0,0,9,0,361,17,249,7,37,14,0,3,0,3,335,26,210,5,49,9,0,0,0,0,308,60,214,8,122,14,0,4,0,0,423,13,17,0,7,0,0,0,0,0,40,17,40,0,6,0,0,0,0,0,59,4,3,0,8,0,0,0,6,0,12,155,1415,95,444,316,6,25,107,13,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,5,0,0,0,7,0,15,0,0,0,5,4,0,0,6,0,15,0,0,0,11,0,0,0,4,0,15,0,6,0,14,4,0,0,7,0,32
LGA26810,0,4,0,22,8,0,0,6,0,31,0,9,3,28,8,0,0,6,0,58,5,25,5,51,19,0,0,5,0,116,3,43,3,65,28,0,0,15,3,157,0,63,7,53,48,0,4,35,0,215,10,101,12,63,55,0,9,15,6,278,7,152,6,51,30,0,10,6,4,260,11,156,0,64,19,0,5,6,0,253,15,149,6,48,16,0,5,3,0,238,59,154,5,78,10,0,3,0,0,321,15,7,0,9,0,0,0,0,0,31,21,21,0,4,0,0,0,0,0,42,0,0,0,4,4,0,0,0,4,7,147,892,52,553,233,6,42,99,13,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14,0,0,0,8,0,0,0,6,0,15,0,0,0,6,0,0,0,0,0,8,0,0,0,9,4,0,0,7,0,14,0,5,0,0,5,0,0,3,0,21
LGA26890,0,8,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,14,0,7,3,10,0,0,0,4,0,22,0,14,0,3,0,0,0,5,0,26,0,0,0,13,10,0,0,0,0,26,0,7,3,4,0,0,0,0,0,19,0,13,0,5,0,0,0,0,0,22,0,4,0,3,0,0,0,0,0,12,4,20,0,13,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,88,4,50,17,0,4,17,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
LGA26980,0,56,4,40,20,0,0,3,0,125,4,63,5,52,38,0,0,5,0,172,0,116,20,86,83,0,6,12,0,328,6,190,31,122,120,0,5,14,4,493,13,332,30,142,203,6,3,12,3,751,35,770,57,167,304,18,12,9,13,1386,41,874,34,149,213,4,11,6,9,1344,61,1029,32,208,216,5,15,9,12,1585,95,884,28,137,187,0,3,5,8,1340,423,1381,31,305,194,0,4,5,7,2363,152,167,5,44,31,0,4,3,0,403,151,304,0,14,13,0,0,0,3,496,0,24,0,0,9,0,0,0,4,40,984,6274,299,1494,1658,39,67,84,61,10961,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,9,0,12,0,0,0,5,5,0,0,25,0,36,0,0,0,7,4,0,0,11,0,25,4,0,0,12,5,0,0,9,0,25,7,4,3,25,18,0,0,16,0,71
LGA27070,0,27,7,15,12,0,0,4,0,65,5,32,10,41,22,0,0,4,0,113,4,65,15,55,55,0,0,7,0,207,0,136,17,125,79,5,3,3,4,376,3,244,33,121,131,0,3,5,3,561,12,541,57,132,164,3,20,13,9,945,21,683,28,126,98,5,16,8,9,987,27,794,23,145,62,0,8,6,5,1067,43,580,4,126,24,0,6,0,8,790,129,820,8,216,43,0,6,0,4,1230,48,90,0,19,3,0,0,0,0,162,52,234,0,4,5,0,0,0,0,295,0,15,0,7,9,0,0,5,0,41,352,4309,201,1158,704,21,64,59,46,6909,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,50,0,54,0,0,3,0,3,0,0,16,0,21,0,4,0,6,5,0,0,23,0,37,0,0,7,10,17,0,0,33,0,67
LGA27170,0,5,0,0,0,0,0,0,0,12,0,5,0,20,9,0,0,0,0,45,0,29,15,25,25,0,0,16,0,111,0,49,6,53,43,0,0,7,0,160,0,88,15,58,44,0,6,23,4,240,3,186,21,38,79,6,3,8,0,343,18,258,14,32,36,0,3,5,0,374,16,312,3,35,37,0,7,0,0,421,27,221,4,38,18,0,5,0,0,322,91,247,3,110,33,0,7,0,0,486,22,18,0,10,0,0,0,0,0,48,29,30,0,8,4,0,0,0,0,62,0,0,0,0,0,0,0,0,0,5,221,1453,89,435,341,3,28,69,14,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,6,5,3,5,3,0,0,0,8,0,21
LGA27260,0,18,0,13,0,0,0,0,0,37,0,13,0,40,9,0,0,0,0,60,5,37,4,80,16,0,3,3,0,156,0,60,18,132,29,4,8,9,0,263,5,98,26,89,76,5,4,4,6,303,10,213,16,106,96,11,18,4,0,479,14,405,19,116,89,0,7,9,7,668,22,464,8,217,67,0,0,3,4,793,21,319,9,131,42,3,8,0,3,543,122,392,16,233,49,0,6,0,0,825,41,16,0,23,0,0,3,0,0,83,23,28,0,3,0,0,0,0,0,62,0,11,0,8,4,0,0,0,3,28,271,2079,131,1213,494,25,58,35,28,4334,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,21,0,25,0,6,0,5,4,0,0,36,0,48,0,10,0,14,7,0,0,9,0,34,0,14,0,19,21,0,0,28,0,79
LGA27350,0,30,3,12,18,0,0,3,0,76,4,40,4,24,27,0,0,4,0,100,3,77,11,45,45,0,3,11,4,205,3,160,18,66,76,0,7,23,4,349,10,279,38,91,112,0,10,27,3,568,18,506,51,91,193,0,15,38,7,911,34,612,37,86,122,7,9,6,6,920,41,744,31,95,86,5,5,3,11,1019,35,584,17,66,38,0,6,0,0,751,173,941,26,224,68,3,0,0,6,1447,82,132,0,20,11,0,0,0,0,235,94,347,3,15,5,0,0,0,3,470,0,21,0,0,4,0,0,0,7,33,495,4504,238,868,823,20,53,115,49,7162,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,11,3,0,0,0,0,16,0,0,0,14,4,0,0,8,0,31,0,3,0,7,5,0,0,3,0,24,3,8,0,13,4,4,0,9,0,44
LGA27450,0,25,0,30,8,0,0,0,0,63,0,28,6,64,9,0,0,3,0,125,3,49,4,111,13,0,0,3,0,193,3,85,16,109,32,3,4,7,0,265,5,122,15,78,43,0,0,5,0,279,15,239,20,49,59,0,4,11,6,398,11,316,6,57,41,0,5,15,0,452,19,344,3,83,30,0,3,9,0,488,20,227,3,75,10,4,4,0,5,354,67,299,0,138,18,0,6,3,0,544,60,15,4,11,0,0,0,0,0,87,20,16,0,0,0,0,0,0,0,35,3,6,0,12,0,0,0,5,0,23,229,1820,93,849,286,8,33,67,16,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,13,0,0,0,0,7,0,0,3,0,12,0,3,0,3,4,0,0,15,3,33
